"year_loc","Clock.Today","Stage","AboveGround.Wt","yield","CN2Bare","DiffusConst","DiffusSlope","Drainage","Eo","Eos","Es","ESW(1)","ESW(2)","ESW(3)","ESW(4)","ESW(5)","ESW(6)","ESW(7)","ESW(8)","ESW(9)","ESW(10)","Evaporation","Flow(1)","Flow(2)","Flow(3)","Flow(4)","Flow(5)","Flow(6)","Flow(7)","Flow(8)","Flow(9)","Flow(10)","FlowNH4(1)","FlowNH4(2)","FlowNH4(3)","FlowNH4(4)","FlowNH4(5)","FlowNH4(6)","FlowNH4(7)","FlowNH4(8)","FlowNH4(9)","FlowNH4(10)","FlowNO3(1)","FlowNO3(2)","FlowNO3(3)","FlowNO3(4)","FlowNO3(5)","FlowNO3(6)","FlowNO3(7)","FlowNO3(8)","FlowNO3(9)","FlowNO3(10)","FlowUrea(1)","FlowUrea(2)","FlowUrea(3)","FlowUrea(4)","FlowUrea(5)","FlowUrea(6)","FlowUrea(7)","FlowUrea(8)","FlowUrea(9)","FlowUrea(10)","Flux(1)","Flux(2)","Flux(3)","Flux(4)","Flux(5)","Flux(6)","Flux(7)","Flux(8)","Flux(9)","Flux(10)","Infiltration","LeachNH4","LeachNO3","LeachUrea","PAW(1)","PAW(2)","PAW(3)","PAW(4)","PAW(5)","PAW(6)","PAW(7)","PAW(8)","PAW(9)","PAW(10)","PAWmm(1)","PAWmm(2)","PAWmm(3)","PAWmm(4)","PAWmm(5)","PAWmm(6)","PAWmm(7)","PAWmm(8)","PAWmm(9)","PAWmm(10)","Pond","PotInf","PotRunoff","PrecInterc","Runoff","Runon","Salb","SolFlowEff(1)","SolFlowEff(2)","SolFlowEff(3)","SolFlowEff(4)","SolFlowEff(5)","SolFlowEff(6)","SolFlowEff(7)","SolFlowEff(8)","SolFlowEff(9)","SolFlowEff(10)","SolFluxEff(1)","SolFluxEff(2)","SolFluxEff(3)","SolFluxEff(4)","SolFluxEff(5)","SolFluxEff(6)","SolFluxEff(7)","SolFluxEff(8)","SolFluxEff(9)","SolFluxEff(10)","SummerCona","SummerU","SW(1)","SW(2)","SW(3)","SW(4)","SW(5)","SW(6)","SW(7)","SW(8)","SW(9)","SW(10)","SWCON(1)","SWCON(2)","SWCON(3)","SWCON(4)","SWCON(5)","SWCON(6)","SWCON(7)","SWCON(8)","SWCON(9)","SWCON(10)","SWmm(1)","SWmm(2)","SWmm(3)","SWmm(4)","SWmm(5)","SWmm(6)","SWmm(7)","SWmm(8)","SWmm(9)","SWmm(10)","T","Thickness(1)","Thickness(2)","Thickness(3)","Thickness(4)","Thickness(5)","Thickness(6)","Thickness(7)","Thickness(8)","Thickness(9)","Thickness(10)","Water(1)","Water(2)","Water(3)","Water(4)","Water(5)","Water(6)","Water(7)","Water(8)","Water(9)","Water(10)","WaterTable","WinterCona","WinterDate","WinterU","CoverGreen","CoverTotal","LAI","Date"
"IAH3",2014-09-05,"",2080.56543862822,988.302550351211,73,40,16,0,1.7710401085178,0.490080045548206,0.490080045548206,30.1107542691917,33.6258991189123,34.9249104013825,34.3546027762394,31.0323021660243,22.047597613915,13.9912818276399,17.5068882050267,23.2217387787803,39.0507840911577,0.490080045548206,0,0,0,0,-0.0842682274584465,-0.0380808626038138,-0.0161142112118263,0.0245015583109901,0.151737667014487,0,0,0,0,0,0,0,0,0,0,0,0.181828622815743,0.232099356411393,0.27876990790754,0.260497099610315,0.188623740413234,0.00223717093808623,0.00084357048281094,-0.000972776527174894,-0.00388634175579684,0,0,0,0,0,0,0,0,0,0,0,2.9489190805352,4.23376925427099,4.77042558170221,4.50280097952606,3.09322258125953,0,0,0,0,0,0.980000019073486,0,0,0,0.150553771345958,0.168129495594561,0.174624552006913,0.171773013881197,0.155161510830121,0.110237988069575,0.0699564091381993,0.0875344410251337,0.116108693893901,0.195253920455788,30.1107542691917,33.6258991189123,34.9249104013825,34.3546027762394,31.0323021660243,22.047597613915,13.9912818276399,17.5068882050267,23.2217387787803,39.0507840911577,0,0.980000019073486,0.980000019073486,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.277933313345958,0.295509037594561,0.301878922006913,0.298808332881197,0.282196829830121,0.237273307069575,0.196991728138199,0.178472401025134,0.207046653893901,0.286191880455788,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,55.5866626691917,59.1018075189123,60.3757844013825,59.7616665762394,56.4393659660243,47.454661413915,39.3983456276399,35.6944802050267,41.4093307787803,57.2383760911577,0,200,200,200,200,200,200,200,200,200,200,55.5866626691917,59.1018075189123,60.3757844013825,59.7616665762394,56.4393659660243,47.454661413915,39.3983456276399,35.6944802050267,41.4093307787803,57.2383760911577,0,5,"1-Aug",5,0.699417584642031,0.745756165305936,3.00508325462712,2014-09-05
"IAH3",2014-09-06,"",2097.53964049887,1006.13292183972,73,40,16,0,4.84831691591539,1.54956250744979,1.54956250744979,25.9953313687236,31.2943856538424,33.4190161089222,33.7414542149549,31.6002925094284,24.7213501887433,14.3311569926356,17.4283278135322,23.1383191744694,38.7962450972629,1.54956250744979,0,0,0,0,0,-0.0553245369973392,-0.0179089431252951,0.0249899136713268,0.0735095943908348,0,0,0,0,0,0,0,0,0,0,0,0.125850921379324,0.187526927242996,0.245545402864899,0.24760321339197,0.197492030238257,0.0277486488548975,0.000938258758090309,-0.00098294158628482,-0.00186565778960887,0,0,0,0,0,0,0,0,0,0,0,1.82334848841129,3.42489648985084,4.29390747221303,4.38149168566022,3.41107676662982,0.424540925287913,0,0,0,0,0,0,0,0,0.129976656843618,0.156471928269212,0.167095080544611,0.168707271074775,0.158001462547142,0.123606750943717,0.0716557849631779,0.0871416390676608,0.115691595872347,0.193981225486314,25.9953313687236,31.2943856538425,33.4190161089222,33.7414542149549,31.6002925094284,24.7213501887433,14.3311569926356,17.4283278135322,23.1383191744694,38.7962450972629,0,0,0,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.257356198843618,0.283851470269212,0.294349450544611,0.295742590074775,0.285036781547142,0.250642069943717,0.198691103963178,0.178079599067661,0.206629555872347,0.284919185486314,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,51.4712397687236,56.7702940538424,58.8698901089222,59.1485180149549,57.0073563094284,50.1284139887433,39.7382207926356,35.6159198135322,41.3259111744694,56.9838370972629,0,200,200,200,200,200,200,200,200,200,200,51.4712397687236,56.7702940538424,58.8698901089222,59.1485180149549,57.0073563094284,50.1284139887433,39.7382207926356,35.6159198135322,41.3259111744694,56.9838370972629,0,5,"1-Aug",5,0.692482955501795,0.740335170223223,2.94806191002313,2014-09-06
"IAH3",2014-09-07,"",2113.16862900504,1024.05001662051,73,40,16,0,4.82196889020691,1.35799453781462,1.35799453781462,23.4076446722724,28.8724740990633,31.6629707883247,32.7967865753146,31.7136926798156,26.5997174140885,15.4855281815153,17.3579619004808,23.1409644398651,38.4636633716645,1.35799453781462,0,0,0,0,0,-0.0666220501708648,-0.02338101375559,0.0247815643230514,0.156720849353412,0,0,0,0,0,0,0,0,0,0,0,0.0466105298744244,0.129677394164444,0.198999456850678,0.220351672082928,0.196126994011424,0.0744410703958397,0.00122888246858221,-0.000970658984970095,-0.00394958116831853,0,0,0,0,0,0,0,0,0,0,0,0.594721618136739,2.35685438924754,3.52172655429396,3.96589284189914,3.45679421652274,1.2403819327043,0,0,0,0,0.0199999995529652,0,0,0,0.117038223361362,0.144362370495316,0.158314853941623,0.163983932876573,0.158568463399078,0.132998587070442,0.0774276409075763,0.0867898095024038,0.115704822199326,0.192318316858323,23.4076446722724,28.8724740990633,31.6629707883247,32.7967865753146,31.7136926798156,26.5997174140885,15.4855281815153,17.3579619004808,23.1409644398651,38.4636633716645,0,0.0199999995529652,0.0199999995529652,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.244417765361362,0.271741912495316,0.285569223941623,0.291019251876573,0.285603782399078,0.260033906070442,0.204462959907576,0.177727769502404,0.206642782199326,0.283256276858322,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,48.8835530722724,54.3483824990633,57.1138447883247,58.2038503753146,57.1207564798156,52.0067812140885,40.8925919815153,35.5455539004808,41.3285564398651,56.6512553716645,0,200,200,200,200,200,200,200,200,200,200,48.8835530722724,54.3483824990633,57.1138447883247,58.2038503753146,57.1207564798156,52.0067812140885,40.8925919815153,35.5455539004808,41.3285564398651,56.6512553716645,0,5,"1-Aug",5,0.685199202233309,0.734651115937823,2.88953807060103,2014-09-07
"IAH3",2014-09-08,"",2117.04303338474,1041.2371790119,73,40,16,0,1.96004019612133,0.557474799712444,0.557474799712444,25.6048247557074,27.8113415724309,30.2873878780237,31.8590306201531,31.610412195649,27.9322597879668,17.2104113094016,17.344953108342,23.1935968693517,38.2059606063165,0.557474799712444,0,0,0,0,0,-0.0721115450287848,-0.031991107160618,0.0250488666589218,0.154342886293577,0,0,0,0,0,0,0,0,0,0,0,0.0882674744724992,0.0990704757500044,0.157973264004681,0.189895710640719,0.185979798550044,0.10317498010654,0.00168387334602723,-0.000974898464554936,-0.0038626522147184,0,0,0,0,0,0,0,0,0,0,0,1.09341560361346,1.7798891184568,2.82182337687747,3.47252159678209,3.34280289410379,1.76969470358216,0,0,0,0,4.26999998092651,0,0,0,0.128024123778537,0.139056707862155,0.151436939390119,0.159295153100765,0.158052060978245,0.139661298939834,0.086052056547008,0.0867247655417099,0.115967984346758,0.191029803031583,25.6048247557074,27.8113415724309,30.2873878780238,31.8590306201531,31.610412195649,27.9322597879668,17.2104113094016,17.344953108342,23.1935968693517,38.2059606063165,0,4.26999998092651,4.26999998092651,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.255403665778537,0.266436249862155,0.278691309390119,0.286330472100765,0.285087379978245,0.266696617939834,0.213087375547008,0.17766272554171,0.206905944346758,0.281967763031582,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,51.0807331557074,53.2872499724309,55.7382618780237,57.2660944201531,57.017475995649,53.3393235879668,42.6174751094016,35.532545108342,41.3811888693517,56.3935526063165,0,200,200,200,200,200,200,200,200,200,200,51.0807331557074,53.2872499724309,55.7382618780237,57.2660944201531,57.017475995649,53.3393235879668,42.6174751094016,35.532545108342,41.3811888693517,56.3935526063165,0,5,"1-Aug",5,0.678384632087541,0.729342129013344,2.83599739255395,2014-09-08
"IAH3",2014-09-09,"",2113.86467904247,1060.12928411809,73,40,16,0,1.53892493206823,0.441802572552982,0.441802572552982,41.9017531458726,32.0296194134383,30.6797665049881,31.3928543708777,31.4524429043339,28.8498218892119,19.3169271206784,17.3699973110909,23.2218197552656,38.0389754522891,0.441802572552982,0,0,0,0,0,-0.0726063075535262,-0.0439358398877655,0.0253728190867833,0.102034409234903,0,0,0,0,0,0,0,0,0,0,0,0.467247992422913,0.197920269309093,0.162592171222558,0.173266441167347,0.176270290623792,0.121415334166174,0.0023051297720954,-0.000978898960636932,-0.00253259492435242,0,0,0,0,0,0,0,0,0,0,0,8.03371296336536,3.54363856839266,2.93827333876794,3.22612979880079,3.23790120945942,2.13798691035236,0,0,0,0,25.2071444299979,0,0,0,0.209508765729363,0.160148097067192,0.153398832524941,0.156964271854389,0.15726221452167,0.14424910944606,0.0965846356033918,0.0868499865554543,0.116109098776328,0.190194877261445,41.9017531458726,32.0296194134383,30.6797665049881,31.3928543708777,31.4524429043339,28.8498218892119,19.3169271206784,17.3699973110909,23.2218197552656,38.0389754522891,0,36.6100006103516,36.6100006103516,0,11.4028561803537,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.336888307729363,0.287527639067192,0.280653202524941,0.283999590854389,0.28429753352167,0.27128442844606,0.223619954603392,0.177787946555454,0.207047058776328,0.281132837261445,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,67.3776615458726,57.5055278134383,56.1306405049881,56.7999181708777,56.8595067043339,54.2568856892119,44.7239909206784,35.5575893110909,41.4094117552656,56.2265674522891,0,200,200,200,200,200,200,200,200,200,200,67.3776615458726,57.5055278134383,56.1306405049881,56.7999181708777,56.8595067043339,54.2568856892119,44.7239909206784,35.5575893110909,41.4094117552656,56.2265674522891,0,5,"1-Aug",5,0.66842634932997,0.721599097889495,2.75976330016573,2014-09-09
"IAH3",2014-09-10,"",2119.13523751734,1075.87342059648,73,40,16,0,1.61939396800987,0.471242940665344,0.471242940665344,36.9490636321206,33.4757809636612,31.3855155205711,31.2790633462149,31.3071345762827,29.4498634683045,21.6519168834672,17.4099972544897,23.2212573658961,37.8996912514561,0.471242940665344,0,0,0,0,0,-0.0679845241683323,-0.0595028518929233,0.0253797965636538,0.0738185007978629,0,0,0,0,0,0,0,0,0,0,0,0.351280939069003,0.231778342928203,0.177039727853325,0.167494716794819,0.169045243549894,0.132393054220848,0.00309690249193387,-0.000970475502806052,-0.0018159052444735,0,0,0,0,0,0,0,0,0,0,0,5.90364813424942,4.1701024719601,3.24392609792748,3.17797275176604,3.17606330795446,2.39470417027439,0,0,0,0,1.80999994277954,0,0,0,0.184745318160603,0.167378904818306,0.156927577602855,0.156395316731074,0.156535672881414,0.147249317341522,0.108259584417336,0.0870499862724484,0.11610628682948,0.189498456257281,36.9490636321206,33.4757809636612,31.3855155205711,31.2790633462149,31.3071345762827,29.4498634683045,21.6519168834672,17.4099972544897,23.2212573658961,37.8996912514561,0,1.80999994277954,1.80999994277954,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.312124860160603,0.294758446818306,0.284181947602855,0.283430635731074,0.283570991881414,0.274284636341523,0.235294903417336,0.177987946272448,0.20704424682948,0.280436416257281,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,62.4249720321206,58.9516893636612,56.8363895205711,56.6861271462149,56.7141983762827,54.8569272683045,47.0589806834672,35.5975892544897,41.4088493658961,56.0872832514561,0,200,200,200,200,200,200,200,200,200,200,62.4249720321206,58.9516893636612,56.8363895205711,56.6861271462149,56.7141983762827,54.8569272683045,47.0589806834672,35.5975892544897,41.4088493658961,56.0872832514561,0,5,"1-Aug",5,0.661656060199892,0.716344864996986,2.70923081875714,2014-09-10
"IAH3",2014-09-11,"",2127.54385266268,1090.07958876351,73,40,16,0,1.99764049745139,0.586648022954372,0.586648022954372,32.7965356436382,33.3183688030532,31.8686202876938,31.3776629499363,31.2623590191106,29.9431314450079,24.0322767257217,17.5322059855938,23.2354547960075,37.7794384019457,0.586648022954372,0,0,0,0,0,0,-0.0778154266528207,0.024927179557501,0.0739282731612221,0,0,0,0,0,0,0,0,0,0,0,0.257247320021736,0.225078464136092,0.184477361990226,0.165614954151544,0.163507666757661,0.134930404722601,0.0066467870892893,-0.000945614694425449,-0.00180289503146797,0,0,0,0,0,0,0,0,0,0,0,4.11184130372726,4.06640888787032,3.42454272737543,3.19802043320157,3.13848511396976,2.56344318580676,0.0515466319066775,0,0,0,0.790000021457672,0,0,0,0.163982678218191,0.166591844015266,0.159343101438469,0.156888314749682,0.156311795095553,0.14971565722504,0.120161383628608,0.0876610299279688,0.116177273980038,0.188897192009729,32.7965356436382,33.3183688030532,31.8686202876938,31.3776629499363,31.2623590191106,29.9431314450079,24.0322767257217,17.5322059855938,23.2354547960075,37.7794384019457,0,0.790000021457672,0.790000021457672,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.291362220218191,0.293971386015266,0.286597471438469,0.283923633749682,0.283347114095553,0.27675097622504,0.247196702628608,0.178598989927969,0.207115233980038,0.279835152009729,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,58.2724440436382,58.7942772030532,57.3194942876938,56.7847267499363,56.6694228191106,55.3501952450079,49.4393405257217,35.7197979855938,41.4230467960075,55.9670304019457,0,200,200,200,200,200,200,200,200,200,200,58.2724440436382,58.7942772030532,57.3194942876938,56.7847267499363,56.6694228191106,55.3501952450079,49.4393405257217,35.7197979855938,41.4230467960075,55.9670304019457,0,5,"1-Aug",5,0.656391290362559,0.712264478690864,2.67062935251292,2014-09-11
"IAH3",2014-09-12,"",2131.43734116915,1101.46274639368,73,40,16,0,1.67932457367913,0.496661084695603,0.496661084695603,35.4036807358527,34.0012190942617,32.4382168701669,31.6401223313974,31.3284763615386,30.3218364045102,25.8038186326096,18.4324359527441,23.2452840205427,37.6903026986223,0.496661084695603,0,0,0,0,0,0,-0.0917726043163962,0.0211815966758061,0.0559852601680788,0,0,0,0,0,0,0,0,0,0,0,0.298288195858239,0.237282604639694,0.193707250201419,0.167575890514148,0.160786252340965,0.139861848406219,0.0456713792908266,-0.000796328193525131,-0.00135286583357796,0,0,0,0,0,0,0,0,0,0,0,5.16694978244755,4.33571778330401,3.65026682614237,3.29531754394808,3.15424158004209,2.71615051863949,0.811466784432828,0,0,0,8.459556272341,0,0,0,0.177018403679264,0.170006095471309,0.162191084350835,0.158200611656987,0.156642381807693,0.151609182022551,0.129019093163048,0.0921621797637207,0.116226420102714,0.188451513493112,35.4036807358527,34.0012190942617,32.4382168701669,31.6401223313974,31.3284763615386,30.3218364045102,25.8038186326096,18.4324359527441,23.2452840205427,37.6903026986223,0,8.46000003814697,8.46000003814697,0,0.00044376580597562,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.304397945679264,0.297385637471309,0.289445454350835,0.285235930656987,0.283677700807693,0.278644501022551,0.256054412163048,0.183100139763721,0.207164380102714,0.279389473493112,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,60.8795891358527,59.4771274942617,57.8890908701669,57.0471861313974,56.7355401615386,55.7289002045102,51.2108824326096,36.6200279527441,41.4328760205427,55.8778946986223,0,200,200,200,200,200,200,200,200,200,200,60.8795891358527,59.4771274942617,57.8890908701669,57.0471861313974,56.7355401615386,55.7289002045102,51.2108824326096,36.6200279527441,41.4328760205427,55.8778946986223,0,5,"1-Aug",5,0.652524492548801,0.70927056046255,2.64265274654024,2014-09-12
"IAH3",2014-09-13,"",2143.60643596956,1113.12027718085,73,40,16,0,3.541583025301,1.0528355549678,1.0528355549678,30.7001534517104,33.1868011731438,32.5574740808045,31.8323289987501,31.4105877163866,30.5938439554766,27.1018700907452,19.8917591356697,23.2337827971622,37.6027842253126,1.0528355549678,0,0,0,0,0,0,-0.101729127089685,0.0142178389584426,0.039192277915518,0,0,0,0,0,0,0,0,0,0,0,0.204735306838391,0.216727751571483,0.194221067250123,0.169441710726822,0.159742705522745,0.143192350627216,0.0736439855802733,-0.000529361228329524,-0.000937923767266043,0,0,0,0,0,0,0,0,0,0,0,3.4112264284096,4.01385586445517,3.72458722522965,3.3963514781126,3.20438696301984,2.84480562138349,1.38152588732241,0,0,0,0,0,0,0,0.153500767258552,0.165934005865719,0.162787370404023,0.159161644993751,0.157052938581933,0.152969219777383,0.135509350453726,0.0994587956783483,0.116168913985811,0.188013921126563,30.7001534517104,33.1868011731438,32.5574740808045,31.8323289987501,31.4105877163866,30.5938439554766,27.1018700907452,19.8917591356697,23.2337827971622,37.6027842253126,0,0,0,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.280880309258552,0.293313547865719,0.290041740404023,0.286196963993751,0.284088257581933,0.280004538777383,0.262544669453726,0.190396755678348,0.207106873985811,0.278951881126563,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,56.1760618517104,58.6627095731438,58.0083480808045,57.2393927987501,56.8176515163866,56.0009077554766,52.5089338907452,38.0793511356697,41.4213747971622,55.7903762253126,0,200,200,200,200,200,200,200,200,200,200,56.1760618517104,58.6627095731438,58.0083480808045,57.2393927987501,56.8176515163866,56.0009077554766,52.5089338907452,38.0793511356697,41.4213747971622,55.7903762253126,0,5,"1-Aug",5,0.642963309314868,0.701878352302208,2.57479181863777,2014-09-13
"IAH3",2014-09-14,"",2155.54425456924,1126.60921504615,73,40,16,0,3.45286540815886,1.09118652451621,1.09118652451621,27.2831254829978,31.4972570996548,32.0488116756412,31.7462851212488,31.3876449313588,30.7334745039786,28.0137908377254,21.7262774122747,23.2050808431004,37.4762919791931,1.09118652451621,0,0,0,0,0,0,-0.107338333609635,0.00385718600210341,0.0403328483397516,0,0,0,0,0,0,0,0,0,0,0,0.126872979234612,0.178736847685125,0.182546850193557,0.166763886555827,0.157688810118917,0.144462389969442,0.0928189270793819,-0.000142275954331675,-0.000956023789108373,0,0,0,0,0,0,0,0,0,0,0,2.02416824263045,3.35341303238605,3.56223153880019,3.40530677238958,3.23170695775734,2.93460388509467,1.79788080387644,0,0,0,0.0799999982118607,0,0,0,0.136415627414989,0.157486285498274,0.160244058378206,0.158731425606244,0.156938224656794,0.153667372519893,0.140068954188627,0.108631387061374,0.116025404215502,0.187381459895966,27.2831254829978,31.4972570996548,32.0488116756412,31.7462851212488,31.3876449313588,30.7334745039786,28.0137908377254,21.7262774122747,23.2050808431004,37.4762919791931,0,0.0799999982118607,0.0799999982118607,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.263795169414989,0.284865827498274,0.287498428378206,0.285766744606244,0.283973543656794,0.280702691519893,0.267104273188627,0.199569347061374,0.206963364215502,0.278319419895966,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,52.7590338829978,56.9731654996548,57.4996856756412,57.1533489212488,56.7947087313588,56.1405383039786,53.4208546377254,39.9138694122747,41.3926728431004,55.6638839791931,0,200,200,200,200,200,200,200,200,200,200,52.7590338829978,56.9731654996548,57.4996856756412,57.1533489212488,56.7947087313588,56.1405383039786,53.4208546377254,39.9138694122747,41.3926728431004,55.6638839791931,0,5,"1-Aug",5,0.637181953404112,0.697415733118451,2.53463454857931,2014-09-14
"IAH3",2014-09-15,"",2165.1815035745,1140.26244403617,73,40,16,0,2.30243109549042,0.698519948281182,0.698519948281182,26.5248113870627,30.056006908264,31.3221554042378,31.5161310626503,31.3413612033516,30.8479178797794,28.8137559065099,23.5899122978653,23.2923501387279,37.4459900679994,0.698519948281182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937727257460191,0.141509197316959,0.161914838448191,0.157635135681605,0.152410726617433,0.142835178978407,0.0994592581734855,0.00750541011852956,0.00104879221898761,0,0,0,0,0,0,0,0,0,0,0,1.47605983967851,2.68211728945377,3.20824409437152,3.27329737581059,3.18522130327528,2.96254735330065,2.0798400684323,0.160757706362169,0.0286740269888298,0,1.66999995708466,0,0,0,0.132624056935313,0.15028003454132,0.156610777021189,0.157580655313251,0.156706806016758,0.154239589398897,0.14406877953255,0.117949561489327,0.116461750693639,0.187229950339997,26.5248113870627,30.056006908264,31.3221554042378,31.5161310626503,31.3413612033516,30.8479178797794,28.8137559065099,23.5899122978653,23.2923501387279,37.4459900679994,0,1.66999995708466,1.66999995708466,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.260003598935313,0.27765957654132,0.283865147021189,0.284615974313251,0.283742125016758,0.281274908398897,0.27110409853255,0.208887521489327,0.207399710693639,0.278167910339997,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,52.0007197870627,55.531915308264,56.7730294042378,56.9231948626503,56.7484250033516,56.2549816797794,54.2208197065099,41.7775042978653,41.4799421387279,55.6335820679994,0,200,200,200,200,200,200,200,200,200,200,52.0007197870627,55.531915308264,56.7730294042378,56.9231948626503,56.7484250033516,56.2549816797794,54.2208197065099,41.7775042978653,41.4799421387279,55.6335820679994,0,5,"1-Aug",5,0.630739771091528,0.692449298076049,2.49063414025841,2014-09-15
"IAH3",2014-09-16,"",2177.00316296443,1153.02019745761,73,40,16,0,4.02913817280072,1.34647267045773,1.34647267045773,23.9371265380206,28.2955121047808,30.1430918940097,30.8829114491008,31.0223537528534,30.7541862120216,29.2848254467162,24.9944507694192,23.7427675790224,37.5635546228226,1.34647267045773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491147843557318,0.105827127510792,0.138761502333577,0.145715827257698,0.146015080241021,0.140440475788894,0.108972158362852,0.0365587752053406,0.00890801591917244,0,0,0,0,0,0,0,0,0,0,0,0.747565623772588,2.03119396726475,2.79497021629379,3.0802689948077,3.11342767057227,2.97534227622997,2.32366806594644,0.792996571293595,0.244526475156505,0,0,0,0,0,0.119685632690103,0.141477560523904,0.150715459470048,0.154414557245504,0.155111768764267,0.153770931060108,0.146424127233581,0.124972253847096,0.118713837895112,0.187817773114113,23.9371265380206,28.2955121047808,30.1430918940097,30.8829114491008,31.0223537528534,30.7541862120216,29.2848254467162,24.9944507694192,23.7427675790224,37.5635546228226,0,0,0,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.247065174690103,0.268857102523904,0.277969829470048,0.281449876245504,0.282147087764267,0.280806250060108,0.273459446233581,0.215910213847096,0.209651797895112,0.278755733114113,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,49.4130349380206,53.7714205047808,55.5939658940097,56.2899752491008,56.4294175528534,56.1612500120216,54.6918892467162,43.1820427694192,41.9303595790224,55.7511466228226,0,200,200,200,200,200,200,200,200,200,200,49.4130349380206,53.7714205047808,55.5939658940097,56.2899752491008,56.4294175528534,56.1612500120216,54.6918892467162,43.1820427694192,41.9303595790224,55.7511466228226,0,5,"1-Aug",5,0.625028245656616,0.688051579392789,2.45226144399882,2014-09-16
"IAH3",2014-09-17,"",2189.45580311909,1167.69411297419,73,40,16,0,4.07572195697415,1.2566588271762,1.2566588271762,22.2127280066898,26.4437528805448,28.7203066994987,29.9673891503054,30.4853735021252,30.4948511777205,29.5091268701189,26.0227256096025,24.3517031465435,37.9226564072032,1.2566588271762,0.0253750607113461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00131070206357852,0.0660528126499246,0.108781172808968,0.126733679631386,0.134189073436593,0.133767605656189,0.112365305154877,0.0568956510330613,0.0188055781627006,0,0,0,0,0,0,0,0,0,0,0,0,1.27877583908801,2.21552572477233,2.71646976328642,2.90858566596642,2.88577017452089,2.4381172974956,1.24869288222449,0.51636060052412,0,0.0700000002980232,0,0,0,0.111063640033449,0.132218764402724,0.143601533497493,0.149836945751527,0.152426867510626,0.152474255888602,0.147545634350595,0.130113628048012,0.121758515732717,0.189613282036016,22.2127280066898,26.4437528805448,28.7203066994987,29.9673891503054,30.4853735021252,30.4948511777205,29.5091268701189,26.0227256096025,24.3517031465435,37.9226564072032,0,0.0700000002980232,0.0700000002980232,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.238443182033449,0.259598306402724,0.270855903497493,0.276872264751527,0.279462186510626,0.279509574888602,0.274580953350595,0.221051588048012,0.212696475732717,0.280551242036016,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,47.6886364066898,51.9196612805448,54.1711806994987,55.3744529503054,55.8924373021252,55.9019149777205,54.9161906701189,44.2103176096025,42.5392951465435,56.1102484072032,0,200,200,200,200,200,200,200,200,200,200,47.6886364066898,51.9196612805448,54.1711806994987,55.3744529503054,55.8924373021252,55.9019149777205,54.9161906701189,44.2103176096025,42.5392951465435,56.1102484072032,0,5,"1-Aug",5,0.61629329569745,0.681335590426775,2.39469202277513,2014-09-17
