date,location,rainfall,temp,temp_min,temp_max
2019-08-01,NEH2,0,24,19.1,28.9
2019-08-02,NEH2,0,21.75,19.1,24.4
2019-08-03,NEH2,0,23.45,18.3,28.6
2019-08-04,NEH2,0,24.5,18.4,30.6
2019-08-05,NEH2,0,25.45,19.8,31.1
2019-08-06,NEH2,0,24.5,18.7,30.3
2019-08-07,NEH2,6.8,24.2,18.6,29.8
2019-08-08,NEH2,0,24.4,18.3,30.5
2019-08-09,NEH2,0,24.1,18.4,29.8
2019-08-10,NEH2,0,26.55,21.2,31.9
2019-08-11,NEH2,13.6,25.2,21.3,29.1
2019-08-12,NEH2,14,25.2,19.7,30.7
2019-08-13,NEH2,0,25.55,20.4,30.7
2019-08-14,NEH2,0,20.55,15.1,26
2019-08-15,NEH2,12.2,18.05,13.9,22.2
2019-08-16,NEH2,0,22,16.1,27.9
2019-08-17,NEH2,0,24.55,19.2,29.9
2019-08-18,NEH2,0,20.55,16.6,24.5
2019-08-19,NEH2,0,23.7,16,31.4
2019-08-20,NEH2,0.6,29.1,24.5,33.7
2019-08-21,NEH2,5.5,21.95,17.2,26.7
2019-08-22,NEH2,0,21.15,15.5,26.8
2019-08-23,NEH2,0,22.2,17.1,27.3
2019-08-24,NEH2,0.4,21.45,18.2,24.7
2019-08-25,NEH2,0,19.85,17.5,22.2
2019-08-26,NEH2,7.2,21.65,16.2,27.1
2019-08-27,NEH2,0,18.15,12.1,24.2
2019-08-28,NEH2,0,19.5,11.2,27.8
2019-08-29,NEH2,0,25.9,20.1,31.7
2019-08-30,NEH2,2.9,20.1,16,24.2
2019-08-31,NEH2,3.3,18.7,14.4,23
2019-09-01,NEH2,0,20.8,13.8,27.8
2019-09-02,NEH2,0,25.05,18.4,31.7
2019-09-03,NEH2,0,22.7,14.2,31.2
2019-09-04,NEH2,0,18.05,10.1,26
2019-09-05,NEH2,0,25.65,17.4,33.9
2019-09-06,NEH2,0,22,16.1,27.9
2019-09-07,NEH2,4.1,20.55,15.2,25.9
2019-09-08,NEH2,0,20.1,17.2,23
2019-09-09,NEH2,2.1,23.9,20.4,27.4
2019-09-10,NEH2,0,26.3,21.1,31.5
2019-09-11,NEH2,0.8,26.4,20.9,31.9
2019-09-12,NEH2,1.6,21.8,17.1,26.5
2019-09-13,NEH2,0,20.55,13,28.1
2019-09-14,NEH2,0,23.85,17.5,30.2
2019-09-15,NEH2,0,26.1,19,33.2
2019-09-16,NEH2,0,27.2,21.7,32.7
2019-09-17,NEH2,0,27.95,22.4,33.5
2019-09-18,NEH2,3.5,26.45,20.3,32.6
2019-09-19,NEH2,16.2,24.6,18.2,31
2019-09-20,NEH2,0,25.45,20.3,30.6
2019-09-21,NEH2,19,24.1,19.2,29
2019-09-22,NEH2,24,18.55,12.6,24.5
2019-09-23,NEH2,0,19.4,10.9,27.9
2019-09-24,NEH2,0.8,23.65,17.5,29.8
2019-09-25,NEH2,0,17.3,9.4,25.2
2019-09-26,NEH2,0,16.3,7.9,24.7
2019-09-27,NEH2,3.1,19.75,15.4,24.1
2019-09-28,NEH2,2.1,14.65,9.1,20.2
2019-09-29,NEH2,10.6,21.2,17.1,25.3
2019-09-30,NEH2,0,27.75,23,32.5
2019-10-01,NEH2,61.4,17.75,11.3,24.2
2019-10-02,NEH2,6.4,10.5,7.9,13.1
2019-10-03,NEH2,0,11.2,6,16.4
2019-10-04,NEH2,0.6,9.85,5.5,14.2
2019-10-05,NEH2,14.5,12.85,5.4,20.3
2019-10-06,NEH2,0,12.35,4.8,19.9
2019-10-07,NEH2,0,12.55,2,23.1
2019-10-08,NEH2,0,16.25,8.9,23.6
2019-10-09,NEH2,0.9,16.6,11.5,21.7
2019-10-10,NEH2,38.5,8.7,2.5,14.9
2019-10-11,NEH2,0,2.4,-2.3,7.1
2019-10-12,NEH2,0,6.75,-3,16.5
2019-10-13,NEH2,0,7.55,-1.9,17
2019-10-14,NEH2,0,10.95,-2.5,24.4
2019-10-15,NEH2,0,11.35,6.8,15.9
2019-10-16,NEH2,0,9.2,5,13.4
2019-10-17,NEH2,0,12.75,3.7,21.8
2019-10-18,NEH2,0,17.35,8.8,25.9
2019-10-19,NEH2,4,12.9,5.6,20.2
2019-10-20,NEH2,0,12.4,7.3,17.5
2019-10-21,NEH2,0,9.05,5.5,12.6
2019-10-22,NEH2,0,9,2.6,15.4
2019-10-23,NEH2,0,10.4,3.4,17.4
2019-10-24,NEH2,0,3.3,-3.4,10
2019-10-25,NEH2,0,4.75,-4.9,14.4
2019-10-26,NEH2,0,8.45,-0.1,17
2019-10-27,NEH2,0,4.1,0.8,7.4
2019-10-28,NEH2,1.7,-0.8,-5,3.4
2019-10-29,NEH2,0,-1.9,-6.2,2.4
2019-10-30,NEH2,0.2,-1.65,-3.9,0.6
2019-10-31,NEH2,0,-0.8,-8.5,6.9
2019-11-01,NEH2,0,3.95,-2.8,10.7
2019-11-02,NEH2,0,4.25,-2.9,11.4
2019-11-03,NEH2,0,5.2,-2,12.4
2019-11-04,NEH2,0,5,-0.3,10.3
2019-11-05,NEH2,0,3.5,-3,10
2019-11-06,NEH2,0,0.9,-4.8,6.6
2019-11-07,NEH2,0,-4.55,-11.1,2
2019-11-08,NEH2,0,1.4,-6.6,9.4
2019-11-09,NEH2,0,10.8,-1.3,22.9
2019-11-10,NEH2,0,2.4,-4.4,9.2
2019-11-11,NEH2,1.4,-9.45,-14.5,-4.4
2019-11-12,NEH2,0,-9.3,-16.9,-1.7
2019-11-13,NEH2,0,1.7,-4.1,7.5
2019-06-03,NYH1,0,11.95,7.8,16.1
2019-06-04,NYH1,0,12.8,6.7,18.9
2019-06-05,NYH1,5.8,21.95,17.8,26.1
2019-06-06,NYH1,0.3,16.95,11.1,22.8
2019-06-07,NYH1,0,17.8,10,25.6
2019-06-08,NYH1,0,18.65,10.6,26.7
2019-06-09,NYH1,0,18.9,10.6,27.2
2019-06-10,NYH1,12.7,17.8,15,20.6
2019-06-11,NYH1,0,15.85,10.6,21.1
2019-06-12,NYH1,0,16.65,9.4,23.9
2019-06-13,NYH1,4.8,15.8,13.3,18.3
2019-06-14,NYH1,0,16.65,12.2,21.1
2019-06-15,NYH1,0.3,18.85,14.4,23.3
2019-06-16,NYH1,18.5,14.45,11.7,17.2
2019-06-17,NYH1,0,16.7,10.6,22.8
2019-06-18,NYH1,1,20,14.4,25.6
2019-06-19,NYH1,0.8,21.4,15.6,27.2
2019-06-20,NYH1,16,18.9,16.1,21.7
2019-06-21,NYH1,5.6,18.9,15,22.8
2019-06-22,NYH1,0,18.05,12.8,23.3
2019-06-23,NYH1,0,19.7,13.3,26.1
2019-06-24,NYH1,0,20,13.9,26.1
2019-06-25,NYH1,18.5,22.2,17.2,27.2
2019-06-26,NYH1,0,22.75,16.1,29.4
2019-06-27,NYH1,0,22.5,16.1,28.9
2019-06-28,NYH1,0,24.15,17.2,31.1
2019-06-29,NYH1,0.5,24.4,19.4,29.4
2019-06-30,NYH1,0,18.35,13.9,22.8
2019-07-01,NYH1,0,20,13.3,26.7
2019-07-02,NYH1,0,21.65,17.2,26.1
2019-07-03,NYH1,0.3,24.4,19.4,29.4
2019-07-04,NYH1,0,25,18.9,31.1
2019-07-05,NYH1,2.3,27.2,22.2,32.2
2019-07-06,NYH1,28.7,25.25,21.1,29.4
2019-07-07,NYH1,0,20.85,16.7,25
2019-07-08,NYH1,0,20,13.9,26.1
2019-07-09,NYH1,0,20,12.2,27.8
2019-07-10,NYH1,0,24.45,17.8,31.1
2019-07-11,NYH1,0,24.75,21.7,27.8
2019-07-12,NYH1,0,20.55,17.2,23.9
2019-07-13,NYH1,0,23.05,16.1,30
2019-07-14,NYH1,5.8,21.95,16.7,27.2
2019-07-15,NYH1,0,21.65,16.1,27.2
2019-07-16,NYH1,1,25.85,18.9,32.8
2019-07-17,NYH1,5.1,24.15,22.2,26.1
2019-07-18,NYH1,0,25,20.6,29.4
2019-07-19,NYH1,0.8,27.8,22.8,32.8
2019-07-20,NYH1,0,28.35,23.9,32.8
2019-07-21,NYH1,0,24.15,18.9,29.4
2019-07-22,NYH1,17.3,18.9,16.7,21.1
2019-07-23,NYH1,3,20.55,16.7,24.4
2019-07-24,NYH1,0,20,15,25
2019-07-25,NYH1,0,21.15,15.6,26.7
2019-07-26,NYH1,0,22.5,16.1,28.9
2019-07-27,NYH1,0,24.45,18.9,30
2019-07-28,NYH1,1,23.85,19.4,28.3
2019-07-29,NYH1,0,25.85,20,31.7
2019-07-30,NYH1,1.3,25.55,20,31.1
2019-07-31,NYH1,0,21.95,17.2,26.7
2019-08-01,NYH1,0,20.3,13.9,26.7
2019-08-02,NYH1,0,20.85,13.9,27.8
2019-08-03,NYH1,0,23.35,17.8,28.9
2019-08-04,NYH1,0,19.15,12.2,26.1
2019-08-05,NYH1,0,20,12.2,27.8
2019-08-06,NYH1,0.8,25.25,19.4,31.1
2019-08-07,NYH1,4.3,20.8,18.3,23.3
2019-08-08,NYH1,0,22.5,17.2,27.8
2019-08-09,NYH1,2,20.3,15.6,25
2019-08-10,NYH1,0,18.85,14.4,23.3
2019-08-11,NYH1,0,19.75,13.9,25.6
2019-08-12,NYH1,0,22.5,16.7,28.3
2019-08-13,NYH1,1.8,23.05,18.3,27.8
2019-08-14,NYH1,0,20.55,14.4,26.7
2019-08-15,NYH1,3.3,20.55,15,26.1
2019-08-16,NYH1,7.9,23.3,17.2,29.4
2019-08-17,NYH1,10.4,22.2,18.3,26.1
2019-08-18,NYH1,0,23.9,18.9,28.9
2019-08-19,NYH1,0,23.6,18.3,28.9
2019-08-20,NYH1,0,23.05,17.2,28.9
2019-08-21,NYH1,4.6,25,20.6,29.4
2019-08-22,NYH1,0,20,15.6,24.4
2019-08-23,NYH1,0,18.05,13.3,22.8
2019-08-24,NYH1,0,15,10,20
2019-08-25,NYH1,0,16.95,10,23.9
2019-08-26,NYH1,0,17.8,11.7,23.9
2019-08-27,NYH1,0,19.45,15.6,23.3
2019-08-28,NYH1,11.4,19.45,15.6,23.3
2019-08-29,NYH1,0,19.15,13.9,24.4
2019-08-30,NYH1,0,19.45,13.3,25.6
2019-08-31,NYH1,0,16.4,10,22.8
2019-09-01,NYH1,10.4,18.05,11.7,24.4
2019-09-02,NYH1,12.2,19.45,16.1,22.8
2019-09-03,NYH1,0,20.25,14.4,26.1
2019-09-04,NYH1,0,19.45,13.3,25.6
2019-09-05,NYH1,0,15.85,10,21.7
2019-09-06,NYH1,0.3,16.4,10,22.8
2019-09-07,NYH1,0.8,17.75,14.4,21.1
2019-09-08,NYH1,0,15.85,10,21.7
2019-09-09,NYH1,0,14.45,8.9,20
2019-09-10,NYH1,0,19.15,9.4,28.9
2019-09-11,NYH1,0.5,24.7,19.4,30
2019-09-12,NYH1,7.4,16.1,11.1,21.1
2019-09-13,NYH1,0,13.6,8.3,18.9
2019-09-14,NYH1,1.8,19.4,14.4,24.4
2019-09-15,NYH1,0.3,18.35,12.8,23.9
2019-09-16,NYH1,1.8,15.3,8.9,21.7
2019-09-17,NYH1,0,15.85,8.9,22.8
2019-09-18,NYH1,0,15.8,9.4,22.2
2019-09-19,NYH1,0,15.3,7.8,22.8
2019-09-20,NYH1,0,17.75,11.1,24.4
2019-09-21,NYH1,0,20.55,13.3,27.8
2019-09-22,NYH1,0,24.45,17.2,31.7
2019-09-23,NYH1,3.6,20.55,15,26.1
2019-09-24,NYH1,0.5,15.55,11.7,19.4
2019-09-25,NYH1,0,19.15,12.2,26.1
2019-09-26,NYH1,1,15.8,9.4,22.2
2019-09-27,NYH1,0,16.1,8.9,23.3
2019-09-28,NYH1,0,22.75,17.2,28.3
2019-09-29,NYH1,0,14.15,10,18.3
2019-09-30,NYH1,0.3,14.2,10.6,17.8
2019-10-01,NYH1,2.8,25,17.8,32.2
2019-10-02,NYH1,8.9,16.1,9.4,22.8
2019-10-03,NYH1,13.7,13.05,8.9,17.2
2019-10-04,NYH1,0.3,10.55,7.2,13.9
2019-10-05,NYH1,0,7.8,0.6,15
2019-10-06,NYH1,6.6,15,10.6,19.4
2019-10-07,NYH1,22.1,13.9,11.7,16.1
2019-10-08,NYH1,0,11.1,4.4,17.8
2019-10-09,NYH1,0,10.55,4.4,16.7
2019-10-10,NYH1,0,11.35,4.4,18.3
2019-10-11,NYH1,0,13.65,6.7,20.6
2019-10-12,NYH1,2.3,9.15,5,13.3
2019-10-13,NYH1,0,9.7,2.2,17.2
2019-10-14,NYH1,0,9.7,6.1,13.3
2019-10-15,NYH1,0,9.45,3.3,15.6
2019-10-16,NYH1,12.4,11.4,6.1,16.7
2019-10-17,NYH1,6.4,7.5,6.7,8.3
2019-10-18,NYH1,0,6.7,2.8,10.6
2019-10-19,NYH1,0,7.75,2.2,13.3
2019-10-20,NYH1,0,10,2.8,17.2
2019-10-21,NYH1,0,12.8,6.7,18.9
2019-10-22,NYH1,12.7,12.5,10,15
2019-10-23,NYH1,0,9.15,3.9,14.4
2019-10-24,NYH1,0,12.2,5,19.4
2019-10-25,NYH1,0.8,9.2,7.8,10.6
2019-10-26,NYH1,1.8,8.05,3.3,12.8
2019-10-27,NYH1,6.1,14.2,10.6,17.8
2019-10-28,NYH1,0,13.6,7.8,19.4
2019-10-29,NYH1,0,14.75,11.7,17.8
2019-10-30,NYH1,1.5,13.9,12.8,15
2019-10-31,NYH1,22.9,14.15,8.3,20
2019-11-01,NYH1,0.5,5.55,2.8,8.3
2019-11-02,NYH1,0,5.8,2.2,9.4
2019-11-03,NYH1,0,4.45,2.8,6.1
2019-11-04,NYH1,0,5.3,0,10.6
2019-11-05,NYH1,0.3,6.95,3.9,10
2019-11-06,NYH1,0,4.75,1.7,7.8
2019-11-07,NYH1,0.5,2.85,-2.1,7.8
2019-11-08,NYH1,0,-4.35,-7.7,-1
2019-11-09,NYH1,0,-0.8,-4.9,3.3
2019-11-10,NYH1,0,5.55,1.7,9.4
2019-11-11,NYH1,0,0.9,-3.2,5
2019-11-12,NYH1,0.8,-5.45,-8.2,-2.7
2019-11-13,NYH1,0,-6,-8.2,-3.8
2019-11-14,NYH1,0,-1.35,-4.9,2.2
2019-11-15,NYH1,0,1.7,-1.6,5
2019-11-16,NYH1,0,-3.8,-7.1,-0.5
2019-11-17,NYH1,0,-1.35,-7.1,4.4
2019-11-18,NYH1,0,2.5,0.6,4.4
2019-11-19,NYH1,0,3.6,2.2,5
2019-11-20,NYH1,0,3.9,2.2,5.6
2019-11-21,NYH1,0,4.7,0,9.4
2019-11-22,NYH1,0,5.05,-0.5,10.6
2019-11-23,NYH1,0,0.3,-5.5,6.1
2019-11-24,NYH1,0,4.75,1.7,7.8
2019-11-25,NYH1,0,6.65,2.2,11.1
2019-11-26,NYH1,0,8.35,0.6,16.1
2019-11-27,NYH1,0.3,8.6,1.1,16.1
2019-11-28,NYH1,0,1.7,-1.6,5
2019-11-29,NYH1,0,-2.15,-2.7,-1.6
2019-11-30,NYH1,0,-3.55,-6.6,-0.5
2019-12-01,NYH1,0.5,-3.8,-8.2,0.6
2019-12-02,NYH1,1.8,-1.3,-2.1,-0.5
2019-12-03,NYH1,0.3,-2.7,-6,0.6
2019-12-04,NYH1,0,1.4,0,2.8
2019-12-05,NYH1,0.3,0.0499999999999999,-1.6,1.7
2019-12-06,NYH1,0.3,0.85,-2.7,4.4
2019-12-07,NYH1,0,-6.05,-12.1,0
2019-12-08,NYH1,0,-2.45,-8.8,3.9
2019-12-09,NYH1,0,5.55,3.3,7.8
2019-12-10,NYH1,0,3.1,-3.8,10
2019-12-11,NYH1,0,-4.1,-7.7,-0.5
2019-12-12,NYH1,0,-6.3,-12.1,-0.5
2019-05-23,NYH2,0.3,19.2,11.7,26.7
2019-05-24,NYH2,0,14.15,8.9,19.4
2019-05-25,NYH2,0,17.75,8.3,27.2
2019-05-26,NYH2,0,19.45,12.2,26.7
2019-05-27,NYH2,0,17.75,11.1,24.4
2019-05-28,NYH2,0.3,17.5,11.1,23.9
2019-05-29,NYH2,0,13.65,10.6,16.7
2019-05-30,NYH2,0,16.95,11.1,22.8
2019-05-31,NYH2,NA,16.65,11.1,22.2
2019-06-01,NYH2,0.8,19.15,12.2,26.1
2019-06-02,NYH2,1.8,14.45,10.6,18.3
2019-06-03,NYH2,0,11.95,7.8,16.1
2019-06-04,NYH2,0,12.8,6.7,18.9
2019-06-05,NYH2,5.8,21.95,17.8,26.1
2019-06-06,NYH2,0.3,16.95,11.1,22.8
2019-06-07,NYH2,0,17.8,10,25.6
2019-06-08,NYH2,0,18.65,10.6,26.7
2019-06-09,NYH2,0,18.9,10.6,27.2
2019-06-10,NYH2,12.7,17.8,15,20.6
2019-06-11,NYH2,0,15.85,10.6,21.1
2019-06-12,NYH2,0,16.65,9.4,23.9
2019-06-13,NYH2,4.8,15.8,13.3,18.3
2019-06-14,NYH2,0,16.65,12.2,21.1
2019-06-15,NYH2,0.3,18.85,14.4,23.3
2019-06-16,NYH2,18.5,14.45,11.7,17.2
2019-06-17,NYH2,0,16.7,10.6,22.8
2019-06-18,NYH2,1,20,14.4,25.6
2019-06-19,NYH2,0.8,21.4,15.6,27.2
2019-06-20,NYH2,16,18.9,16.1,21.7
2019-06-21,NYH2,5.6,18.9,15,22.8
2019-06-22,NYH2,0,18.05,12.8,23.3
2019-06-23,NYH2,0,19.7,13.3,26.1
2019-06-24,NYH2,0,20,13.9,26.1
2019-06-25,NYH2,18.5,22.2,17.2,27.2
2019-06-26,NYH2,0,22.75,16.1,29.4
2019-06-27,NYH2,0,22.5,16.1,28.9
2019-06-28,NYH2,0,24.15,17.2,31.1
2019-06-29,NYH2,0.5,24.4,19.4,29.4
2019-06-30,NYH2,0,18.35,13.9,22.8
2019-07-01,NYH2,0,20,13.3,26.7
2019-07-02,NYH2,0,21.65,17.2,26.1
2019-07-03,NYH2,0.3,24.4,19.4,29.4
2019-07-04,NYH2,0,25,18.9,31.1
2019-07-05,NYH2,2.3,27.2,22.2,32.2
2019-07-06,NYH2,28.7,25.25,21.1,29.4
2019-07-07,NYH2,0,20.85,16.7,25
2019-07-08,NYH2,0,20,13.9,26.1
2019-07-09,NYH2,0,20,12.2,27.8
2019-07-10,NYH2,0,24.45,17.8,31.1
2019-07-11,NYH2,0,24.75,21.7,27.8
2019-07-12,NYH2,0,20.55,17.2,23.9
2019-07-13,NYH2,0,23.05,16.1,30
2019-07-14,NYH2,5.8,21.95,16.7,27.2
2019-07-15,NYH2,0,21.65,16.1,27.2
2019-07-16,NYH2,1,25.85,18.9,32.8
2019-07-17,NYH2,5.1,24.15,22.2,26.1
2019-07-18,NYH2,0,25,20.6,29.4
2019-07-19,NYH2,0.8,27.8,22.8,32.8
2019-07-20,NYH2,0,28.35,23.9,32.8
2019-07-21,NYH2,0,24.15,18.9,29.4
2019-07-22,NYH2,17.3,18.9,16.7,21.1
2019-07-23,NYH2,3,20.55,16.7,24.4
2019-07-24,NYH2,0,20,15,25
2019-07-25,NYH2,0,21.15,15.6,26.7
2019-07-26,NYH2,0,22.5,16.1,28.9
2019-07-27,NYH2,0,24.45,18.9,30
2019-07-28,NYH2,1,23.85,19.4,28.3
2019-07-29,NYH2,0,25.85,20,31.7
2019-07-30,NYH2,1.3,25.55,20,31.1
2019-07-31,NYH2,0,21.95,17.2,26.7
2019-08-01,NYH2,0,20.3,13.9,26.7
2019-08-02,NYH2,0,20.85,13.9,27.8
2019-08-03,NYH2,0,23.35,17.8,28.9
2019-08-04,NYH2,0,19.15,12.2,26.1
2019-08-05,NYH2,0,20,12.2,27.8
2019-08-06,NYH2,0.8,25.25,19.4,31.1
2019-08-07,NYH2,4.3,20.8,18.3,23.3
2019-08-08,NYH2,0,22.5,17.2,27.8
2019-08-09,NYH2,2,20.3,15.6,25
2019-08-10,NYH2,0,18.85,14.4,23.3
2019-08-11,NYH2,0,19.75,13.9,25.6
2019-08-12,NYH2,0,22.5,16.7,28.3
2019-08-13,NYH2,1.8,23.05,18.3,27.8
2019-08-14,NYH2,0,20.55,14.4,26.7
2019-08-15,NYH2,3.3,20.55,15,26.1
2019-08-16,NYH2,7.9,23.3,17.2,29.4
2019-08-17,NYH2,10.4,22.2,18.3,26.1
2019-08-18,NYH2,0,23.9,18.9,28.9
2019-08-19,NYH2,0,23.6,18.3,28.9
2019-08-20,NYH2,0,23.05,17.2,28.9
2019-08-21,NYH2,4.6,25,20.6,29.4
2019-08-22,NYH2,0,20,15.6,24.4
2019-08-23,NYH2,0,18.05,13.3,22.8
2019-08-24,NYH2,0,15,10,20
2019-08-25,NYH2,0,16.95,10,23.9
2019-08-26,NYH2,0,17.8,11.7,23.9
2019-08-27,NYH2,0,19.45,15.6,23.3
2019-08-28,NYH2,11.4,19.45,15.6,23.3
2019-08-29,NYH2,0,19.15,13.9,24.4
2019-08-30,NYH2,0,19.45,13.3,25.6
2019-08-31,NYH2,0,16.4,10,22.8
2019-09-01,NYH2,10.4,18.05,11.7,24.4
2019-09-02,NYH2,12.2,19.45,16.1,22.8
2019-09-03,NYH2,0,20.25,14.4,26.1
2019-09-04,NYH2,0,19.45,13.3,25.6
2019-09-05,NYH2,0,15.85,10,21.7
2019-09-06,NYH2,0.3,16.4,10,22.8
2019-09-07,NYH2,0.8,17.75,14.4,21.1
2019-09-08,NYH2,0,15.85,10,21.7
2019-09-09,NYH2,0,14.45,8.9,20
2019-09-10,NYH2,0,19.15,9.4,28.9
2019-09-11,NYH2,0.5,24.7,19.4,30
2019-09-12,NYH2,7.4,16.1,11.1,21.1
2019-09-13,NYH2,0,13.6,8.3,18.9
2019-09-14,NYH2,1.8,19.4,14.4,24.4
2019-09-15,NYH2,0.3,18.35,12.8,23.9
2019-09-16,NYH2,1.8,15.3,8.9,21.7
2019-09-17,NYH2,0,15.85,8.9,22.8
2019-09-18,NYH2,0,15.8,9.4,22.2
2019-09-19,NYH2,0,15.3,7.8,22.8
2019-09-20,NYH2,0,17.75,11.1,24.4
2019-09-21,NYH2,0,20.55,13.3,27.8
2019-09-22,NYH2,0,24.45,17.2,31.7
2019-09-23,NYH2,3.6,20.55,15,26.1
2019-09-24,NYH2,0.5,15.55,11.7,19.4
2019-09-25,NYH2,0,19.15,12.2,26.1
2019-09-26,NYH2,1,15.8,9.4,22.2
2019-09-27,NYH2,0,16.1,8.9,23.3
2019-09-28,NYH2,0,22.75,17.2,28.3
2019-09-29,NYH2,0,14.15,10,18.3
2019-09-30,NYH2,0.3,14.2,10.6,17.8
2019-10-01,NYH2,2.8,25,17.8,32.2
2019-10-02,NYH2,8.9,16.1,9.4,22.8
2019-10-03,NYH2,13.7,13.05,8.9,17.2
2019-10-04,NYH2,0.3,10.55,7.2,13.9
2019-10-05,NYH2,0,7.8,0.6,15
2019-10-06,NYH2,6.6,15,10.6,19.4
2019-10-07,NYH2,22.1,13.9,11.7,16.1
2019-10-08,NYH2,0,11.1,4.4,17.8
2019-10-09,NYH2,0,10.55,4.4,16.7
2019-10-10,NYH2,0,11.35,4.4,18.3
2019-10-11,NYH2,0,13.65,6.7,20.6
2019-10-12,NYH2,2.3,9.15,5,13.3
2019-10-13,NYH2,0,9.7,2.2,17.2
2019-10-14,NYH2,0,9.7,6.1,13.3
2019-10-15,NYH2,0,9.45,3.3,15.6
2019-10-16,NYH2,12.4,11.4,6.1,16.7
2019-10-17,NYH2,6.4,7.5,6.7,8.3
2019-10-18,NYH2,0,6.7,2.8,10.6
2019-10-19,NYH2,0,7.75,2.2,13.3
2019-10-20,NYH2,0,10,2.8,17.2
2019-10-21,NYH2,0,12.8,6.7,18.9
2019-10-22,NYH2,12.7,12.5,10,15
2019-10-23,NYH2,0,9.15,3.9,14.4
2019-10-24,NYH2,0,12.2,5,19.4
2019-10-25,NYH2,0.8,9.2,7.8,10.6
2019-10-26,NYH2,1.8,8.05,3.3,12.8
2019-10-27,NYH2,6.1,14.2,10.6,17.8
2019-10-28,NYH2,0,13.6,7.8,19.4
2019-10-29,NYH2,0,14.75,11.7,17.8
2019-10-30,NYH2,1.5,13.9,12.8,15
2019-10-31,NYH2,22.9,14.15,8.3,20
2019-11-01,NYH2,0.5,5.55,2.8,8.3
2019-11-02,NYH2,0,5.8,2.2,9.4
2019-11-03,NYH2,0,4.45,2.8,6.1
2019-11-04,NYH2,0,5.3,0,10.6
2019-11-05,NYH2,0.3,6.95,3.9,10
2019-11-06,NYH2,0,4.75,1.7,7.8
2019-11-07,NYH2,0.5,2.85,-2.1,7.8
2019-11-08,NYH2,0,-4.35,-7.7,-1
2019-11-09,NYH2,0,-0.8,-4.9,3.3
2019-11-10,NYH2,0,5.55,1.7,9.4
2019-11-11,NYH2,0,0.9,-3.2,5
2019-11-12,NYH2,0.8,-5.45,-8.2,-2.7
2019-11-13,NYH2,0,-6,-8.2,-3.8
2019-11-14,NYH2,0,-1.35,-4.9,2.2
2019-11-15,NYH2,0,1.7,-1.6,5
2019-11-16,NYH2,0,-3.8,-7.1,-0.5
2019-11-17,NYH2,0,-1.35,-7.1,4.4
2019-11-18,NYH2,0,2.5,0.6,4.4
2019-11-19,NYH2,0,3.6,2.2,5
2019-11-20,NYH2,0,3.9,2.2,5.6
2019-11-21,NYH2,0,4.7,0,9.4
2019-11-22,NYH2,0,5.05,-0.5,10.6
2019-11-23,NYH2,0,0.3,-5.5,6.1
2019-11-24,NYH2,0,4.75,1.7,7.8
2019-11-25,NYH2,0,6.65,2.2,11.1
2019-11-26,NYH2,0,8.35,0.6,16.1
2019-11-27,NYH2,0.3,8.6,1.1,16.1
2019-11-28,NYH2,0,1.7,-1.6,5
2019-11-29,NYH2,0,-2.15,-2.7,-1.6
2019-11-30,NYH2,0,-3.55,-6.6,-0.5
2019-12-01,NYH2,0.5,-3.8,-8.2,0.6
2019-12-02,NYH2,1.8,-1.3,-2.1,-0.5
2019-12-03,NYH2,0.3,-2.7,-6,0.6
2019-12-04,NYH2,0,1.4,0,2.8
2019-12-05,NYH2,0.3,0.0499999999999999,-1.6,1.7
2019-12-06,NYH2,0.3,0.85,-2.7,4.4
2019-12-07,NYH2,0,-6.05,-12.1,0
2019-12-08,NYH2,0,-2.45,-8.8,3.9
2019-12-09,NYH2,0,5.55,3.3,7.8
2019-12-10,NYH2,0,3.1,-3.8,10
2019-12-11,NYH2,0,-4.1,-7.7,-0.5
2019-05-23,NYH3,0.3,19.2,11.7,26.7
2019-05-24,NYH3,0,14.15,8.9,19.4
2019-05-25,NYH3,0,17.75,8.3,27.2
2019-05-26,NYH3,0,19.45,12.2,26.7
2019-05-27,NYH3,0,17.75,11.1,24.4
2019-05-28,NYH3,0.3,17.5,11.1,23.9
2019-05-29,NYH3,0,13.65,10.6,16.7
2019-05-30,NYH3,0,16.95,11.1,22.8
2019-05-31,NYH3,NA,16.65,11.1,22.2
2019-06-01,NYH3,0.8,19.15,12.2,26.1
2019-06-02,NYH3,1.8,14.45,10.6,18.3
2019-06-03,NYH3,0,11.95,7.8,16.1
2019-06-04,NYH3,0,12.8,6.7,18.9
2019-06-05,NYH3,5.8,21.95,17.8,26.1
2019-06-06,NYH3,0.3,16.95,11.1,22.8
2019-06-07,NYH3,0,17.8,10,25.6
2019-06-08,NYH3,0,18.65,10.6,26.7
2019-06-09,NYH3,0,18.9,10.6,27.2
2019-06-10,NYH3,12.7,17.8,15,20.6
2019-06-11,NYH3,0,15.85,10.6,21.1
2019-06-12,NYH3,0,16.65,9.4,23.9
2019-06-13,NYH3,4.8,15.8,13.3,18.3
2019-06-14,NYH3,0,16.65,12.2,21.1
2019-06-15,NYH3,0.3,18.85,14.4,23.3
2019-06-16,NYH3,18.5,14.45,11.7,17.2
2019-06-17,NYH3,0,16.7,10.6,22.8
2019-06-18,NYH3,1,20,14.4,25.6
2019-06-19,NYH3,0.8,21.4,15.6,27.2
2019-06-20,NYH3,16,18.9,16.1,21.7
