"","date","location","rainfall","temp_mean","temp_min","temp_max"
"3382",2018-11-20,"NYH3",0.51,0.313958333333333,-1.72,2.61
"3383",2018-11-21,"NYH2",0,-2.626875,-9.17,0.67
"3384",2018-11-21,"NYH3",0,-2.68583333333333,-9.17,0.61
"3385",2018-11-22,"NYH2",0,-11.34875,-17.67,-8.22
"3386",2018-11-22,"NYH3",0,-10.5758536585366,-16.22,-9.17
"3387",2018-11-23,"NYH2",1.52,-8.84625,-17.44,-1.72
"3388",2018-11-24,"NYH2",0.51,-0.381875,-4.89,4.28
"3389",2018-11-25,"NYH2",1.02,4.53958333333333,0.11,6.06
"3390",2018-11-26,"NYH2",0.51,4.65583333333333,1.28,6.5
"3391",2018-11-27,"NYH2",0,0.671875,-0.94,4.44
"3392",2018-11-28,"NYH2",0.51,-0.680208333333333,-1.72,0.28
"3393",2018-11-29,"NYH2",0.25,0.105208333333333,-0.39,1.17
"3394",2018-11-30,"NYH2",0.76,0.224375,-0.72,1.39
"3395",2018-12-01,"NYH2",2.03,0.892708333333333,-0.89,2.67
"3396",2018-12-02,"NYH2",0.25,6.93083333333333,2.78,11.28
"3397",2018-12-03,"NYH2",0,4.40791666666667,-1.06,8.06
"3398",2018-12-04,"NYH2",0,-3.60958333333333,-8.5,-1.06
"3399",2018-12-05,"NYH2",0.25,-5.75104166666667,-9.11,-0.78
"3400",2018-12-06,"NYH2",0,-0.661041666666667,-3.56,2.39
"3401",2018-12-06,"NYH3",0,0.653913043478261,-0.94,2.33
"3402",2018-12-07,"NYH2",0,-4.57291666666667,-9,-1.78
"3403",2018-12-07,"NYH3",0,-4.715,-9.39,-1.83
"3404",2018-12-08,"NYH2",0,-4.68520833333333,-7.67,-1.61
"3405",2018-12-08,"NYH3",0,-4.76145833333333,-7.67,-1.94
"3406",2018-12-09,"NYH2",0,-3.69479166666667,-11.06,1.83
"3407",2018-12-09,"NYH3",0,-3.82875,-10.94,1.39
"3408",2018-12-10,"NYH2",0,-1.70395833333333,-2.67,-0.33
"3409",2018-12-10,"NYH3",0,-1.84083333333333,-2.72,-0.56
"3410",2019-03-20,"TXH1",0,22.4272916666667,21.94,23.11
"3411",2019-03-20,"TXH2",0,22.4272916666667,21.94,23.11
"3412",2019-03-21,"TXH1",1.27,22.4714583333333,21.94,22.89
"3413",2019-03-21,"TXH2",1.27,22.4714583333333,21.94,22.89
"3414",2019-03-22,"TXH1",0,22.6108333333333,14.17,27.39
"3415",2019-03-22,"TXH2",0,22.6108333333333,14.17,27.39
"3416",2019-03-23,"TXH1",0,18.718125,13.56,24.44
"3417",2019-03-23,"TXH2",0,18.718125,13.56,24.44
"3418",2019-03-24,"TXH1",0.254,21.4604166666667,16.28,28.67
"3419",2019-03-24,"TXH2",0.254,21.4604166666667,16.28,28.67
"3420",2019-03-25,"TXH1",0,22.1572916666667,17.61,28.06
"3421",2019-03-25,"TXH2",0,22.1572916666667,17.61,28.06
"3422",2019-03-26,"TXH1",0,18.4958333333333,12.33,24.78
"3423",2019-03-26,"TXH2",0,18.4958333333333,12.33,24.78
"3424",2019-03-27,"TXH1",0,17.5102083333333,10.11,24.89
"3425",2019-03-27,"TXH2",0,17.5102083333333,10.11,24.89
"3426",2019-03-28,"GAH1",0,19.284,11.2,29.3
"3427",2019-03-28,"TXH1",0,18.1520833333333,10.11,26.39
"3428",2019-03-28,"TXH2",0,18.1520833333333,10.11,26.39
"3429",2019-03-29,"GAH1",0,16.38125,7.6,25.1
"3430",2019-03-29,"TXH1",0,20.96125,15.56,26.67
"3431",2019-03-29,"TXH2",0,20.96125,15.56,26.67
"3432",2019-03-30,"GAH1",0,18.8875,12.7,26.3
"3433",2019-03-30,"TXH1",0,16.3614583333333,10.33,22.28
"3434",2019-03-30,"TXH2",0,16.3614583333333,10.33,22.28
"3435",2019-03-31,"GAH1",0,15.30625,11.2,19.7
"3436",2019-03-31,"TXH1",0.254,9.71125,5.94,13.67
"3437",2019-03-31,"TXH2",0.254,9.71125,5.94,13.67
"3438",2019-04-01,"GAH1",2.3,11.8979166666667,8.9,15.7
"3439",2019-04-01,"TXH1",0,9.179375,3,16.06
"3440",2019-04-01,"TXH2",0,9.179375,3,16.06
"3441",2019-04-02,"GAH1",0,12.1354166666667,8.6,17.8
"3442",2019-04-02,"TXH1",0,12.4127083333333,1.44,21.72
"3443",2019-04-02,"TXH2",0,12.4127083333333,1.44,21.72
"3444",2019-04-03,"GAH1",0,14.2583333333333,5.8,23.1
"3445",2019-04-03,"TXH1",1.524,16.211875,9.28,22.11
"3446",2019-04-03,"TXH2",1.524,16.211875,9.28,22.11
"3447",2019-04-04,"GAH1",0.5,17.7625,8.1,25.1
"3448",2019-04-04,"TXH1",0,23.055625,16.89,30.61
"3449",2019-04-04,"TXH2",0,23.055625,16.89,30.61
"3450",2019-04-05,"GAH1",0.5,19.4375,15.2,24.7
"3451",2019-04-05,"TXH1",11.43,22.4752083333333,19.5,28.5
"3452",2019-04-05,"TXH2",11.43,22.4752083333333,19.5,28.5
"3453",2019-04-06,"GAH1",0,20.7375,17.8,27.4
"3454",2019-04-06,"TXH1",13.97,21.3689583333333,17.89,23.56
"3455",2019-04-06,"TXH2",13.97,21.3689583333333,17.89,23.56
"3456",2019-04-07,"GAH1",1.3,22.4125,18.7,28.2
"3457",2019-04-07,"TXH1",0.254,19.4979166666667,16.22,22.22
"3458",2019-04-07,"TXH2",0.254,19.4979166666667,16.22,22.22
"3459",2019-04-08,"GAH1",8.1,22.21875,18.1,27.6
"3460",2019-04-08,"TXH1",0,20.8952083333333,16.33,27.17
"3461",2019-04-08,"TXH2",0,20.8952083333333,16.33,27.17
"3462",2019-04-09,"GAH1",0,20.9729166666667,18,27
"3463",2019-04-09,"TXH1",0,22.0022916666667,13.83,31.17
"3464",2019-04-09,"TXH2",0,22.0022916666667,13.83,31.17
"3465",2019-04-10,"GAH1",0,21.74375,17,28.6
"3466",2019-04-10,"TXH1",0,23.1652083333333,15.56,32.06
"3467",2019-04-10,"TXH2",0,23.1652083333333,15.56,32.06
"3468",2019-04-11,"GAH1",0,22.1916666666667,16.2,29.3
"3469",2019-04-11,"TXH1",0,21.8491666666667,14.89,28.61
"3470",2019-04-11,"TXH2",0,21.8491666666667,14.89,28.61
"3471",2019-04-12,"GAH1",0,23.8979166666667,20.1,29.6
"3472",2019-04-12,"TXH1",4.572,19.0416666666667,11.89,26.89
"3473",2019-04-12,"TXH2",4.572,19.0416666666667,11.89,26.89
"3474",2019-04-13,"GAH1",7.9,23.1770833333333,15.4,30.8
"3475",2019-04-13,"TXH1",0,17.4645833333333,8.78,25.17
"3476",2019-04-13,"TXH2",0,17.4645833333333,8.78,25.17
"3477",2019-04-14,"GAH1",0,22.3958333333333,19.2,24.3
"3478",2019-04-14,"TXH1",0,14.143125,7.72,22
"3479",2019-04-14,"TXH2",0,14.143125,7.72,22
"3480",2019-04-15,"GAH1",0,15.4916666666667,10.3,21.1
"3481",2019-04-15,"GAH2",0,-10.3063157894737,-13.72,-8.44
"3482",2019-04-15,"TXH1",0,18.6329166666667,9,27.67
"3483",2019-04-15,"TXH2",0,18.6329166666667,9,27.67
"3484",2019-04-16,"GAH1",0,16.6458333333333,7.4,26.7
"3485",2019-04-16,"GAH2",0,-4.76142857142857,-9.67,-2.06
"3486",2019-04-16,"TXH1",0,19.93,14.39,27.06
"3487",2019-04-16,"TXH2",0,19.93,14.39,27.06
"3488",2019-04-17,"GAH1",0,20.0166666666667,12.8,28.2
"3489",2019-04-17,"TXH1",13.462,22.3604166666667,20.56,24.5
"3490",2019-04-17,"TXH2",13.462,22.3604166666667,20.56,24.5
"3491",2019-04-18,"GAH1",12.7,22.8354166666667,17.4,28.9
"3492",2019-04-18,"TXH1",0,18.3495833333333,13.33,23.28
"3493",2019-04-18,"TXH2",0,18.3495833333333,13.33,23.28
"3494",2019-04-19,"GAH1",0,20.675,13.3,24.3
"3495",2019-04-19,"TXH1",0,16.1014583333333,10.67,21.11
"3496",2019-04-19,"TXH2",0,16.1014583333333,10.67,21.11
"3497",2019-04-20,"GAH1",0,14.11875,9.1,20.2
"3498",2019-04-20,"TXH1",0,17.1391666666667,7.72,26
"3499",2019-04-20,"TXH2",0,17.1391666666667,7.72,26
"3500",2019-04-21,"GAH1",0,16.5520833333333,9.1,23.9
"3501",2019-04-21,"GAH2",0,-5.41285714285714,-6.11,-5.17
"3502",2019-04-21,"TXH1",0,20.586875,12.06,28.78
"3503",2019-04-21,"TXH2",0,20.586875,12.06,28.78
"3504",2019-04-22,"GAH1",0,18.1645833333333,8.4,28.3
"3505",2019-04-22,"GAH2",0,-3.5,-3.5,-3.5
"3506",2019-04-22,"TXH1",0,21.7625,16.56,28.17
"3507",2019-04-22,"TXH2",0,21.7625,16.56,28.17
"3508",2019-04-23,"GAH1",0,20.8145833333333,11.2,30.7
"3509",2019-04-23,"TXH1",13.716,22.1225,19.11,25.56
"3510",2019-04-23,"TXH2",13.716,22.1225,19.11,25.56
"3511",2019-04-24,"GAH1",0,21.8479166666667,15.2,29.6
"3512",2019-04-24,"TXH1",0,19.2960416666667,17.17,22.72
"3513",2019-04-24,"TXH2",0,19.2960416666667,17.17,22.72
"3514",2019-04-25,"GAH1",1.3,20.9354166666667,13.2,27.8
"3515",2019-04-25,"TXH1",0,20.7508333333333,14.44,27.67
"3516",2019-04-25,"TXH2",0,20.7508333333333,14.44,27.67
"3517",2019-04-26,"GAH1",0,19.54375,13.4,26.2
"3518",2019-04-26,"IAH2",0.762,14.6408333333333,10.67,18.11
"3519",2019-04-26,"TXH1",0,19.3527027027027,16,25.72
"3520",2019-04-26,"TXH2",0,19.3527027027027,16,25.72
"3521",2019-04-27,"GAH1",0,18.6625,8.8,28.6
"3522",2019-04-27,"TXH1",0,22.5370833333333,16,29.33
"3523",2019-04-27,"TXH2",0,22.5370833333333,16,29.33
"3524",2019-04-28,"GAH1",5.8,20.2708333333333,10,30.2
"3525",2019-04-28,"TXH1",0,22.715625,16.89,29.28
"3526",2019-04-28,"TXH2",0,22.715625,16.89,29.28
"3527",2019-04-29,"GAH1",0,22.9979166666667,13,31.8
"3528",2019-04-29,"IAH2",0.254,11.2683333333333,6.5,18.11
"3529",2019-04-29,"TXH1",0,24.77875,18.94,31
"3530",2019-04-29,"TXH2",0,24.77875,18.94,31
"3531",2019-04-30,"GAH1",0,24.4333333333333,15.9,31.7
"3532",2019-04-30,"IAH2",0.508,8.34604166666667,6.11,10.28
"3533",2019-04-30,"TXH1",0,26.1622916666667,23.94,30.89
"3534",2019-04-30,"TXH2",0,26.1622916666667,23.94,30.89
"3535",2019-05-01,"GAH1",0,25.5104166666667,20.3,31.9
"3536",2019-05-01,"TXH1",8.128,26.0083333333333,23.67,29.17
"3537",2019-05-01,"TXH2",8.128,26.0083333333333,23.67,29.17
"3538",2019-05-02,"GAH1",0,24.1020833333333,17.9,30.2
"3539",2019-05-02,"SCH1",2.54,22.4523684210526,15.5,28.72
"3540",2019-05-02,"TXH1",25.908,22.0275,17.11,28.33
"3541",2019-05-02,"TXH2",25.908,22.0275,17.11,28.33
"3542",2019-05-02,"TXH4",0.25,15.63625,10,23.89
"3543",2019-05-03,"GAH1",1.8,24.4708333333333,20.2,30.6
"3544",2019-05-03,"IAH2",2.54,9.7075,2.44,17.83
"3545",2019-05-03,"SCH1",4.572,20.97,14.44,28.33
"3546",2019-05-03,"TXH1",3.302,21.224375,18.11,25.94
"3547",2019-05-03,"TXH2",3.302,21.224375,18.11,25.94
"3548",2019-05-03,"TXH4",0,16.4195833333333,13.89,22.78
"3549",2019-05-04,"GAH1",0.3,25.4020833333333,20.9,32.4
"3550",2019-05-04,"IAH2",9.652,14.764375,7.33,23.28
"3551",2019-05-04,"SCH1",5.588,20.5272916666667,16.22,29
"3552",2019-05-04,"TXH1",0,21.770625,16.94,27.44
"3553",2019-05-04,"TXH2",0,21.770625,16.94,27.44
"3554",2019-05-04,"TXH4",0,16.6554166666667,13.89,21.11
"3555",2019-05-05,"GAH1",0,24.0291666666667,20.4,29.6
"3556",2019-05-05,"IAH2",1.016,15.625625,10.06,23.44
"3557",2019-05-05,"SCH1",0,22.0695833333333,17.61,27.56
"3558",2019-05-05,"TXH1",0,23.0860416666667,17.06,29.5
"3559",2019-05-05,"TXH2",0,23.0860416666667,17.06,29.5
"3560",2019-05-05,"TXH4",0,18.53,13.89,27.22
"3561",2019-05-06,"GAH1",7.4,23.0229166666667,16.8,30.2
"3562",2019-05-06,"IAH3",0,16.0804545454545,10.83,20.56
"3563",2019-05-06,"SCH1",0,20.3610416666667,13.56,28.06
"3564",2019-05-06,"TXH1",3.81,23.52125,18.67,28.72
"3565",2019-05-06,"TXH2",3.81,23.52125,18.67,28.72
"3566",2019-05-06,"TXH4",0.25,21.7733333333333,16.11,28.89
"3567",2019-05-07,"GAH1",0.5,23.65,14.2,32.6
"3568",2019-05-07,"IAH2",3.81,10.774375,6.61,14.56
"3569",2019-05-07,"IAH3",3.302,12.9258333333333,9.33,16.78
"3570",2019-05-07,"SCH1",3.048,19.96625,13.94,27.72
"3571",2019-05-07,"TXH1",21.59,23.3375,20.44,29.28
"3572",2019-05-07,"TXH2",21.59,23.3375,20.44,29.28
"3573",2019-05-07,"TXH4",2.54,20.8725,16.72,26.11
"3574",2019-05-08,"GAH1",2,25.36875,20,31
"3575",2019-05-08,"IAH2",0.254,9.03229166666667,6.22,12.5
"3576",2019-05-08,"IAH3",0,11.153125,5.33,20.33
"3577",2019-05-08,"SCH1",0,21.9885416666667,16.67,28.89
"3578",2019-05-08,"TXH1",0.254,21.6041666666667,18.67,24.5
"3579",2019-05-08,"TXH2",0.254,21.6041666666667,18.67,24.5
"3580",2019-05-08,"TXH4",0.51,19.8266666666667,12.22,27.22
"3581",2019-05-09,"DEH1",0,18.11375,12.78,24.39
"3582",2019-05-09,"GAH1",0.5,25.1270833333333,18.7,32.1
"3583",2019-05-09,"IAH3",0,6.52958333333333,4.44,10.89
"3584",2019-05-09,"SCH1",4.572,22.209375,16.22,27.39
"3585",2019-05-09,"TXH1",0.254,25.1147916666667,19.39,30.72
"3586",2019-05-09,"TXH2",0.254,25.12875,19.72,30.72
"3587",2019-05-09,"TXH4",3.81,13.1345833333333,8.89,24.39
"3588",2019-05-10,"DEH1",1.02,21.3466666666667,16.72,27.22
"3589",2019-05-10,"GAH1",22.6,23.9604166666667,20.5,31.5
"3590",2019-05-10,"IAH3",0,10.0522916666667,2.89,17.06
"3591",2019-05-10,"SCH1",4.572,22.4364583333333,19.22,28.5
"3592",2019-05-10,"TXH1",6.35,17.3714583333333,13.67,21.78
"3593",2019-05-10,"TXH2",3.302,17.0860416666667,13.33,21.22
"3594",2019-05-10,"TXH4",0.25,7.9,6.72,12.22
"3595",2019-05-11,"DEH1",4.57,19.9,16.11,22.22
"3596",2019-05-11,"GAH1",2.8,23.225,19.7,30.9
"3597",2019-05-11,"IAH2",2.54,10.4977083333333,7.33,14.44
"3598",2019-05-11,"IAH3",0,9.35541666666667,5.06,11.94
"3599",2019-05-11,"SCH1",0.508,21.4847916666667,19.17,26.72
"3600",2019-05-11,"TXH1",0,17.0102083333333,15.39,19.56
"3601",2019-05-11,"TXH2",0,16.6804166666667,15,19.56
"3602",2019-05-11,"TXH4",0,11.0592,7.78,19.39
"3603",2019-05-12,"DEH1",4.06,13.45375,11.11,15.61
"3604",2019-05-12,"GAH1",0.3,22.2416666666667,19.8,27.2
"3605",2019-05-12,"IAH3",0,6.99354166666667,1.33,10.78
"3606",2019-05-12,"SCH1",0,20.79625,18.89,23.22
"3607",2019-05-12,"TXH1",0,19.9239583333333,16.56,25.06
"3608",2019-05-12,"TXH2",0,19.55875,16.17,24.61
"3609",2019-05-12,"TXH4",0,15.8195833333333,8.89,23.89
"3610",2019-05-12,"WIH1",0,7.70708333333333,1.11,12.22
"3611",2019-05-13,"DEH1",0,11.164,10,13.28
"3612",2019-05-13,"GAH1",0,23.16875,18.6,27.4
"3613",2019-05-13,"IAH2",2.794,11.735,4.5,19.06
"3614",2019-05-13,"IAH3",1.524,11.4920833333333,3.17,19.28
"3615",2019-05-13,"NCH1",0,22.5826829268293,20.78,27
"3616",2019-05-13,"SCH1",0,20.2664583333333,15.89,24.78
"3617",2019-05-13,"TXH1",0,21.49625,13.5,29.22
"3618",2019-05-13,"TXH2",0,21.0408333333333,13,28.5
"3619",2019-05-13,"TXH4",0,18.9277272727273,13.89,27
"3620",2019-05-13,"WIH1",0,10.4308333333333,1.11,18.28
"3621",2019-05-14,"DEH1",0,13.4380769230769,8.5,15.67
"3622",2019-05-14,"GAH1",0,19.65625,12.7,26.2
"3623",2019-05-14,"GAH2",0,-2.89,-2.89,-2.89
"3624",2019-05-14,"GEH1",0,8.91428571428571,1,14
"3625",2019-05-14,"IAH3",0,10.5914583333333,6.83,13.61
"3626",2019-05-14,"NCH1",0,16.46675,12,22
"3627",2019-05-14,"SCH1",0,16.0679166666667,7.22,23.5
"3628",2019-05-14,"TXH1",0,23.1858333333333,16.39,29.94
"3629",2019-05-14,"TXH2",0,22.7514583333333,16,29.61
"3630",2019-05-14,"TXH4",0,19.6791666666667,10.1,28.7
"3631",2019-05-14,"WIH1",0,14.1179166666667,5,21.11
"3632",2019-05-15,"DEH1",0.03,14.2227083333333,5.5,22.28
"3633",2019-05-15,"GAH1",0,20.51875,12.1,28.8
"3634",2019-05-15,"GEH1",0,10.25,2,14
"3635",2019-05-15,"IAH3",5.842,16.3820833333333,6.11,24.78
"3636",2019-05-15,"NCH1",0,12.1124390243902,6,23
"3637",2019-05-15,"SCH1",0,16.6035416666667,8.17,22
"3638",2019-05-15,"TXH1",0,24.56375,17.72,31.06
"3639",2019-05-15,"TXH2",0,24.11375,17.28,30.06
"3640",2019-05-15,"TXH4",0,21.6833333333333,12.3,30.6
"3641",2019-05-15,"WIH1",9.14,16.1508333333333,6.72,23.89
"3642",2019-05-16,"DEH1",0,16.6836170212766,9.39,23.72
"3643",2019-05-16,"GAH1",7.1,22.575,14.4,30.6
"3644",2019-05-16,"GEH1",0,7.1875,7,8
"3645",2019-05-16,"IAH2",1.016,25.1541666666667,16.44,33.5
"3646",2019-05-16,"IAH3",2.032,23.07,14.06,32.78
"3647",2019-05-16,"MOH1",0,25.71,22,30.17
"3648",2019-05-16,"NCH1",0,15.1624390243902,10,28
"3649",2019-05-16,"NEH1",3.81,24.8426388888889,16.5,34
"3650",2019-05-16,"SCH1",0.254,19.8208333333333,10,28.72
"3651",2019-05-16,"TXH1",0,24.2785416666667,16.94,31.06
"3652",2019-05-16,"TXH2",0,23.8483333333333,16.89,30.67
"3653",2019-05-16,"TXH4",0,22.4291666666667,14.4,30.8
"3654",2019-05-16,"WIH1",0,18.6845833333333,14.39,24.39
"3655",2019-05-17,"DEH1",0,20.6283333333333,12.78,26.89
"3656",2019-05-17,"GAH1",0,24.9833333333333,18.3,32.4
"3657",2019-05-17,"GEH1",0,11,7,14
"3658",2019-05-17,"IAH2",0.762,18.6885416666667,15.94,22.39
"3659",2019-05-17,"IAH3",5.334,15.75125,12.72,18.33
"3660",2019-05-17,"MOH1",0.254,24.4360416666667,18.39,30.17
"3661",2019-05-17,"NCH1",0,21.2518604651163,16.72,32
"3662",2019-05-17,"NEH1",3.81,24.6494444444444,18.28,31
"3663",2019-05-17,"NEH2",3.81,24.6494444444444,18.28,31
"3664",2019-05-17,"SCH1",0,22.2233333333333,14,31.28
"3665",2019-05-17,"TXH1",1.016,25.8104166666667,20.11,32
"3666",2019-05-17,"TXH2",0,25.275,19.89,31.5
"3667",2019-05-17,"TXH4",0,24.2916666666667,18.8,32.6
"3668",2019-05-17,"WIH1",5.33,13.655,10,22.22
"3669",2019-05-18,"DEH1",0.01,19.6963829787234,15.44,25.33
"3670",2019-05-18,"GAH1",0,25.85625,19.4,33.4
"3671",2019-05-18,"GEH1",0,16.2424242424242,5,21
"3672",2019-05-18,"IAH2",3.81,19.565,15,25.78
"3673",2019-05-18,"IAH3",0.254,16.4714583333333,9.33,25.06
"3674",2019-05-18,"MOH1",0.254,21.6985416666667,16.61,28.5
"3675",2019-05-18,"NCH1",0,24.6868292682927,20.22,34
"3676",2019-05-18,"NEH1",4.32,20.9252777777778,17.22,27.5
"3677",2019-05-18,"NEH2",4.32,20.9252777777778,17.22,27.5
"3678",2019-05-18,"SCH1",0,24.283125,15.44,33.17
"3679",2019-05-18,"TXH1",0,26.6225,24.44,29.72
"3680",2019-05-18,"TXH2",0,26.238125,24.06,29.5
"3681",2019-05-18,"TXH4",0,20.8166666666667,14,26.2
"3682",2019-05-18,"WIH1",4.06,11.0912,6.11,21.11
"3683",2019-05-19,"DEH1",0,23.1014583333333,16.17,29.83
"3684",2019-05-19,"GAH1",0,26.3208333333333,20.6,33.4
"3685",2019-05-19,"GEH1",0,17.2857142857143,9,23
"3686",2019-05-19,"IAH3",0,12.7202083333333,7.06,17.72
"3687",2019-05-19,"MOH1",0.254,17.395,12.44,21.22
"3688",2019-05-19,"NCH1",0,25.3559523809524,20.78,33
"3689",2019-05-19,"NEH1",0,13.3091666666667,11.11,17.22
"3690",2019-05-19,"NEH2",0,13.3091666666667,11.11,17.22
"3691",2019-05-19,"SCH1",0,24.6364583333333,17.94,31.67
"3692",2019-05-19,"TXH1",0,28.545,24.5,34.06
"3693",2019-05-19,"TXH2",0,28.0489583333333,24.11,33.5
"3694",2019-05-19,"TXH4",0,17.7333333333333,7.2,27
"3695",2019-05-19,"WIH1",0.25,13.20125,10,18.28
"3696",2019-05-20,"DEH1",0,26.1577083333333,22.83,31.44
"3697",2019-05-20,"GAH1",0,25.8625,17.9,34
"3698",2019-05-20,"GEH1",0,14.9677419354839,11,18
"3699",2019-05-20,"IAH2",2.032,8.58208333333333,3.94,12.89
"3700",2019-05-20,"IAH3",3.556,9.380625,4.5,14.06
"3701",2019-05-20,"MOH1",0,13.2335416666667,8.33,18.89
"3702",2019-05-20,"NCH1",0.25,24.5885714285714,20,32
"3703",2019-05-20,"NEH1",4.32,8.67638888888889,5.28,11.78
"3704",2019-05-20,"NEH2",4.32,8.67638888888889,5.28,11.78
"3705",2019-05-20,"SCH1",0.254,24.4927083333333,19.06,30.94
"3706",2019-05-20,"TXH1",0.508,28.0885416666667,24.67,32.78
"3707",2019-05-20,"TXH2",0.508,27.67375,24.28,32.44
"3708",2019-05-20,"TXH4",0.01,21.4916666666667,15.7,29.2
"3709",2019-05-20,"WIH1",0,9.54625,5,13.89
"3710",2019-05-21,"DEH1",0,18.8729787234043,11.94,22.44
"3711",2019-05-21,"GAH1",0,27.0645833333333,19.1,35.2
"3712",2019-05-21,"GEH1",0,12.9705882352941,12,13
"3713",2019-05-21,"IAH2",6.35,8.876875,7.61,11.5
"3714",2019-05-21,"IAH3",0,9.331875,6.67,11.56
"3715",2019-05-21,"MOH1",1.016,12.6345833333333,8.89,17.33
"3716",2019-05-21,"NCH1",0,24.2921428571429,21,32
"3717",2019-05-21,"NEH1",0.25,9.10597222222222,8.11,10.5
"3718",2019-05-21,"NEH2",0.25,9.10597222222222,8.11,10.5
"3719",2019-05-21,"SCH1",0,23.5725,13.83,33
"3720",2019-05-21,"TXH1",0,24.786875,19.17,28.72
"3721",2019-05-21,"TXH2",0,24.4241666666667,18.44,28.44
"3722",2019-05-21,"TXH4",0,17.3625,8.8,24.4
"3723",2019-05-21,"WIH1",6.6,10.0504166666667,7.22,12.22
"3724",2019-05-22,"DEH1",0.04,16.3075,7.06,24.56
"3725",2019-05-22,"GAH1",0,28.1583333333333,20.1,35.7
"3726",2019-05-22,"GEH1",0,12.030303030303,10,15
"3727",2019-05-22,"IAH2",17.018,14.3916666666667,9.89,19.44
"3728",2019-05-22,"IAH3",0,17.6070833333333,12.28,23.39
"3729",2019-05-22,"MOH1",1.524,20.4575,12.61,29.33
"3730",2019-05-22,"NCH1",0,21.1556097560976,16.72,28
"3731",2019-05-22,"NEH1",1.02,12.7695833333333,8.5,19
"3732",2019-05-22,"NEH2",1.02,12.7695833333333,8.5,19
"3733",2019-05-22,"SCH1",0,23.083125,16.89,28.44
"3734",2019-05-22,"TXH1",0,28.346875,24,33.44
"3735",2019-05-22,"TXH2",0,27.938125,23.28,33.28
"3736",2019-05-22,"TXH4",0,21.425,9.2,32.9
"3737",2019-05-22,"WIH1",0,15.2129166666667,8.28,25
"3738",2019-05-23,"DEH1",0,19.72,12.17,28.67
"3739",2019-05-23,"GAH1",9.4,27.9708333333333,19.8,34.7
"3740",2019-05-23,"GEH1",0,14.7461538461538,6,20
"3741",2019-05-23,"IAH2",4.064,14.0275,8.78,20.56
"3742",2019-05-23,"IAH3",6.858,15.7464583333333,8.22,21.89
"3743",2019-05-23,"MOH1",0.254,20.9591666666667,16.67,26.94
"3744",2019-05-23,"NCH1",0,20.2166666666667,14,31
"3745",2019-05-23,"NEH1",14.48,13.0506944444444,6.78,18.72
"3746",2019-05-23,"NEH2",14.48,13.0506944444444,6.78,18.72
"3747",2019-05-23,"NYH2",0,18.30625,12.78,25.61
"3748",2019-05-23,"NYH3",0,18.30625,12.78,25.61
"3749",2019-05-23,"SCH1",0,25.7889583333333,20.83,31.94
"3750",2019-05-23,"TXH1",0,28.4708333333333,25.39,33
"3751",2019-05-23,"TXH2",0,28.0985416666667,24.94,32.67
"3752",2019-05-23,"TXH4",0.11,24.525,19.4,31.8
"3753",2019-05-23,"WIH1",6.86,18.4325,13.28,22.78
"3754",2019-05-24,"DEH1",0,23.3510416666667,17.44,27.44
"3755",2019-05-24,"GAH1",0,26.4666666666667,18.4,34.4
"3756",2019-05-24,"GEH1",0,16.1041666666667,7.3,23.3
"3757",2019-05-24,"IAH3",0,18.6129166666667,12.22,25.94
"3758",2019-05-24,"MOH1",0,25.041875,19.83,30.67
"3759",2019-05-24,"NCH1",0,25.6817073170732,21.28,36
"3760",2019-05-24,"NEH1",0,17.2497222222222,12.61,25.11
"3761",2019-05-24,"NEH2",0,17.2497222222222,12.61,25.11
"3762",2019-05-24,"NYH2",0,16.6533333333333,13.28,22.78
"3763",2019-05-24,"NYH3",0,16.6533333333333,13.28,22.78
"3764",2019-05-24,"SCH1",0,27.0795833333333,19.28,35.06
"3765",2019-05-24,"TXH1",0,28.0120833333333,24.5,32.78
"3766",2019-05-24,"TXH2",0,27.6970833333333,24.28,32.89
"3767",2019-05-24,"TXH4",1.08,18.2291666666667,14.2,24
"3768",2019-05-24,"WIH1",18.8,14.9208333333333,11.72,22.22
"3769",2019-05-25,"DEH1",0,19.315,14.72,23.67
"3770",2019-05-25,"GAH1",0,28.01875,19.8,37.1
"3771",2019-05-25,"GEH1",0,12.8770833333333,9,17.4
"3772",2019-05-25,"IAH3",0,21.8960416666667,17.61,26.61
"3773",2019-05-25,"MOH1",0,23.5210416666667,18.39,29.72
"3774",2019-05-25,"NCH1",0,24.85675,17.72,34
"3775",2019-05-25,"NEH1",0,19.4359722222222,12.78,25.28
"3776",2019-05-25,"NEH2",0,19.4359722222222,12.78,25.28
"3777",2019-05-25,"NYH2",0,16.0904166666667,8.89,25.61
"3778",2019-05-25,"NYH3",0,16.0904166666667,8.89,25.61
"3779",2019-05-25,"SCH1",0,27.6991666666667,18.83,35.56
"3780",2019-05-25,"TXH1",0,27.6110416666667,23.33,33.06
"3781",2019-05-25,"TXH2",0,27.304375,22.94,32.78
"3782",2019-05-25,"TXH4",0,18.2125,15.6,21
"3783",2019-05-25,"WIH1",0,22.0183333333333,18.28,26.72
"3784",2019-05-26,"DEH1",0.11,25.641914893617,19.11,32.61
"3785",2019-05-26,"GAH1",0,29.78125,21.6,38.2
"3786",2019-05-26,"GAH2",0,8.11,8.11,8.11
"3787",2019-05-26,"GEH1",2,14.6458333333333,4.7,21.9
"3788",2019-05-26,"IAH2",5.08,19.62875,12.11,26.22
