"SoilWater.Eo","SoilWater.Eos","SoilWater.Flow(1)","SoilWater.Flow(2)","SoilWater.Flow(3)","SoilWater.Flow(4)","SoilWater.Flow(5)","SoilWater.Flow(6)","SoilWater.Flow(7)","SoilWater.Flow(8)","SoilWater.Flow(9)","SoilWater.FlowNO3(1)","SoilWater.FlowNO3(2)","SoilWater.FlowNO3(3)","SoilWater.FlowNO3(4)","SoilWater.FlowNO3(5)","SoilWater.Flux(1)","SoilWater.Runoff","SoilWater.T","SoilWater.WaterTable","Field.Maize.LAI"
523.313127516346,215.555321200428,-0.101648000045334,0.533415121050975,3.86280151907206,0.609196549375583,-2.16697823926143,0.297861688529592,2.55260206372007,2.47399672403721,6.66454799456726,0.630165305272552,0.101080229366887,-0.129495059267609,0.0957407703517203,0.330818396073742,0,0,239.861010420027,71895.3553590001,245.024452472156
611.268246230452,228.767783925052,-0.502899732756675,-3.37462344994194,-0.622231770279969,0.124035884221257,0.297645719022221,0.326614691441721,-2.59911568152508,1.43961159182643,11.6825371505541,79.7435899547383,56.364762899144,27.223334351364,12.6272496600037,7.12918038330404,152.735827801007,14.283820459113,121.249965714125,116017.444446207,407.021950225922
665.35788949,257.372080972703,1.04537192870538,-10.2708742520771,-4.29560749215055,0.389234278651171,1.03683264252632,1.08101774326716,-0.704359809015392,3.79334617461847,9.64692534306407,56.388156366468,14.008847786689,2.41218423428628,1.13027040849345,1.12569487279971,179.879641815554,22.8224101771185,142.600279696565,125337.618118402,539.255644581252
645.658205259533,243.492173751703,0.622081051843725,-1.61565103978048,-2.37065321288992,-0.0424363115944777,0.371840594212952,0.474706380894616,-0.962286662956453,1.55215803844972,11.7555436687129,92.0427901712523,43.5295412379933,14.3549948153845,4.72684472397853,2.41786842182946,168.239434236598,21.0522969742655,189.912084686912,130815.264157647,432.537954366938
559.753550463447,192.887961929729,-3.87698529007851,-5.97925227579257,1.79881749810139,0.479572160924323,-1.20229106694177,-2.75690944221059,-2.11137347443441,1.77444153363511,10.3892655122247,43.641774599188,33.2535146164993,15.8449770671976,6.79689132635617,3.67092822555956,174.130665254552,18.7616275231714,102.235005467518,101696.343286695,496.927229277113
555.781634559343,192.316495871457,1.59060716904577,-3.14765018574788,-3.92483535082979,-0.368494519986488,0.550427220773384,0.74277462444749,0.793891704598785,1.50711459718467,6.20134552990306,16.5267115089749,7.09543777307014,2.79569024827157,0.893225780189577,0.55197059875762,183.238414357222,20.2640839216136,144.831785181563,88873.2395804467,452.58055194733
644.366941961113,307.148285801505,0.86352579721651,-2.78919052832474,-1.07929223149913,1.54304771354517,0.307643326838747,-1.13900038970301,0.460010921169759,4.76551635784145,15.5044892316414,144.596289560451,116.03244529131,88.7849980679222,68.8925089867547,46.7061999166759,206.505601785274,28.9685943513198,495.01373434297,127987.74510194,232.626959542321
552.075134764403,197.438633586257,9.11763468111389,3.35636673160851,1.4738376145263,-0.465511494244443,-2.17296145312548,2.03405883491894,1.75466606355455,1.89851182990668,0.794366230755877,13.3109136852587,21.6769871529749,8.96597619805868,2.63636247790628,0.964182498983355,130.123206996777,31.3295865976184,710.437245523835,100782.336956846,385.609986908237
599.265707012489,202.838421255337,0.671752944682904,-2.43649062499448,-3.40481893533378,-4.29350578762371,-0.812140761320458,0.112381063514921,-1.71308409207588,1.70307277351419,10.609442926183,48.0350273981007,39.3685492261119,19.5063544958028,8.71446994865955,4.07492522667218,271.347427811319,35.9884015258595,55.546978364049,101743.581667829,428.614610629673
611.531682670287,236.226555268299,-3.57342081029495,-7.5734128135758,-0.0317750416830807,1.93543634890755,10.2843973163926,1.36896651263939,0.758632973418375,0.97831785483727,3.44945779856303,30.7410556366558,39.3115820529901,36.8925631887039,26.9864301069571,17.4254880591689,128.093562794096,6.3616815262701,165.630887677404,101108.660623558,389.923081527546
497.097014106557,155.102909255236,-4.55002013927862,-9.54622884902985,-2.07626062568681,2.08535088612187,11.1969424894641,1.60848229345312,0.719132361467799,1.07054723929726,5.21844326709379,13.5805561978257,5.48648338100254,1.0398588558652,0.457635253711134,0.114869073736875,82.5286339853059,2.21684542819942,136.291548213915,69458.6192768649,386.668536061505
573.997539968754,227.586961603571,0.131163295625125,-0.0937640454217651,0.160435648019125,0.319289492528561,0.462610726188686,-0.712051774170972,0.647873052622875,2.12536175042527,12.2592329578943,2.19220667788956,0.0950472710050637,-0.00363101844870341,-0.0101498280368445,0.00216168805062241,17.9021423895208,0.321025851065907,698.453027521978,104301.807637665,310.112896974105
606.939854005949,253.67796077914,0.850002147060023,-0.0797611490077564,0.162040674924683,0.319861305093953,0.463233671311205,-0.71152719455822,0.648026725739549,2.12565329169491,12.2601659448681,2.06694388809663,0.391166109119484,0.133218627385096,0.0673427373698205,0.123645930807834,17.8083418212966,0.319644004575414,737.733304682776,120443.864621266,309.573338561779
639.543669626847,345.334007796379,6.33034982260219,-0.359044182013618,-1.12231305976134,0.991945545153214,-2.90868001052815,-5.196260418544,-1.43092066356667,-1.74626967208451,0,106.812634232077,58.5948675122718,26.6117244568082,11.6778699049043,5.21200338242708,274.018624502312,55.1511723976894,161.9115376598,136546.336474308,242.25687063631
569.504106209204,220.34698193386,-1.17992703634479,-7.82977309497154,-2.02588515695612,-0.754855107834889,-4.47360725859574,-0.285121545997382,0.00361793647886978,-3.10777609993347,3.95764670777201,54.0053700188139,23.6343595955354,6.15645846111647,1.06986054431989,0.808201717599425,197.403105050855,34.6828654652844,77.7054641721731,113094.66579714,419.277766081069
707.915996920661,408.034235413913,4.36363607322746,-0.390818574235062,-4.07381715338936,-1.04645568283274,-0.415811243656552,-0.0686986063439681,0.131081756639126,0.155635608592371,0.110328646239952,-3.38215615815795,0.349350171476668,2.60873603755398,0.661713316159039,0.149440409890733,0,0,3271.19297004407,0,203.466907694946
579.353128125523,118.846713183547,0.216478820879376,-0.07527769994133,-0.187356819546373,-0.191901031258845,-0.190188638948166,-0.0839362582333299,-0.0631172468385709,0.174580060416711,4.8351216803379,8.29527921853778,38.240500968975,66.9205790783044,84.2041355196085,89.7437849575972,360.857588067734,21.7688557137597,20.0100563520417,105323.425802479,265.925269641608
595.178146803855,259.222979409449,0.590269957823659,0.78093256766795,-0.0333437536469867,0.339148082629674,-0.152978669879142,-0.0149948831200685,0.267279018610435,0.852010047814649,2.74337405699916,136.708038801126,123.526404121974,68.5647330451942,35.314249660687,13.2788774352211,253.713624933565,15.5269367282105,274.668826693926,148438.327909919,309.329700999667
464.827694298571,200.294182211215,0.599817671819953,-0.0747584784091624,1.75905776966121,-0.306415357140012,-0.634214799842657,-3.06288384494787,-0.130530201819528,0.411680065704222,7.35970229024229,54.5937042234508,59.1851699260455,48.0856401461513,23.1262788480569,8.82288225385017,157.386016862141,13.0694349279242,102.987323048364,77082.7183991041,196.809388636928
605.438486438929,211.776959464424,-0.37219277549017,-0.0414654504662449,0.117227600671699,0.152096949749534,0.219547028660569,0.347112142148251,-0.919813590525618,1.46768851022302,11.4845319675363,31.4225571135801,35.1510414608152,24.4347287272338,12.7797930233364,6.51973706420203,51.2132567578568,0.638466554390874,252.074812100663,91005.8229968421,294.714956695209
568.933999478375,197.27897145552,-4.87051054720308,1.35249805350588,2.36648135959494,0.387363232366983,-1.24766742309076,-2.7189047738031,-2.04645314921136,1.74807631394922,10.5850580160275,50.1433827287799,54.8272355450761,39.6424056670868,23.975105331803,14.0103747894347,124.850057584167,12.2342204356634,177.811935256025,97243.8243254874,422.793698180214
590.32092565488,224.700210404389,-1.61232360360827,-2.1703344320336,0.0125129652237536,1.23955192984749,0.522021809525424,0.593349522218454,0.7419653873454,1.49355519544883,6.58126338138081,16.6188898896993,14.4240645833521,10.004264116495,6.47198130702748,4.29330599331148,62.1722346109339,0.339916248669248,212.106231612687,94391.4820025302,372.734397306028
572.307732652284,211.821178777613,3.18568486624736,3.04198190097452,1.72239171573681,0.814672086567082,-0.666811974921657,1.48922641788526,1.62782080917843,1.86331145299201,1.17614349546361,43.1426556808809,19.0056948188911,6.3542071042452,2.37703820419193,1.36738677663759,70.7903083330855,0.731145824874664,210.337673260938,98721.4055081163,380.586536644321
612.467171321483,219.770488006635,9.46672819289903,-1.5285320541954,0.977009302390611,-2.24311707459353,-0.382908742787285,-1.21335351176037,-6.34452050618835,-0.0915497462853896,6.60721031786697,22.8888169990361,40.6951431120979,35.9468807800305,23.47025375188,13.8748525197958,225.470134169205,8.26676778051763,73.7948036634673,128261.77961186,405.010617875395
528.278899298982,177.380481743824,-1.45786756748711,-1.6403948962878,-0.0704175187450716,-0.192360222801457,-1.16360790327649,-2.62414428620143,0.0657417684071715,2.11292989024975,11.3377600552018,28.8685897011273,35.0297767467215,27.6962905312964,17.2099268370027,8.9020388570693,168.982678057393,2.3404262409946,61.4236560196861,99733.0234302608,514.35327592804
537.961233290353,183.511101523418,-1.35120024278619,-1.6418801934462,-0.0706159847821953,-0.192452236639467,-1.16422460448704,-2.6242770122057,0.066068293259136,2.11367997363776,11.3388676308837,28.6959029733389,35.4260786467926,28.6626014200905,18.1726133173994,9.50975822155751,168.955296763137,2.34443207564014,65.1447784701636,103237.10808553,513.625250635242
537.961233290353,183.511101523418,-1.35120024278619,-1.6418801934462,-0.0706159847821953,-0.192452236639467,-1.16422460448704,-2.6242770122057,0.066068293259136,2.11367997363776,11.3388676308837,28.6959029733389,35.4260786467926,28.6626014200905,18.1726133173994,9.50975822155751,168.955296763137,2.34443207564014,65.1447784701636,103237.10808553,513.625250635242
629.44986903098,201.274034326362,0.271153599268794,-1.24416065273356,1.01000984882198,3.5470859553119,0.19787675520529,-3.72148375921528,-0.658064336810212,-1.39610119756253,0,15.4268015903274,40.7768010896803,41.6198053979783,30.0603176750051,17.5250258801633,258.071496092359,12.3846560502516,91.6926449373233,157425.637797923,366.898288684886
625.487883613092,302.400677657898,2.56377372186669,-2.43280319958313,2.73240969155335,0.0721065790308306,-4.58169491737459,-0.597283374075489,-0.323734411994958,-2.97755807874997,0.8189895921046,30.4335718927921,53.4597175693367,51.1178140408798,35.3346276055562,20.7277215148788,186.076922968544,13.4587470272613,112.931683847443,162310.623564349,248.112530948779
588.369643554189,139.547487651497,0.257164905947214,-0.136914420201071,0.65527843163589,-0.116379313061189,-0.0942000308861466,-0.14145878056145,-1.10859307628092,0.0219079486450894,2.19282754293551,18.5591024051416,57.0149043296411,90.9611356041343,107.975158643744,101.454561613523,328.76126085309,17.0476460732365,40.6285837759628,128340.93841204,288.799405290121
604.259884984252,206.795858366875,0.00972168432486711,-1.61598885599507,-0.806139776064743,-0.0109440187346751,0.171693888632769,0.00541621614055345,-2.67486621447503,0.739862345934611,10.6167662974406,59.9852773206957,45.6189155039151,25.7018513942981,14.6346280470099,9.16183400211243,229.852994727063,33.2898944869392,102.045771537836,136024.451262923,485.094819963534
528.894275505008,169.45053475744,0.077453565080855,-0.369002746662576,-0.328209214510782,-0.204462466811117,-0.131509369031624,-0.613095899445326,-1.34314684777722,1.24637646895715,13.0585016856324,24.9712499089807,25.3473497978556,14.9546495069897,7.03598339303161,3.29539854763022,133.68077921264,12.1074250236208,80.7190094046644,82511.1206412357,417.323452742564
535.733200216329,168.807208393708,-1.77482200910678,3.26402807950214,3.76201702303087,-0.816083931480109,-3.76837194131837,-3.47056663497778,-2.39433982042132,1.5948647132186,12.0766279710263,29.2788228693906,17.6812364888302,5.3178074621119,0.997209436874831,0.205508588125074,109.463896948639,5.51869180587354,283.636205513782,88133.3919930211,488.403171676855
543.906192866496,187.472931585032,-1.74977273089566,-1.35481685522093,1.11589888088588,-1.53450045891358,-9.25454954157565,-2.29572499844947,0.201810319539645,1.7557350094872,12.9524462983367,35.6726289864803,18.9310108730161,6.54465844543609,1.57279701037006,0.571225377556876,133.553862840936,10.1512418208712,242.460412962598,93483.2819678959,435.659200213217
517.151269786079,177.245307954097,1.74082987945753,2.81077090381906,1.13555912017513,-0.203085189085247,-0.568496810911762,1.59289456981769,2.46617337207397,1.95208529565429,0,38.9447979858883,17.3845992046104,5.36967119904517,1.40444194903144,0.845619420832789,115.992125036432,8.35917482696091,138.19031505707,103895.564165561,364.046630138986
528.311791939093,178.766482681498,8.36388711944223,-3.19454443497399,-1.05026948102546,-2.15537773694308,-0.520534136914084,-0.924573999751007,-4.80169102651844,0.277069672172126,6.85862101610924,20.953711482183,34.9782509300812,33.3771237927923,23.3173654876589,14.7356817450666,282.126942831417,53.6395974656226,70.5778113710459,92645.4558595445,355.995010646164
596.913342606854,256.140446612293,1.63276760513565,2.41817665621847,8.56487355567107,0.714692195880408,-3.94667216736447,1.01640382204081,1.39401052767307,2.84828229471895,2.74077457629018,41.3892454777706,5.39180987168248,0.376738785965533,0.500732929871285,0.824251693374994,31.4169430929619,0.750839004479353,389.130444563412,111328.940686495,265.277398832209
596.913342606854,256.140446612293,1.63276760513565,2.41817665621847,8.56487355567107,0.714692195880408,-3.94667216736447,1.01640382204081,1.39401052767307,2.84828229471895,2.74077457629018,41.3892454777706,5.39180987168248,0.376738785965533,0.500732929871285,0.824251693374994,31.4169430929619,0.750839004479353,389.130444563412,111328.940686495,265.277398832209
539.455995199634,186.924706700183,-0.520582287975885,-3.10757452944953,-3.0690314889771,-1.41347579192664,0.273243720195065,-0.843863419514786,0.755786107467474,2.21937822984708,11.6675110599343,30.8550452030756,13.5620573568082,3.31286772324407,0.502649825570447,0.305490536820091,163.877936667791,20.6286927224738,128.432116532794,104058.310536584,464.239639287785
517.589396995299,159.87505628466,-1.41290150702526,-2.98986541565297,-2.06365604217897,-0.776610178232004,0.187773757261871,-1.03611860726949,0.557334413806112,2.43340107980631,12.0751405820645,32.3994687034119,17.7126135933544,5.580436662643,1.12479769622246,0.399543481197878,130.891719864766,16.4333949006646,66.1228513956796,89700.1132255406,376.365241822889
526.737591660093,148.395312727571,-2.4131389215222,-3.27719180410053,0.100566308136614,0.293314665113189,0.547038817428791,0.728351283106022,0.767218523835853,1.22961293382593,3.50891924205929,18.4599675505233,5.31684271542888,0.32912617291087,0.0207741637857653,0.000215880329368313,89.8848199416712,0.107455489485644,56.4243724204965,82636.4534651887,420.428911025023
590.462913385305,206.972992968002,0.500652522133839,-0.0615983363877458,3.98239314909688,-1.79400884693266,-0.00295852150967908,-0.0919898263674541,-3.92904957227612,0.216633305111883,4.76266277490994,48.3117921777594,92.4586283929586,111.296911516344,68.0002514641778,37.1727919304461,360.118276424977,36.7657244164141,148.026357964199,74396.7210579643,288.005543112067
556.819300771575,148.720696291704,-1.50731690609202,-5.78245068330737,-1.89162013700117,1.6205851606623,-1.27346596086251,-3.63608488272489,-0.942348160189502,-2.00828973445437,0,20.4024977542805,48.6350672217679,53.8198692108794,44.4360184710997,30.5018453929329,416.600674953662,56.2909739100082,18.5243490991188,111136.886047609,327.428422844342
515.257306152197,168.412892926507,-2.84103092613155,-4.25987636221527,0.709042868787895,-1.93923630082869,-4.94390691263604,-0.320503176528765,-0.160167821753932,-3.07517984193233,3.355445408451,25.4886200776425,33.9543403756924,31.0851933568549,20.9803758884724,12.3550682516999,292.159424970176,54.3435468857032,40.2731620091576,97833.3025748128,369.65509724563
564.994042996212,136.290962414212,0.267591777771957,-0.152765105872424,-0.149264007953356,-0.0845260184773718,-0.125874444256223,-0.118933448695819,-0.187851355265497,0.104362891488608,5.31086006043481,3.76532353919073,20.9317398701874,40.1672397967715,53.6739235735035,58.6755830129418,171.227211384909,1.10561785988124,41.0392154027452,87709.4865866753,306.360532860515
610.750367689929,303.685831470407,0.917362584977316,-0.639027061973018,2.89884145715421,-0.326179200522168,-2.80532477962967,0.28895246643964,2.77632622715959,2.22197997279838,9.94890933629301,85.2512851403739,32.6247175649622,6.97606143883795,1.22586530184314,1.18477144208812,93.7158624296866,17.3035694094507,437.689915417712,105712.468622792,290.064161481692
504.491794914671,155.569920438625,-0.636782423779475,-1.74320812365333,-0.15163110929803,0.115610183288692,0.143852269924327,0.0678922480057261,-1.19347606632184,1.5535366563347,11.7299875755908,12.9465697855442,17.3809104145856,21.3193800212566,21.6633720477953,17.8334490366119,103.403243820016,7.3204421704977,121.418066662139,79614.8920095791,385.411207010245
535.837730771482,171.569877734346,-1.50446323112037,1.4719942175005,-0.330504664751617,0.268855380162808,-1.88016164727564,-0.776231819183156,0.156299787188938,1.47225479991708,8.05034090464985,24.8990092256564,31.130539143485,21.6069029921523,11.7831702187699,5.80082059372457,123.948576555894,0.913917084185231,84.5113096126552,86440.7240640906,419.18780150159
471.625029571192,145.203557802477,-4.77218629352687,-0.327866362372252,2.9319292368896,0.405460639874173,-2.21479565711306,-0.186321508219248,-2.28320326147237,1.67446981081852,12.8900506360505,20.8295458554541,23.0171448664012,15.6692953699173,6.94987794395166,2.71386899018334,66.719423076224,1.93210908400087,28.9454932776873,74777.1883443473,423.541370438334
544.159117497161,211.962208601667,0.0959066890527007,2.74230411928509,1.59478421950047,0.825178138727044,-0.615876619845422,1.39342705532426,2.48690112770242,1.9589627154351,0,33.4821919988855,14.0669963945358,3.86346138317981,1.46608800969476,1.0238841334345,94.8244900204625,64.9045360956122,80.1235636516985,114714.200047724,342.93283571312
512.291436033378,169.169093303064,-0.285991153526023,-1.7752127816235,-1.36861324033959,-1.26074586724045,-0.53217815580728,-0.127882376375742,-0.399034841733306,1.63536401465809,10.1169979265804,23.8751597519682,41.0013413498271,43.119910881834,34.1804404419538,22.1485016056743,294.046540348715,49.7695030299198,32.8124479685253,100668.570892754,447.663279398738
517.69172652649,187.614222119921,-1.50528520108773,3.07767429585543,9.549820901509,-0.386094053252277,-6.15691188576616,-0.511854573872039,-0.213708308255132,2.5727537063518,8.29404727141861,34.3734473249082,32.7243530888781,20.1444976053666,8.6141161357009,4.29148656379548,95.3387303247356,8.82212743481018,94.7346064658218,75479.9025703174,358.523642781472
577.508986465634,227.964548078571,-1.82388416428541,-1.89391188473418,0.371239861469354,1.58145331527102,9.27543081743243,1.06320786590063,0.669670250464563,1.17449218398542,4.4013229889938,71.3559519547529,60.1366816867716,35.5572654188225,18.0425572992201,9.45991292414285,114.049164851912,8.37232704912165,116.193173995984,107255.127374657,344.412500667042
546.94798150998,200.183518979119,-1.22595230940193,-1.95512175424001,-1.04000824147803,0.355276376056182,0.225332962978175,-1.43477620630594,0.868069454498639,2.57464872837884,9.8367297127808,22.0654761486855,32.649767528683,28.1348646643869,17.2359706573078,9.34443076109588,147.543352057979,8.98368514858198,53.8265626614873,83311.3256931516,359.171715220828
510.551407935351,176.468370441559,-3.90623651596051,-3.25263687203293,0.092179401558937,0.226459276518783,0.132828940559352,-1.26381932938719,0.428505621756288,2.39781592360866,12.1210798799357,24.6514894024123,31.6441811305928,25.5667620194185,15.1080284091349,7.41617622100922,101.525164796729,2.76629591276907,50.5617525276678,87222.2892385447,381.397136333417
526.667107166329,176.026478952223,-4.12597014024302,-3.01367932889134,0.122474327425558,0.235083637123058,0.237944441472451,0.143388152299504,-1.04160327140475,2.07385897003414,11.684400843432,24.242255077873,32.587406633644,29.3780752892787,18.9684870935929,9.73674037118771,112.487203907057,2.74593488895968,29.1149471418143,101368.054934187,418.639512675642
526.667117250986,176.026410303551,-4.12597793789116,-3.0136792603643,0.122474178737113,0.23508376437609,0.23794441739809,0.143388316114189,-1.04160330409831,2.07385990018898,11.6844030750236,24.2422335615542,32.5874201798267,29.3780986065391,18.9685092868183,9.73675496547636,112.487239780911,2.74592961754366,29.114928270918,101368.054177685,418.639275414174
483.297172983799,160.724946912978,-1.00959762993842,0.212547989513775,1.36311066516354,0.348092692548668,0.3092197701927,0.351007847685495,0.572817293885242,1.10775305267569,3.22327788701246,43.2427634164661,36.6656302492387,19.4996797779762,7.88582679334697,3.0227263125325,73.9171396698179,7.13295650938194,92.3294202614441,70666.2394351216,367.051747049218
6.39272337041321,4.71793976042556,0.0218493035276104,0,0,0,0,0,0,0,0,-0.0298212998832715,0.15226800914198,0.58434975202082,0.459771308420378,0.223216529721718,0,0,11.0018417786415,1744.15660367835,0.0357913374656681
566.548438821785,192.13474092519,1.29956879974914,-2.89872184311651,-4.08575318067144,-0.473921997748107,-1.98037752881806,-3.8666264279474,-0.850973874345576,-2.15626530761726,0,35.3798799156418,57.5600666145119,46.9611247548348,27.9765882069726,13.2884173631019,329.682908609983,27.179629964343,16.7788491518347,130614.875320899,373.10913491498
