"SoilWater.Eo","SoilWater.Eos","SoilWater.Flow(1)","SoilWater.Flow(2)","SoilWater.Flow(3)","SoilWater.Flow(4)","SoilWater.Flow(5)","SoilWater.Flow(6)","SoilWater.Flow(7)","SoilWater.Flow(8)","SoilWater.Flow(9)","SoilWater.FlowNO3(1)","SoilWater.FlowNO3(2)","SoilWater.FlowNO3(3)","SoilWater.FlowNO3(4)","SoilWater.FlowNO3(5)","SoilWater.FlowNO3(6)","SoilWater.FlowNO3(7)","SoilWater.FlowNO3(8)","SoilWater.Flux(1)","SoilWater.Flux(2)","SoilWater.Flux(3)","SoilWater.Runoff","SoilWater.T","SoilWater.WaterTable","Field.Maize.LAI"
4.82966299431712,1.00039241169391,-0.0178061193671987,-0.0209247022961511,-0.0185539310643177,0.00103946606967468,0.00561854864624251,0.00837729133296621,-0.015442436920536,0.0120941014466917,0.146992896852569,0.206571031498126,0.0953896621773202,0.0145675779266633,-5.91372426868217e-05,-0.00043798138134392,-0.000586106538759136,0.00109748910883827,-0.000443161645589661,1.4203690036099,0.544630072894864,0.0537355260657787,0.248753499022599,0.819091649612412,625.887730638834,6.50016315502408
5.24382361732884,1.0446165553137,-0.125046735373947,-0.0817737589013042,0.0244844229905279,0.00726161600377951,-0.015782769728408,-0.050243568259312,-0.0372593038473926,0.0175440633935336,0.163124373734533,0.161292316584271,0.0289380201106081,-0.00274626700080554,-0.000513812841840036,0.00115245805757984,0.0028401561915704,0.0018632876088633,-0.000623391066720986,1.65572615742001,0.274367275127783,0,0.188648683572471,0.134822806269353,547.587734817271,7.42930616656671
5.01463617743111,1.00652031437132,0.0004130261152932,-0.0525991628997774,-0.0480768035583468,0.00783782104863811,0.00874120308710414,0.0120891636169434,0.0113387574712323,0.0169583657944585,0.100757065544739,0.159986088835543,0.0712756260272511,0.0123677001116753,-0.000287574910551439,-0.000288713813368414,-0.000367580985048152,-0.000339446292462309,-0.000462056837822817,2.02951583363657,0.925600027958971,0.17779665707845,0.125951597415758,0.022010780252026,586.889307890618,6.84488797011416
5.82657956002573,1.59697435765504,-0.00224961094474088,-0.0314558481409784,-0.0185922984342803,0.0292685625701841,0.00525473614581467,-0.0213401182815655,0.00527325163509321,0.0601441531320548,0.216119892890347,0.136866113978969,0.0196017782896784,0.00730548544800195,0.0015812083876265,0.029693140123672,0.0606853824309328,0.0898494452878694,0.104451967266483,0.784656840065547,0.063652181896667,0,0.00808363249189744,8.02491924833948,735.501493716272,3.90193199965581
4.94734630087699,1.01807073257117,-0.0229602298610803,0.0432375223431442,0.0358152701902344,0.0159744038915313,-0.00407308013910942,0.0335073987895487,0.0204460960487357,0,0,0.107170722317214,-0.00436046424612653,0.00590039749089622,0.0186316518185922,0.0122498987195265,0.0113602090420476,0.0111222695222058,0.0129705854437511,0.714172423285977,0.00942449703289532,0.0395882070441098,0.107512335172645,3.64247452704808,1070.69531628332,5.9034087424486
5.15282406013252,1.11287585334471,-0.0155059876317038,-0.0431858717394789,-0.0358360057662473,-0.0236631852345814,0.00124965279113655,0.00281852470838614,-0.0267411456069276,0.0127023832467413,0.151042628741565,0.171266983279487,0.0624054001828188,0.00346155794390297,0.00322527499164361,-6.86718538783811e-05,-0.000127544185293396,0.00309596131738552,0.00446157643750181,1.97002127274703,0.614565163328475,0.00156799125976622,0.376611373361798,0.30887686427395,585.00361546827,5.69073773128877
5.5805833783364,1.18308010848243,-0.0741164010079857,-0.131358738102376,0.000622323984476876,0.0352442652284232,0.158959632287037,0.0230490750398597,0.0114849034823545,0.0121491165077196,0.0593183373957909,0.116975162405472,0.0208589985372513,-0.000126387136942658,-0.00455551160084585,-0.0125620488923681,-0.00130677549160531,0.000317135925799313,0.00239138701027767,0.962372050953251,0.0300608524240923,0,0.0330591564558198,0.501731961042836,701.962822574829,6.34406006191881
5.33390998362292,1.11751602702406,-0.0233807404462103,-0.1324514894436,-0.0344998834368284,0.0366495771088778,0.167095846518118,0.0267303855105335,0.00973911009823435,0.00987514817270583,0.0607587383440428,0.114577962227006,0.0517359613547766,0.00633872405627539,-0.0036658013608735,-0.00963254535234288,-0.00128462110942298,-0.00028427251293257,0.00036171933341156,0.907866212754926,0.192979844428848,0,0.0144619715863437,0.803690049123253,820.805971570589,6.20848935062136
4.81777868397649,1.03239475825612,-0.0210846992082659,0.00667690067764225,0.00307477174257683,0.00451287612364469,0.00701421141469648,-0.0120005628776052,0.00911235473878014,0.0193011684993854,0.176816776085075,0.0277584182563932,-0.00085890986178964,-0.000239084477592808,-0.000326614269201506,-0.000494064339206214,0.00085175847520173,-0.000659473589591557,-0.00133110157369356,0.0957970066638814,0,0,0,6.60577909542814,586.956171924284,5.35158699747033
4.81815378905385,1.040791171962,-0.0207828781600281,0.00669855692118988,0.00308169313599738,0.00451685144453337,0.00702230014920141,-0.0119904714612532,0.00911460122010894,0.0193034711405585,0.176843872321743,0.0293361968875592,-0.000864666072232997,-0.000251247790374963,-0.000344228938979399,-0.000517757647162891,0.000890918328079495,-0.000682810920898001,-0.00138276663880612,0.0945050039142094,0,0,0,6.794544596931,586.956202499653,5.34223979946608
4.88443084884292,1.87057954859751,0.0337759673220785,-0.00835364037396687,-0.0202248889225314,0.0274438739539699,-0.0277621817351982,-0.0635536082122654,-0.00954234069608504,-0.0200354935035008,0,0.552039590448105,0.522840289353475,0.21979612705941,0.0443359942306571,0.0076834217553109,0.00940800788747749,0.00785199738833189,0.0116787792253657,1.61762332440231,0.971327494332495,0.504830873484473,0.11055058974303,0.868311142991237,859.475457279045,2.74569095121149
4.76735732774837,1.08777805903005,-0.0749598752240642,-0.0835308176864669,0.0302766977965346,-0.00154020112304642,-0.080592556262629,-0.00481946801120527,0.00148449371997459,-0.0395648502342755,0.0431737658605689,0.132712134357396,0.0281784481154527,-0.00241287504154356,0.000144019402565995,0.00322319051742575,0.000198457987348819,0.000165823259512778,0.00309293033922255,0.943607888840087,0.110996982300472,0,0.036340866295769,0.144866327618215,860.310288737302,5.42836053403285
5.46627786789897,1.84043254742484,0.0175891181900936,0.000215762628937023,-0.0189015894424008,-0.00457208349507067,-0.00240049196449605,-0.000469993322347342,0.000753426711659371,0.00113846335640628,0.000813577005994085,-0.00942339761374957,-0.000110416146538129,0.0100488309975503,0.00275956709452573,0.000875062209249404,4.62910855831579e-05,-0.000115676733669294,-0.000227576894175454,0,0,0,0,31.0452800374929,0,3.55139857254853
5.84963165079593,0.766683573011367,0.00128959157323864,-0.001636471737855,-0.00407297433796464,-0.00417176154910532,-0.00200351974386475,-1.35844680732513e-05,-5.77460975947926e-05,0.00217375660863341,0.0859757000952035,0.0331522058672794,0.0394298683711021,0.0383476321345457,0.0298077708123298,0.0228833527434585,0.0399768424877488,0.0703300422620626,0.163432336510297,1.58686839029941,0.92455011629887,0.496938197532573,0.00331926501476759,0.029789049686207,583.338839436829,3.95449699777858
4.59955023113221,1.03688660452134,0.000935702945187802,0.00183740494893473,-0.000648025848737766,0.0040632225888705,-0.000609684616961787,0.000439458277696963,0.00243587225953137,0.00589999609243058,0.0050454687847666,0.853233001551446,1.16297206157505,0.932544239664371,0.571069532721923,0.22161695449054,0.0820587668230323,0.0336879898009638,0.0189247774471796,3.83308835290754,3.00476387884945,2.21370039419447,0.195227427445144,0.182579484702958,1363.72313777261,5.13389158013504
4.81423541211711,1.46051279136409,0.00187117948580854,-0.00214490887952841,0.0145291932538548,-0.00683046365048426,-0.00456385451634065,-0.0347398109183484,-0.00145589582608505,0.00238280255389965,0.0701180709310292,0.9998823698281,1.08641119523676,0.850951003722046,0.371361873004211,0.110022138287112,0.0406091193866543,0.0197861921559874,0.0165341493844635,3.05082327587745,2.1137182503286,1.40173045775326,0.280603262071742,0.129686641155062,976.464885250898,3.2538031616596
5.86812546163335,1.21191513778618,-0.0231713750971424,-0.000531313192538515,0.00216415860321514,0.00264158789128488,0.00356366225178665,0.00613565790544865,-0.0153197802911783,0.0145124835394431,0.178792207922511,0.0140158579710037,4.12636264888484e-05,-0.00048074453996156,-0.000385773096970187,-0.000349222076826273,-0.000488220130434076,0.00126940220875326,0.000969382145928409,0.0815955053512786,0,0,0,0.813842865215305,586.101497516417,5.52408195996234
5.40137229450328,1.09359836942705,-0.109002277410931,0.0179238702108242,0.0329585929173812,0.00673315215527793,-0.0199295482110381,-0.04952811799809,-0.0360657672188305,0.0192519379387613,0.178782754460315,0.0424160780872374,-0.00247277512121798,-0.00311324518872457,-0.000496586578923227,0.00161109856351799,0.00327167225874216,0.00233432014739912,0.00130462317650705,0.210261166686411,0,0,0,1.77821153132355,546.484445934312,6.70270449906085
4.92725714040438,1.03763839079865,-0.0522927803431435,-0.0365885884787195,0.000377120597075891,0.0151461945044029,0.00813081271969323,0.00959527002170661,0.0104072452657161,0.0160987969510905,0.0969851016026319,0.0575658792035115,0.00510768383784677,9.65824008874473e-05,-0.00103825616778514,-0.000358185983977822,-0.000315051869755726,-0.000260248919753172,-0.000176264031361139,0.605776802739619,0.00418738092823083,0,0.000232034337240915,0.00061088920854907,664.542735629315,5.94318741126217
4.77665211335388,1.0556167179424,0.020853126205661,0.0434787752753584,0.023693724491425,0.0113797706323201,1.83473393450426e-05,0.0119958331308031,0,0,0,0.0871951220638916,0.155799863770203,0.0953175313470145,0.0435604673605869,0.0227474347651454,0.0181894419990175,0.013364743295464,0.0068523676988088,0.633019020660474,1.01502016861227,1.13160540416276,0,0.0380332341623946,786.151043968364,5.12260297899064
4.79920098491231,1.10050698919762,0.0592557285412121,-0.00241388437049239,0.00863303197512769,-0.0390208005610474,-0.00568520230379652,-0.0121316350440625,-0.0664633546431271,-0.00165411797735447,0.0468988058748255,0.0826006874955405,0.102982522666389,0.11126594479302,0.0952153371464409,0.078668409653886,0.0521478303614072,0.0339349810164861,0.0278377785439663,2.11938841433078,1.61055759442121,1.25238621220848,0.0784731086178202,0.0106803795977762,854.207171279049,4.96196304108132
4.28029092354587,0.875711527874124,-0.0043767913143632,-0.016318527708184,-0.00271152749226062,-0.00592332537336102,-0.0215517410149625,-0.0410445409913002,-0.00106623071937976,0.0155797162425483,0.149509215854095,0.120025948463776,0.115055782243257,0.086917015757841,0.0497990220629381,0.0193848630128025,0.00633741806743519,0.00138034721927178,0.000998356469108973,1.83379300548516,1.15818722933503,0.7645428851656,0.0496039483583638,0.00070055036693444,507.799776691015,6.57134402612876
4.28039727614238,0.876237193171232,-0.0043663213397164,-0.016316112387412,-0.0027137395995572,-0.00592475454806702,-0.0215584455470514,-0.0410400364604795,-0.00106061672557534,0.0155797627115048,0.149470627861145,0.119439463241068,0.114694877590659,0.0866747046811893,0.0496529432461661,0.0193143912479129,0.00630952729948488,0.00137010851428193,0.000989950938077255,1.83355148023022,1.15806355084231,0.764406997462266,0.0496807340737338,0.000704557723271017,507.801482958645,6.56358727829145
4.28039727614238,0.876237193171232,-0.0043663213397164,-0.016316112387412,-0.0027137395995572,-0.00592475454806702,-0.0215584455470514,-0.0410400364604795,-0.00106061672557534,0.0155797627115048,0.149470627861145,0.119439463241068,0.114694877590659,0.0866747046811893,0.0496529432461661,0.0193143912479129,0.00630952729948488,0.00137010851428193,0.000989950938077255,1.83355148023022,1.15806355084231,0.764406997462266,0.0496807340737338,0.000704557723271017,507.801482958645,6.56358727829145
4.7714741368771,0.989554842042279,0.00241102901512776,0.00306558355089771,0.00380695208578569,0.0173571924311591,-0.00062107173304071,-0.0152671248475219,-0.000928453914242818,0,0,0.0189817178081792,0.0929700126505023,0.129892081323928,0.127186890166281,0.0951657489387631,0.0676589888746226,0.0531668243009175,0.0418307962338763,2.91319178635684,2.44412821238351,2.07960950965102,0.265004437028385,0.00731003817050553,1364.20561156086,4.58178495213344
4.90281056408322,1.88111987485473,0.0237984810095058,-0.000934683676314992,0.0271722817686421,0.00144390501753185,-0.0275209339348802,-0.0010561782442523,-0.000283960276127828,-0.00167468435086627,0,0.134976666978646,0.233104734167592,0.296911021839547,0.270343097876707,0.199862607657583,0.147914837495995,0.0972799756553124,0.0652342824433899,1.56225907931808,1.33142162475222,1.20594862563271,0.084463781059536,0.528920440721925,1554.24669631946,2.58894851000017
5.25212006613386,0.765680684735435,-0.0016172966669376,-0.00297640043915372,0.0142451832964324,-0.0025299850665476,-0.00204782675839449,-0.0016519447308965,-0.0210657226741118,0.000394703626774401,0.0443585737309098,0.0399472918521536,0.0791562845913201,0.101480508089168,0.0805792016754923,0.0642970022959008,0.0610760235787034,0.110417580667285,0.221292103829887,2.4566294986437,1.78366365579944,1.28871376480208,0.254154598676055,0.00375573200738915,777.815579560994,4.48953408458364
4.93230377067584,0.951097278551256,0.000505228242416015,-0.0101373673589037,-0.0117261234205083,-0.00383342814633812,0.000299851049646075,0.000665377032785531,-0.0277159187894412,0.000383214776716938,0.0625433918790714,0.347688674796376,0.439024046183126,0.318548918408593,0.196955956307823,0.105595788511477,0.0571990183939305,0.0356224773228686,0.0277363224464345,3.20968386772722,2.43151736848719,1.75108649976348,0.213506963621615,0.0563695072197107,1288.03459188044,7.51977261068652
5.37665877042368,1.06138460850268,-0.00249371699745681,-0.00848476157722105,-0.0085459175896509,-0.00715967945114564,-0.00439927992713452,-0.00921899554986245,-0.0210043870502759,0.00813695292329425,0.13823171873522,0.493757736549273,0.478336202705969,0.279925046433577,0.123486428271936,0.0397988005260041,0.0051355063818489,0.00232481238715333,8.72606797901279e-05,2.82058189406731,1.91518608487863,1.22313093867822,0.263204891817843,0.113485236105134,821.527501977532,7.067674478241
5.10119799695919,0.991743340395774,-0.0335688282405704,0.0189783653724847,0.0275652840001082,-0.0264312210401961,-0.0670884754981901,-0.0606150565691992,-0.0396380377059989,0.0101132805835923,0.141329208076728,0.573313785064705,0.38905002567726,0.117912540811569,0.0220818323986605,0.003704558859306,0.00285092656261474,0.00182796808597543,-0.000507167424602404,2.19262501281924,1.38382040358403,0.798671194638593,0.119411330584524,0.0764438614407541,704.633719241176,7.32375654252201
4.98259419175423,1.02716175329662,-0.00445505149113875,-0.00434573811886803,0.00657490279201938,-0.0330891494658156,-0.162194277793212,-0.0375192560682927,0.00193788182422923,0.0116453112401899,0.142010439419392,0.600791243927454,0.402187994593192,0.143100629780721,0.0340560143326171,0.00999205826013206,0.00196554361809286,-0.00011396377836272,-0.000670937434843076,1.84142122631779,1.23116516121931,0.757304392882734,0.0383742100294577,0.0183363028242467,704.51797580581,6.46078739419584
4.99409585914858,1.08209065337561,0.00481624042525986,0.0506453465739684,0.0279956899515024,0.0112277013484141,-0.00184950097158477,0.0214933892980951,0.0227948790439371,0,0,0.0386014578264819,0.0539047888046461,0.0468895088586086,0.0225680528024684,0.0131726926382638,0.0133823431182789,0.0135572038978464,0.0109779887424246,0.297382866438075,0.317438116489316,0.568311991927956,0.00560822174630581,1.79714034516065,986.276173947701,5.17694574988548
5.03399318250153,1.1343472292262,0.0459578645007542,-0.0149197557259014,0.0173020234692112,-0.0144544075030424,0.00161067755948398,-0.00110877623229097,-0.0612236281102769,0.000239252406963473,0.0868883282635486,0.0266785927796432,0.0163470795752496,0.0315562702671458,0.0472052120446003,0.0533756153718597,0.0461132979886478,0.0387983535116982,0.0374778004934186,0.444064708467612,0.102996126346672,0.172977822520203,0.0136308927012207,0.241371055433925,774.725774113314,4.96976621439802
5.7577068963529,1.34958768648324,-0.0365943467835779,0.0149433210283579,0.107230979071253,0.0131637070788789,-0.0628422471246374,0.0171617044061091,0.0110270964853752,0.0125416837614204,0.0110909500108444,0.350520380042753,0.0214273713273873,-0.00804942129119111,-0.000917820351391779,0.00433372776807035,-0.000988508911790911,-0.000407403343973092,-0.000196536107668182,0.354461879795169,0.0275675656733855,0,0.00783029106548244,1.97351242653261,1251.62585715282,4.93948469726351
5.7577068963529,1.34958768648324,-0.0365943467835779,0.0149433210283579,0.107230979071253,0.0131637070788789,-0.0628422471246374,0.0171617044061091,0.0110270964853752,0.0125416837614204,0.0110909500108444,0.350520380042753,0.0214273713273873,-0.00804942129119111,-0.000917820351391779,0.00433372776807035,-0.000988508911790911,-0.000407403343973092,-0.000196536107668182,0.354461879795169,0.0275675656733855,0,0.00783029106548244,1.97351242653261,1251.62585715282,4.93948469726351
4.49267494369226,0.945018284665669,-0.0405114862131362,-0.0378328529983447,-0.0385100074770994,7.52189596213406e-05,0.00488956621549597,-0.0139348846410282,0.00953151325700888,0.0153465629274714,0.121967605729081,0.212486360518211,0.131406232118038,0.0271905992476883,7.95452133174622e-05,-0.000251142387821841,0.000707056803460352,-0.000422558009436231,-0.000677887998142151,2.28881109712331,1.08426409837486,0.270109467589787,0.270484902661044,0.233276964352782,586.911374401175,6.31580438517552
