"source","gdd_silk","gdd_harv","gdd_silk_hat","gdd_harv_hat"
"WIPV17/30001",735.700277777778,1587.27777777778,757.777031830382,1792.29269112976
"WIPV17/30002",694.499285714286,1565.93857142857,760.507703433261,1792.29269113018
"WIPV17/30004",717.924285714286,1608.79892857143,749.89763523598,1792.29269110411
"WIPV17/30005",720.018,1526.41083333333,750.781024622538,1792.29269114141
"WIPV17/30006",749.993846153846,1635.40423076923,760.849602773014,1792.29269114651
"WIPV17/30007",721.181666666667,1560.61166666667,754.440869512716,1792.2926911423
"WIPV17/30008",734.794,1767.383,739.670344589462,1792.29269112464
"WIPV17/30009",700.687,1406.874,758.024570518301,1792.29269113834
"WIPV17/30011",699.911818181818,1371.51363636364,750.310195654516,1792.29269112922
"WIPV17/30012",700.825,1435.64125,752.127599486027,1792.2926911328
"WIPV17/30014",737.654583333333,1560.42208333333,759.730498412875,1792.29269112303
"WIPV17/30015",703.266666666667,1361.785,745.327030038386,1792.29269111998
"WIPV17/30016",765.615714285714,1623.92142857143,770.429572610589,1792.29269113839
"WIPV17/30017",675.6865,1381.3545,737.197702813985,1792.29269113442
"WIPV17/30018",747.081590909091,1603.85795454545,767.311059688826,1792.29269113551
"WIPV17/30019",673.165,1391.29916666667,744.176585483444,1792.2926911403
"WIPV17/30020",718.292083333333,1665.57291666667,748.606557421831,1792.29269116843
"WIPV17/30021",739.454347826087,1606.96043478261,765.101357543759,1792.29269113006
"WIPV17/30022",724.026538461539,1558.46423076923,757.264588747191,1792.2926911152
"WIPV17/30023",727.725238095238,1592.80071428571,757.147771352842,1792.29269115773
"WIPV17/30024",699.576666666667,1733.055,743.181565165746,1792.29269114763
"WIPV17/30025",730.640476190476,1602.02928571429,756.537664861921,1792.29269114101
"WIPV17/30026",746.227857142857,1739.88785714286,756.981806138663,1792.29269114346
"WIPV17/30027",702.173076923077,1547.08846153846,742.21302590299,1792.29269115201
"WIPV17/30029",737.151590909091,1617.53977272727,760.244671907665,1792.29269115245
"WIPV17/30030",695.848,1406.874,754.426083367837,1792.29269113834
"WIPV17/30031",720.5245,1691.0745,737.766109022311,1792.29269114944
"WIPV17/30032",735.059347826087,1651.1747826087,752.92298059734,1792.29269114733
"WIPV17/30033",737.576875,1549.5828125,755.437654326908,1792.2926911594
"WIPV17/30035",726.5145,1569.3285,760.481931207153,1792.29269114783
"WIPV17/30036",715.415666666667,1574.52933333333,752.262528694131,1792.29269111056
"WIPV17/30037",732.015454545455,1618.08681818182,759.830288651016,1792.29269114238
"WIPV17/30038",740.041538461538,1596.57192307692,760.285712231291,1792.29269112805
"WIPV17/30039",723.729,1270.704,764.138299477469,1792.29269113093
"WIPV17/30040",714.23625,1598.64875,766.241546741788,1792.29269113183
"WIPV17/30042",715.685,1560.61166666667,750.949931555469,1792.2926911423
"WIPV17/30044",728.289,1732.37,751.632504771283,1792.29269112788
"WIPV17/30045",732.978863636364,1598.93477272727,762.073577703845,1792.29269113826
"WIPV17/30046",740.701666666667,1651.58277777778,761.103906323459,1792.29269111936
"WIPV17/30047",698.2275,1452.865,750.749552945309,1792.2926911269
"WIPV17/30048",735.180384615385,1583.68730769231,756.155250247225,1792.29269112687
"WIPV17/30049",726.445,1695.19888888889,759.164549825347,1792.29269113487
"WIPV17/30050",710.145625,1362.056875,750.93399422638,1792.29269111984
"WIPV17/30051",765.086,1793.7005,763.72187072099,1792.29269117479
"WIPV17/30053",709.475833333333,1617.66416666667,746.79794804101,1792.29269114078
"WIPV17/30054",707.862,1608.719,738.509400483606,1792.29269115211
"WIPV17/30055",749.14625,1848.98375,743.596525094815,1792.29269115082
"WIPV17/30056",763.670714285714,1701.16571428571,764.951128628149,1792.292691146
"WIPV17/30057",722.4225,1619.33318181818,751.097858229309,1792.29269113926
"WIPV17/30058",754.0095,1657.1695,759.445669635572,1792.29269114628
"WIPV17/30060",719.4305,1632.097,747.933064060135,1792.29269114803
"WIPV17/30061",730.23,1674.46,766.098163566817,1792.29269112559
"WIPV17/30062",715.645238095238,1584.97023809524,748.799832489341,1792.29269112667
"WIPV17/30063",708.035,1613.31666666667,744.550141644798,1792.29269114067
"WIPV17/30064",734.471363636364,1637.075,760.869317205759,1792.29269114913
"WIPV17/30065",769.58,1715.485,774.68125186652,1792.29269114378
"WIPV17/30066",727.711388888889,1492.64333333333,760.713780875965,1792.29269113744
"WIPV17/30067",669.5125,1459.51,719.061537145895,1792.29269114014
"WIPV17/30068",720.4105,1691.9015,753.445015197163,1792.29269112519
"WIPV17/30069",718.822272727273,1567.03727272727,756.064427642077,1792.29269112821
"WIPV17/30070",742.265625,1718.09,749.007797618434,1792.29269112897
"WIPV17/30071",746.803,1620.9722,765.322790355083,1792.29269114572
"WIPV17/30073",705.656071428571,1419.03785714286,752.328028357801,1792.29269111114
"WIPV17/30074",741.945,1608.91954545455,765.652029826781,1792.29269115224
"WIPV17/30075",739.264130434783,1632.40543478261,762.145666399053,1792.2926911369
"WIPV17/30077",659.7275,1579.411,729.470197023665,1792.29269111233
"WIPV17/30079",728.41,1696.75166666667,753.768363359442,1792.29269112799
"WIPV17/30080",732.679166666667,1643.80458333333,748.04516923772,1792.29269115518
"WIPV17/30081",740.976,1795.512,748.259885270836,1792.29269111066
"WIPV17/30082",690.930416666667,1681.73208333333,739.877072213476,1792.29269112527
"WIPV17/30083",736.417272727273,1612.39045454545,757.421564926783,1792.29269115906
"WIPV17/30084",710.805,1650.977,748.042262717683,1792.29269113312
"WIPV17/30086",729.134583333333,1723.59916666667,739.788434212667,1792.29269112132
"WIPV17/30087",723.3025,1617.00227272727,747.401796285478,1792.29269115096
"WIPV17/30088",693.261363636364,1661.56409090909,726.803477735116,1792.29269112688
"WIPV17/30089",730.2965,1591.725,749.918251689521,1792.2926911599
"WIPV17/30090",696.633333333333,1693.78833333333,742.781457091343,1792.29269114618
"WIPV17/30091",736.125416666667,1714.84541666667,758.515463151223,1792.29269115109
"WIPV17/30092",729.9875,1762.5125,754.404769860602,1792.29269113336
"WIPV17/30093",773.17625,1712.75625,776.868395227924,1792.29269117468
"WIPV17/30095",698.372727272727,1573.82181818182,731.030923511705,1792.29269115422
"WIPV17/30096",753.670625,1756.690625,755.405248042892,1792.29269114141
"WIPV17/30097",692.58,1617.32333333333,738.419671099216,1792.29269110073
"WIPV17/30098",743.681818181818,1741.67409090909,760.748485941167,1792.29269115438
"WIPV17/30100",766.495,2197.345,751.729270679129,1792.29269114729
"WIPV17/30101",719.683571428571,1765.81928571429,733.619954438387,1792.29269114604
"WIPV17/30102",693.92625,1443.77375,737.337466289289,1792.29269113772
"WIPV17/30103",797.421666666667,1948.085,777.720731844557,1792.29269115103
"WIPV17/30104",725.325,1671.9825,750.925845023247,1792.29269115403
"WIPV17/30105",708.809,1358.063,748.143921591211,1792.29269112586
"WIPV17/30106",717.30125,1567.0275,749.382282910443,1792.29269112826
"WIPV17/30107",739.225714285714,1795.11428571429,737.413218806904,1792.29269112812
"WIPV17/30110",694.107222222222,1434.00944444444,744.184565344558,1792.29269113125
"WIPV17/30111",743.357222222222,1329.87555555556,779.635512186793,1792.29269111799
"WIPV17/30112",731.315,1510.605,762.188960313107,1792.29269113719
"WIPV17/30114",707.465,1495.688,748.573974572384,1792.29269112826
"WIPV17/30115",715.73380952381,1573.87285714286,752.015162051418,1792.29269114502
"WIPV17/30116",734.5425,1694.98958333333,757.474705595783,1792.29269115481
"WIPV17/30117",727.395,1546.469,756.67920681259,1792.292691139
"WIPV17/30118",718.415,1562.35833333333,745.969109772365,1792.29269112363
"WIPV17/30119",759.022,1675.1555,766.283340589554,1792.29269114193
"WIPV17/30121",756.765,1689.14,759.564675646942,1792.29269113837
"WIPV17/30122",698.085,1373.07375,751.936672040141,1792.29269113136
"WIPV17/30123",734.592857142857,1582.7680952381,761.59952681521,1792.292691139
"WIPV17/30124",720.820454545455,1606.18886363636,747.470069301375,1792.29269112381
"WIPV17/30125",734.74880952381,1580.65952380952,761.572911396926,1792.29269114001
"WIPV17/30127",739.594285714286,1727.20928571429,746.57413189588,1792.29269115203
"WIPV17/30128",735.302954545455,1599.88159090909,762.657502352621,1792.29269116833
"WIPV17/30129",705.97,1411.097,755.285324272756,1792.29269113054
"WIPV17/30130",726.439166666667,1641.6975,760.935017999018,1792.29269115347
"WIPV17/30131",703.503333333333,1557.15,752.643381127487,1792.29269115832
"WIPV17/30132",736.218333333333,1688.89458333333,742.755995066945,1792.29269114772
"WIPV17/30133",713.158863636364,1601.66545454545,742.285847068185,1792.2926911667
"WIPV17/30134",723.692045454545,1602.44136363636,756.402316833915,1792.29269115726
"WIPV17/30135",721.134772727273,1615.44727272727,745.228025367726,1792.29269115323
"WIPV17/30137",703.430833333333,1408.21333333333,741.764891929512,1792.29269112369
"WIPV17/30140",726.887272727273,1632.78886363636,747.39763792812,1792.29269116006
"WIPV17/30141",718.3695,1624.246,755.61933170642,1792.29269113692
"WIPV17/30142",685.647857142857,1616.42214285714,745.353316759111,1792.29269113504
"WIPV17/30143",724.90375,1770.7425,752.439974438273,1792.29269112526
"WIPV17/30145",708.0875,1665.1525,748.71264303409,1792.29269114358
"WIPV17/30146",728.4634,1595.4502,750.107559280662,1792.29269113028
"WIPV17/30147",703.655,1703.4775,743.656695777777,1792.2926911437
"WIPV17/30148",718.768636363636,1626.89590909091,744.380991644193,1792.29269112566
"WIPV17/30149",705.535,1610.12454545455,750.093157704079,1792.2926911174
"WIPV17/30150",702.918333333333,1714.62055555556,731.981858401495,1792.29269112553
"WIPV17/30151",750.603571428571,1738.98642857143,743.608577662439,1792.29269113714
"WIPV17/30152",705.745833333333,1640.58,719.771286774487,1792.29269112958
"WIPV17/30153",730.27152173913,1621.7497826087,752.487295755506,1792.29269116532
"WIPV17/30154",719.106428571429,1657.13285714286,767.759049135642,1792.29269113192
"WIPV17/30155",722.28,1586.1755,756.737081165669,1792.29269113961
"WIPV17/30156",690.105,1602.03227272727,710.494124758112,1792.29269115824
"WIPV17/30157",715.206,1643.81,730.683232383778,1792.29269115323
"WIPV17/30158",737.921,1686.3925,738.689410979357,1792.29269114983
"WIPV17/30159",727.12,1607.65,743.716477031288,1792.29269113609
"WIPV17/30160",739.6335,1686.3925,740.150132432386,1792.29269114983
"WIPV17/30161",682.62875,1545.858125,727.839423933455,1792.29269114419
"WIPV17/30162",742.02,1832.6,727.995803466812,1792.29269113417
"WIPV17/30163",696.509285714286,1637.14321428571,728.423324587785,1792.2926911472
"WIPV17/30164",698.719166666667,1669.48458333333,726.184524852533,1792.29269115296
"WIPV17/30165",669.987727272727,1605.545,706.660872198025,1792.29269114367
"WIPV17/30166",691.9045,1625.458,706.403270011893,1792.29269113714
"WIPV17/30167",744.3765,1605.677,755.596653348597,1792.29269114929
"WIPV17/30168",707.621538461538,1615.90269230769,735.128629578775,1792.29269112517
"WIPV17/30171",725.49875,1702.37333333333,730.859616997515,1792.29269113031
"WIPV17/30172",705.211818181818,1633.25772727273,718.64575621968,1792.29269114508
"WIPV17/30173",718.961666666667,1495.47555555556,758.311453493295,1792.29269113944
"WIPV17/30174",692.922692307692,1623.85807692308,724.036806179871,1792.29269114954
"WIPV17/30175",687.866666666667,1965.17833333333,730.803523372535,1792.29269113933
"WIPV17/30176",700.425,1581.55727272727,732.327111099193,1792.29269114388
"WIPV17/30178",690.095,1635.66888888889,712.410477870583,1792.29269111948
"WIPV17/30179",739.000714285714,1739.42214285714,728.580546906049,1792.29269114221
"WIPV17/30180",738.532222222222,1689.26666666667,743.435994119723,1792.29269111725
"WIPV17/30181",704.306923076923,1577.06653846154,733.85003603435,1792.29269112369
"WIPV17/30182",716.349090909091,1690.86409090909,723.333935148883,1792.29269112993
"WIPV17/30183",706.0825,1509.18525,742.640279501173,1792.29269114094
"WIPV17/30184",731.469583333333,1708.96958333333,736.656677019656,1792.29269115567
"WIPV17/30185",765.078333333333,1612.75166666667,775.659115731609,1792.29269113244
"WIPV17/30186",716.486666666667,1622.48291666667,735.38681869411,1792.29269113044
"WIPV17/30187",713.381666666667,1627.15416666667,741.860279711218,1792.29269112676
"WIPV17/30188",692.121470588235,1549.27735294118,731.200805916567,1792.29269113202
"WIPV17/30190",707.417916666667,1637.6175,731.271627487686,1792.29269115349
"WIPV17/30191",728.415357142857,1654.475,739.71711800191,1792.29269115473
"WIPV17/30192",705.610714285714,1550.16928571429,742.981390259498,1792.29269115014
"WIPV17/30193",705.010714285714,1576.18928571429,729.689169236465,1792.29269114808
"WIPV17/30194",723.291875,1589.7425,736.4116136646,1792.29269113409
"WIPV17/30195",732.724545454545,1605.44954545455,746.990626620912,1792.29269113279
"WIPV17/30196",705.70625,1686.70666666667,724.225299140632,1792.29269114732
"WIPV17/30197",716.674047619048,1578.35261904762,744.846892572551,1792.29269115561
"WIPV17/30198",709.807222222222,1610.66555555556,743.341288151179,1792.2926911553
"WIPV17/30199",733.661666666667,1669.92333333333,744.213484613728,1792.29269112331
"WIPV17/30200",693.233571428571,1615.68857142857,749.350206216125,1792.29269114577
"WIPV17/30201",688.3205,1676.0725,722.099962669614,1792.29269116988
"WIPV17/30202",730.400769230769,1683.83884615385,747.800682947204,1792.29269115651
"WIPV17/30203",716.145,1293.265,758.757371694585,1792.29269113244
"WIPV17/30204",716.586363636364,1736.75181818182,724.436230142313,1792.29269115823
"WIPV17/30205",711.9925,1623.04958333333,728.016054709642,1792.29269114126
"WIPV17/30206",711.9005,1618.4305,738.882593013326,1792.29269112346
"WIPV17/30207",710.065,1293.265,755.491766420872,1792.29269113244
"WIPV17/30208",689.715,1629.25416666667,713.023984270088,1792.29269114072
"WIPV17/30209",697.572727272727,1423.84772727273,743.57893559609,1792.29269113237
"WIPV17/30210",708.047045454545,1475.79704545455,747.176690267997,1792.29269111205
"WIPV17/30211",687.545,1505.2035,719.346172723819,1792.29269111957
"WIPV17/30212",712.97625,1336.1975,756.989731733,1792.29269112183
"WIPV17/30213",758.705,1815.9225,762.450058063587,1792.29269114812
"WIPV17/30214",743.897272727273,1614.75318181818,758.09425237683,1792.29269115566
"WIPV17/30215",719.015555555556,1627.94333333333,731.709130771415,1792.29269113811
"WIPV17/30216",714.422916666667,1521.57791666667,739.624940653839,1792.29269113967
"WIPV17/30217",723.703333333333,1673.24944444444,735.626987305455,1792.29269115346
"WIPV17/30218",701.975333333333,1546.10266666667,730.515922203756,1792.2926911438
"WIPV17/30219",743.9325,1616.33178571429,751.53586443121,1792.29269112249
"WIPV17/30220",705.397333333333,1616.24066666667,729.820777332082,1792.2926911332
"WIPV17/30221",741.196666666667,1698.28916666667,730.947095448496,1792.29269114646
"WIPV17/30222",716.962777777778,1811.61666666667,734.065184827634,1792.29269113927
"WIPV17/30223",748.57,1832.183125,725.916914048131,1792.2926911364
"WIPV17/30224",758.9725,1683.79291666667,773.046866706185,1792.29269111878
"WIPV17/30225",682.737222222222,1770.37277777778,712.627357197442,1792.29269115401
"WIPV17/30226",684.646153846154,1554.80461538462,709.000744639504,1792.29269112725
"WIPV17/30227",749.29,1583.44653846154,758.877214861475,1792.2926911367
"WIPV17/30228",710.629166666667,1660.88333333333,726.43110645,1792.29269113216
"WIPV17/30229",682.9475,1293.265,740.926790925821,1792.29269113244
"WIPV17/30230",689.821136363636,1508.19909090909,726.683408975656,1792.29269114588
"WIPV17/30231",680.902333333333,1592.95233333333,711.051344728628,1792.29269112208
"WIPV17/30232",698.395454545455,1641.21272727273,721.657553670522,1792.29269115331
"WIPV17/30233",739.460714285714,1650.15071428571,749.048796285019,1792.2926911317
"WIPV17/30234",715.1503125,1499.0978125,744.962460103211,1792.29269114032
"WIPV17/30236",730.167083333333,1624.14166666667,737.718826117246,1792.29269114495
"WIPV17/30237",681.618076923077,1495.39673076923,719.182327669328,1792.29269113178
"WIPV17/30238",715.663333333333,1644.79222222222,739.355643467731,1792.29269114315
"WIPV17/30239",689.7635,1626.969,736.567881365103,1792.29269112544
"WIPV17/30240",714.360769230769,1561.65384615385,740.848078383081,1792.292691151
"WIPV17/30241",713.965384615385,1544.21269230769,740.250697924145,1792.29269114445
"WIPV17/30242",713.504285714286,1719.51214285714,751.260367526174,1792.29269114296
"WIPV17/30243",715.299285714286,1632.58178571429,732.714756069369,1792.29269114925
"WIPV17/30244",720.649545454545,1549.64863636364,744.074583779469,1792.29269114475
"WIPV17/30245",685.778888888889,1366.81666666667,734.049309218641,1792.29269112504
"WIPV17/30246",731.400555555556,1593.53027777778,746.350813313937,1792.29269110685
"WIPV17/30247",692.875952380952,1535.93571428571,728.899036940472,1792.29269114157
"WIPV17/30248",731.240769230769,1541.81769230769,752.530638008934,1792.29269114106
"WIPV17/30249",726.921923076923,1550.75961538462,752.799046724739,1792.29269114084
"WIPV17/30250",717.5121875,1551.2259375,747.629164420489,1792.29269114594
"WIPV17/30251",686.9105,1632.009,713.766073434721,1792.29269116866
"WIPV17/30252",732.81,1663.72458333333,749.228967408536,1792.29269114294
"WIPV17/30253",722.968461538461,1584.22730769231,745.785872156109,1792.29269111725
"WIPV17/30254",713.843636363636,1615.04636363636,736.960994441079,1792.29269113678
"WIPV17/30255",704.938684210526,1513.53710526316,748.272083900067,1792.29269112646
"WIPV17/30256",698.003571428571,1570.37428571429,736.970084086618,1792.29269114929
"WIPV17/30257",720.51625,1333.265,762.97319122993,1792.29269112628
"WIPV17/30258",735.5675,1628.26875,753.117519510562,1792.29269113923
"WIPV17/30259",706.82375,1575.4825,736.763064431049,1792.29269114485
"WIPV17/30260",715.287692307692,1570.48038461538,741.53615171707,1792.29269114731
"WIPV17/30261",729.659583333333,1517.25625,758.545582561371,1792.29269113422
"WIPV17/30262",712.24875,1571.57375,729.417143780255,1792.29269115459
"WIPV17/30263",710.200714285714,1533.95071428571,740.734366812459,1792.29269115338
"WIPV17/30264",710.206818181818,1627.78363636364,737.377829342447,1792.2926911457
"WIPV17/30265",701.704583333333,1545.27541666667,736.539938970747,1792.29269113548
"WIPV17/30266",686.0465,1419.1695,738.825052769934,1792.29269114141
"WIPV17/30267",692.204230769231,1554.81576923077,739.329598495857,1792.2926911407
"WIPV17/30268",690.658571428571,1569.6625,714.301629326737,1792.29269113164
"WIPV17/30269",687.795357142857,1607.06321428571,716.166760062426,1792.29269115452
"WIPV17/30270",702.5995,1637.5075,757.992937474334,1792.29269114159
"WIPV17/30271",693.241666666667,1707.505,741.297496378213,1792.2926911376
"WIPV17/30272",716.177692307692,1605.47807692308,745.137382709039,1792.29269115951
"WIPV17/30273",703.428214285714,1624.14464285714,726.200773703772,1792.29269112865
"WIPV17/30274",717.137727272727,1621.67545454545,737.573523769646,1792.29269114825
"WIPV17/30275",723.848181818182,1691.82863636364,735.658475572122,1792.29269113359
"WIPV17/30276",697.867272727273,1581.26954545455,733.723038542169,1792.2926911591
"WIPV17/30277",687.105909090909,1591.30863636364,724.111120582157,1792.29269113722
"WIPV17/30278",706.434411764706,1598.88588235294,740.923251480747,1792.29269114023
"WIPV17/30279",746.055833333333,1626.81833333333,754.297966841351,1792.29269113777
"WIPV17/30280",727.948214285714,1574.67464285714,747.504536530433,1792.2926911322
"WIPV17/30281",676.116666666667,1628.68333333333,725.907882938913,1792.2926911427
"WIPV17/30282",720.917666666667,1594.29266666667,741.864036300042,1792.29269113869
"WIPV17/30283",678.45,1422.39333333333,730.77900551399,1792.29269112655
"WIPV17/30284",712.460833333333,1690.96333333333,740.820979406144,1792.29269113008
"WIPV17/30285",703.176153846154,1669.17461538462,723.715222276921,1792.29269113745
"WIPV17/30286",694.875909090909,1593.43045454545,714.89073063316,1792.29269113164
"WIPV17/30287",739.18125,1758.541875,756.430275292767,1792.29269114619
"WIPV17/30288",731.218214285714,1603.13,745.640857597114,1792.29269114115
"WIPV17/30289",775.233333333333,1688.78166666667,780.777962371823,1792.29269114896
"WIPV17/30290",692.086923076923,1548.34076923077,734.431526343901,1792.29269114765
"WIPV17/30291",668.055,1602.88909090909,715.127654236538,1792.29269112619
"WIPV17/30292",693.5165625,1651.556875,718.832225440443,1792.29269115794
"WIPV17/30293",694.605,1720.59916666667,705.302718062172,1792.29269115802
"WIPV17/30294",743.87875,1802.56,733.595168884774,1792.29269114456
"WIPV17/30295",737.39125,1637.39875,759.674133057527,1792.29269114516
"WIPV17/30296",702.255454545455,1635.47318181818,720.315025533764,1792.29269113689
"WIPV17/30297",722.41875,1599.89041666667,748.985344672757,1792.29269114739
"WIPV17/30298",691.843333333333,1644.50375,711.660710138917,1792.29269113404
"WIPV17/30300",707.856538461538,1648.03,735.526441364622,1792.29269113196
"WIPV17/30301",688.820416666667,1584.95208333333,719.805967645555,1792.29269114867
"WIPV17/30302",741.475357142857,1683.97464285714,754.379912162747,1792.29269114063
"WIPV17/30303",693.012142857143,1496.74928571429,726.320320635348,1792.2926911364
"WIPV17/30304",676.076818181818,1471.93636363636,741.133654500404,1792.29269112454
"WIPV17/30305",711.204,1680.6825,739.800799603506,1792.29269113762
"WIPV17/30306",707.459166666667,1640.69666666667,737.047060112028,1792.29269113048
"WIPV17/30307",668.545,1650.68272727273,700.321853271822,1792.29269112192
"WIPV17/30308",689.18875,1532.8265625,741.214839288193,1792.2926911313
"WIPV17/30309",679.484166666667,1528.93138888889,721.252426603073,1792.29269114315
"WIPV17/30310",730.333928571429,1661.00035714286,746.212209393959,1792.29269113891
"WIPV17/30311",700.048125,1715.95125,699.032038117186,1792.29269114649
"WIPV17/30312",727.094285714286,1643.06857142857,745.357458740423,1792.29269109543
"WIPV17/30313",705.049642857143,1581.02892857143,732.523583084236,1792.29269113582
"WIPV17/30314",724.996333333333,1643.09666666667,748.898303096379,1792.29269112563
"WIPV17/30315",703.945,1560.7265,732.983396224759,1792.29269115845
"WIPV17/30316",720.76875,1656.80708333333,739.268691023077,1792.29269116171
"WIPV17/30317",685.538461538462,1629.40230769231,711.668050490853,1792.29269113533
"WIPV17/30318",717.884166666667,1609.95208333333,741.206104066768,1792.29269113731
"WIPV17/30319",661.021,1534.193,728.209237268524,1792.29269112475
"WIPV17/30320",696.257,1580.04466666667,724.845661529862,1792.29269114168
"WIPV17/30321",681.464545454545,1765.69681818182,713.392198351415,1792.2926911492
"WIPV17/30322",718.636666666667,1560.99,743.11148032212,1792.29269112502
"WIPV17/30323",719.793260869565,1509.67326086957,749.858277564772,1792.29269112103
"WIPV17/30324",724.04625,1682.29583333333,735.523032531626,1792.29269114849
"WIPV17/30325",677.599583333333,1620.56958333333,705.198405780861,1792.29269112782
"WIPV17/30326",699.92,1646.165,724.102055434141,1792.29269113674
"WIPV17/30327",696.065384615385,1628.17615384615,722.858468526007,1792.2926911408
"WIPV17/30328",710.684,1356.949,757.91912522147,1792.29269112194
"WIPV17/30329",728.573333333333,1633.9275,749.487265381676,1792.29269115449
"WIPV17/30330",733.526875,1760.9575,753.227926620149,1792.29269113083
"WIPV17/30331",706.986666666667,1640.3425,740.105163016351,1792.29269113376
"WIPV17/30332",698.500666666667,1560.16366666667,731.395693432676,1792.29269114699
"WIPV17/30333",724.028076923077,1722.21346153846,738.250119186527,1792.2926911611
"WIPV17/30334",712.4175,1517.33825,743.923493752312,1792.29269112911
"WIPV17/30335",710.512272727273,1657.72454545455,735.118168976165,1792.29269114379
"WIPV17/30336",703.23375,1645.245,724.169930472301,1792.29269112516
"WIPV17/30337",705.87275,1505.4305,742.920129066348,1792.29269112855
"WIPV17/30338",699.027142857143,1554.66571428571,735.102178587611,1792.2926911396
"WIPV17/30339",732.737142857143,1608.14428571429,756.594762555568,1792.29269114455
"WIPV17/30340",723.452916666667,1669.92333333333,735.286929292073,1792.29269112331
"WIPV17/30341",681.71,1290.66333333333,739.580454189648,1792.29269113236
"WIPV17/30342",713.171315789474,1483.11526315789,749.32926916895,1792.29269112718
"WIPV17/30343",687.338636363636,1650.43181818182,717.000653721931,1792.29269116537
"WIPV17/30344",703.366666666667,1532.825,748.632612717205,1792.29269113344
"WIPV17/30345",712.041666666667,1470.53547619048,752.730191702137,1792.29269113604
"WIPV17/30346",711.191666666667,1580.72791666667,740.075943071386,1792.29269114727
"WIPV17/30347",732.1595,1718.0975,757.244969233768,1792.29269115043
"WIPV17/30348",754.25,1739.13625,785.898729407352,1792.29269114232
"WIPV17/30349",710.363928571429,1580.54392857143,737.255306195121,1792.29269113496
"WIPV17/30350",711.060833333333,1681.25,738.307949585299,1792.29269114761
"WIPV17/30351",708.205833333333,1615.63833333333,748.596937011012,1792.29269112812
"WIPV17/30352",704.107692307692,1645.00769230769,723.290987689695,1792.29269111386
"WIPV17/30353",657.36,1563.92166666667,744.293688518214,1792.29269113365
"WIPV17/30354",719.935666666667,1547.72833333333,757.575322140458,1792.29269111646
"WIPV17/30355",693.6165,1578.6575,742.445275560179,1792.29269114804
"WIPV17/30356",725.734545454545,1690.56363636364,735.535334604452,1792.29269116648
"WIPV17/30357",725.904666666667,1571.076,751.627402129015,1792.2926911231
"WIPV17/30359",698.615833333333,1453.61875,741.864403861012,1792.29269114988
"WIPV17/30360",669.570714285714,1502.98428571429,738.013106577838,1792.29269113488
"WIPV17/30361",688.0275,1618.24291666667,715.064414233803,1792.2926911446
"WIPV17/30362",711.733928571429,1586.14107142857,736.485665273523,1792.29269114933
"WIPV17/30363",711.845,1620.0395,738.283823679657,1792.29269114008
"WIPV17/30364",725.675454545454,1678.98772727273,757.98049802574,1792.29269112506
"WIPV17/30365",699.67,1668.13545454545,725.576242559439,1792.29269112474
"WIPV17/30366",736.53125,1611.95083333333,751.932212435604,1792.29269112127
"WIPV17/30367",699.818181818182,1667.06045454545,725.704350363833,1792.29269112325
"WIPV17/30368",706.112272727273,1523.00477272727,744.1707262345,1792.29269114364
"WIPV17/30369",725.534090909091,1604.37454545455,740.774254357972,1792.2926911313
"WIPV17/30370",732.204615384615,1586.05846153846,748.256883725191,1792.29269112828
"WIPV17/30371",705.085,1599.438,729.047828529591,1792.29269113489
"WIPV17/30372",706.500769230769,1635.97538461538,734.650856064868,1792.29269112944
"WIPV17/30374",742.9485,1661.2835,758.080334078608,1792.29269114911
"WIPV17/30375",745.447647058824,1603.00882352941,769.914194148527,1792.29269113497
"WIPV17/30377",754.451428571429,1775.27928571429,758.450012951022,1792.29269110057
"WIPV17/30378",714.515454545455,1614.92590909091,741.039164879661,1792.29269114655
"WIPV17/30379",726.995,1635.695,758.347085552284,1792.29269114465
"WIPV17/30380",703.976818181818,1600.07136363636,742.262577673523,1792.29269110146
"WIPV17/30381",700.0275,1608.08,762.152494712598,1792.29269113548
"WIPV17/30382",732.63,1654.19909090909,776.01102709677,1792.29269113302
"WIPV17/30383",708.864545454545,1753.71909090909,736.649386381764,1792.29269116104
"WIPV17/30384",709.846176470588,1606.81705882353,737.05030121331,1792.29269113949
"WIPV17/30385",738.179166666667,1669.92666666667,764.031944349876,1792.29269111123
"WIPV17/30386",719.480526315789,1574.21894736842,749.405774641139,1792.29269113692
"WIPV17/30387",739.643055555556,1641.87805555556,752.256764786801,1792.29269115351
"WIPV17/30388",765.7275,1827.341,751.152409867529,1792.29269114622
"WIPV17/30389",747.304117647059,1638.37882352941,764.680729049531,1792.29269115096
"WIPV17/30391",745.604444444444,1611.50972222222,770.009807896743,1792.2926911385
"WIPV17/30392",769.873571428571,1680.96857142857,767.290153886053,1792.29269114747
"WIPV17/30393",751.902142857143,1757.97357142857,769.449770150427,1792.29269112898
"WIPV17/30394",775.522083333333,1816.015,748.909087605463,1792.29269112454
"WIPV17/30395",752.713055555556,1649.8775,768.93240379369,1792.2926911512
"WIPV17/30396",702.079375,1356.28375,751.798960318628,1792.29269112167
"WIPV17/30397",718.3,1585.09238095238,743.429450285613,1792.29269113357
"WIPV17/30398",737.814285714286,1692.97785714286,754.038043802396,1792.29269114968
"WIPV17/30399",719.6075,1700.15625,754.094935547093,1792.29269112252
