date,location,rainfall,temp_mean,temp_min,temp_max
2018-07-09,ONH2,0,23.9522916666667,12.5,33.06
2018-07-09,TXH1,0,24.816,23.28,28.89
2018-07-09,TXH2,0,24.6208333333333,18,30.94
2018-07-09,WIH1,0,24.9466666666667,17.94,31.22
2018-07-09,WIH2,0,23.543125,12.5,31.83
2018-07-10,ARH1,0,28.42375,23.89,33.89
2018-07-10,ARH2,0,32.6752083333333,30.17,35.67
2018-07-10,GAH2,0,27.444375,19.5,35.94
2018-07-10,IAH1,0,26.7945833333333,20.17,33.06
2018-07-10,IAH2,0,26.845,20.61,33.33
2018-07-10,IAH3,956,26.5864583333333,19.28,34.56
2018-07-10,IAH4,0,26.9960416666667,21.17,33.94
2018-07-10,ILH1,0,26.6609375,20.28,34.33
2018-07-10,INH1,0.51,25.6691666666667,19.11,31.83
2018-07-10,MNH1,0,23.8254166666667,15.44,32.17
2018-07-10,MOH1,0,28.2185416666667,21.33,36.61
2018-07-10,NCH1,0,24.5566666666667,15.72,32.94
2018-07-10,NEH2,0,26.1527777777778,18.5,32.78
2018-07-10,NYH1,0,23.346875,16.39,30.5
2018-07-10,NYH2,0,24.095625,16.39,30.44
2018-07-10,NYH3,0,24.1247916666667,16.61,30.5
2018-07-10,OHH1,0,23.8194444444444,18,31
2018-07-10,ONH2,0,22.6316666666667,16.72,28.44
2018-07-10,TXH1,0,27.61875,22.78,32.78
2018-07-10,TXH2,0,25.1916666666667,17.28,31.72
2018-07-10,WIH1,0,25.0533333333333,19.56,30.56
2018-07-10,WIH2,0,25.0054166666667,16.56,32.78
2018-07-11,ARH1,0,30.1225,25,35.61
2018-07-11,ARH2,0,33.3514583333333,29.94,37.5
2018-07-11,GAH2,0.25,29.0629166666667,21.11,36.94
2018-07-11,IAH1,0,24.6566666666667,17.39,31.67
2018-07-11,IAH2,0,27.4908333333333,20.28,33.78
2018-07-11,IAH3,943,24.3670833333333,15.89,33.06
2018-07-11,IAH4,0,27.1097916666667,19.94,35.06
2018-07-11,ILH1,0,23.874375,17.56,30.83
2018-07-11,INH1,0,22.8097916666667,16.22,29.17
2018-07-11,MNH1,3.05,26.7327083333333,18.39,34.61
2018-07-11,MOH1,0,28.0514583333333,22.33,35.83
2018-07-11,NCH1,1.27,27.544375,20,35.56
2018-07-11,NEH2,0,27.5469444444444,21.5,33
2018-07-11,NYH1,0,20.1702083333333,13.44,25.39
2018-07-11,NYH2,0,20.749375,14.67,25.11
2018-07-11,NYH3,0,20.73125,14.83,25.39
2018-07-11,OHH1,0,21.8285714285714,15,27
2018-07-11,ONH2,0,20.2877083333333,11.44,28.56
2018-07-11,TXH1,0,28.5770833333333,23.28,33.28
2018-07-11,TXH2,0.01,25.49875,18.28,32.72
2018-07-11,WIH1,0,24.3233333333333,14.72,31.56
2018-07-11,WIH2,0,23.2777083333333,13.56,31.5
2018-07-12,ARH1,0,29.6154166666667,25,35.61
2018-07-12,ARH2,0,33.631875,30.67,36.78
2018-07-12,GAH2,0,28.7591666666667,22.61,36.06
2018-07-12,IAH1,3.56,26.025,17.83,33.33
2018-07-12,IAH2,4.83,28.8616666666667,23.28,34.78
2018-07-12,IAH3,806,26.1825,18.11,34.39
2018-07-12,IAH4,7.37,28.2364583333333,21.5,35.78
2018-07-12,ILH1,0,24.7851041666667,16.61,33.44
2018-07-12,INH1,0,23.994375,16.44,30.83
2018-07-12,MNH1,6.35,27.8179166666667,22.28,35.22
2018-07-12,MOH1,0,27.4941666666667,19.28,36.72
2018-07-12,NCH1,0,25.4,21.39,30.17
2018-07-12,NEH2,0,28.3784722222222,22.22,33.72
2018-07-12,NYH1,0,20.33,11.06,28.67
2018-07-12,NYH2,0,20.77875,11.11,28.72
2018-07-12,NYH3,0,20.8152083333333,11.22,28.72
2018-07-12,OHH1,0,20.3472222222222,12,27
2018-07-12,ONH2,0,20.510625,11.22,28.28
2018-07-12,TXH1,0,28.7916666666667,23.89,34.39
2018-07-12,TXH2,0,25.54375,20.28,33.11
2018-07-12,WIH1,2.54,24.6987234042553,18.61,31.17
2018-07-12,WIH2,5.08,24.2629166666667,15.83,31.94
2018-07-13,ARH1,0,30.88875,25.61,36.11
2018-07-13,ARH2,0,33.4002083333333,30.33,37
2018-07-13,GAH2,0.25,26.7297916666667,23.56,33.78
2018-07-13,IAH1,1.52,25.3593617021277,20.39,34.78
2018-07-13,IAH2,0,24.4445833333333,21.61,30.5
2018-07-13,IAH3,908,25.5583333333333,21.67,34.83
2018-07-13,IAH4,0,25.8314583333333,21.56,34.28
2018-07-13,ILH1,4.572,25.0907291666667,15.44,34.44
2018-07-13,INH1,0.25,24.4289583333333,16.61,31.72
2018-07-13,MNH1,0.25,22.3722916666667,18.5,25.67
2018-07-13,MOH1,6.6,28.6452083333333,22.06,36.61
2018-07-13,NCH1,0,25.8252083333333,20.78,31.44
2018-07-13,NEH2,0,24.4862857142857,20.61,27
2018-07-13,NYH1,0,23.4708333333333,13.56,30.94
2018-07-13,NYH2,0,24.025625,14,31.17
2018-07-13,NYH3,0,24.05,14.11,31.28
2018-07-13,OHH1,0,22.2222222222222,14,30
2018-07-13,ONH2,0,24.839375,15,31.89
2018-07-13,TXH1,0,29.0233333333333,24.39,34.39
2018-07-13,TXH2,0.01,26.1241666666667,19.72,33.17
2018-07-13,WIH1,0.25,26.115,20.56,33.89
2018-07-13,WIH2,0,25.91875,20.89,33.5
2018-07-14,ARH1,0,30.0508333333333,25,35.61
2018-07-14,ARH2,14.48,33.3960416666667,30.67,36.56
2018-07-14,GAH2,0.25,25.566875,23.44,29.94
2018-07-14,IAH1,0,25.6816666666667,21.56,32.61
2018-07-14,IAH2,0,24.7397916666667,20.67,30.33
2018-07-14,IAH3,851,25.7727083333333,21.17,33.44
2018-07-14,IAH4,0,24.7329166666667,21.56,29.94
2018-07-14,ILH1,3.302,22.9575,18.33,29.39
2018-07-14,INH1,0.25,23.8164583333333,18.5,29.89
2018-07-14,MNH1,0.25,23.5208333333333,17,29.89
2018-07-14,MOH1,0,26.1941666666667,20.72,33.44
2018-07-14,NCH1,0,24.9866666666667,18.17,31.83
2018-07-14,NEH2,0,23.7158333333333,18.5,29.5
2018-07-14,NYH1,0,26.0864583333333,22.39,32
2018-07-14,NYH2,0,26.5866666666667,23,32.5
2018-07-14,NYH3,0,26.5270833333333,22.89,32.39
2018-07-14,OHH1,0,24.375,16,32
2018-07-14,ONH2,0,25.493125,19.44,32.06
2018-07-14,TXH1,0,29.1620833333333,24.39,34.39
2018-07-14,TXH2,0,25.18,21.22,30.44
2018-07-14,WIH1,1.02,23.4835416666667,20.67,28.72
2018-07-14,WIH2,0,23.4539583333333,19.94,28.94
2018-07-15,ARH1,0.51,30.5966666666667,25,36.11
2018-07-15,ARH2,0,32.1754166666667,30.06,35.83
2018-07-15,GAH2,0.25,26.8291666666667,24.06,31.72
2018-07-15,IAH1,0,24.3085416666667,19.56,30.67
2018-07-15,IAH2,0,25.231875,19.39,32.44
2018-07-15,IAH3,994,25.840625,20.89,34.67
2018-07-15,IAH4,0,25.5554166666667,20.11,31.94
2018-07-15,ILH1,0,24.5013541666667,20.72,30.06
2018-07-15,INH1,0.51,26.1108333333333,21.83,31.11
2018-07-15,MNH1,5.08,24.8797916666667,18.44,30.39
2018-07-15,MOH1,0,27.2735416666667,22.11,35
2018-07-15,NCH1,0,26.5314583333333,17.72,34.61
2018-07-15,NEH2,0,24.8084722222222,16.61,31.5
2018-07-15,NYH1,0,25.27625,19.06,32.44
2018-07-15,NYH2,0.51,25.7904166666667,19.17,32.61
2018-07-15,NYH3,0.51,25.7610416666667,19.28,32.22
2018-07-15,OHH1,0,25.0138888888889,20,30
2018-07-15,ONH2,8.13,26.1554166666667,18.33,33.67
2018-07-15,TXH1,0,29.4120833333333,24.39,35
2018-07-15,TXH2,0,26.4375,18.94,33.89
2018-07-15,WIH1,0,25.0982608695652,20.28,30.33
2018-07-15,WIH2,0,25.6964583333333,18.72,33.17
2018-07-16,ARH1,3.81,27.24,24.39,32.22
2018-07-16,ARH2,1.02,30.2566666666667,28.11,32.78
2018-07-16,GAH2,0.25,26.2497916666667,23.11,32.39
2018-07-16,IAH1,0,25.7852083333333,19.22,31.44
2018-07-16,IAH2,0,23.9170833333333,17.78,31.11
2018-07-16,IAH3,1001,24.0354166666667,16.61,29.22
2018-07-16,IAH4,0,24.4327083333333,18.67,30.78
2018-07-16,ILH1,0,26.2897916666667,21.39,31.17
2018-07-16,INH1,0,26.3041666666667,21.94,31.17
2018-07-16,MNH1,0,23.05,15.83,30.22
2018-07-16,MOH1,0,27.7254166666667,21.17,35.67
2018-07-16,NCH1,5.59,27.2697916666667,22.78,32.89
2018-07-16,NEH2,8.64,24.6680555555556,20.61,29.89
2018-07-16,NYH1,0,26.3147916666667,19.44,34.5
2018-07-16,NYH2,0.25,26.948125,20.5,34.78
2018-07-16,NYH3,0.51,27.0733333333333,20.89,34.89
2018-07-16,OHH1,0,24.8055555555556,20,30
2018-07-16,ONH2,0,26.9102083333333,21.28,35.22
2018-07-16,TXH1,0,29.3683333333333,23.89,35.61
2018-07-16,TXH2,0,26.5766666666667,18.94,34.17
2018-07-16,WIH1,0,23.8679166666667,19.06,27.33
2018-07-16,WIH2,0,24.1517777777778,16.39,29.94
2018-07-17,ARH1,5.84,27.7758333333333,23.89,35
2018-07-17,ARH2,3.56,30.6072916666667,28.11,33.83
2018-07-17,GAH2,0.25,27.6697916666667,23.11,34.44
2018-07-17,IAH1,0,23.7279166666667,15.33,32.17
2018-07-17,IAH2,0,22.655625,16.67,30.5
2018-07-17,IAH3,827,22.9779166666667,14.67,31.83
2018-07-17,IAH4,0,24.1775,16.89,33.5
2018-07-17,ILH1,0,24.7367708333333,19.89,29.44
2018-07-17,INH1,0,24.2045833333333,17.33,30.72
2018-07-17,MNH1,0,22.2964583333333,16.06,28.28
2018-07-17,MOH1,0,25.571875,20.17,32.33
2018-07-17,NCH1,3.05,27.2552083333333,22.17,34.89
2018-07-17,NEH2,0,21.925,19.61,25.5
2018-07-17,NYH1,0,22.6795833333333,16.22,27.22
2018-07-17,NYH2,0,23.161875,18.44,27.11
2018-07-17,NYH3,0,23.1091666666667,18.28,27.11
2018-07-17,OHH1,0,23.7222222222222,17,29
2018-07-17,ONH2,0,22.034375,14.94,26.28
2018-07-17,TXH1,0,29.5558333333333,23.89,35.61
2018-07-17,TXH2,0,27.635,19.61,36.06
2018-07-17,WIH1,0,22.0912765957447,17.11,27
2018-07-17,WIH2,0,21.974375,14.44,29.72
2018-07-18,ARH1,1.27,25.9725,23.28,28.89
2018-07-18,ARH2,0,29.824375,28.33,32.11
2018-07-18,GAH2,0.25,28.2552083333333,22.94,34
2018-07-18,IAH1,7.87,22.7402083333333,17.33,29.28
2018-07-18,IAH2,0,23.0704166666667,15.11,29.78
2018-07-18,IAH3,729,23.12875,14.67,32.39
2018-07-18,IAH4,0,24.0729166666667,16.28,32.06
2018-07-18,ILH1,0,21.355,15.33,26.78
2018-07-18,INH1,0,20.6039583333333,11.89,28.89
2018-07-18,MNH1,8.38,22.8635416666667,14.61,30.39
2018-07-18,MOH1,29.46,25.084375,20,30.5
2018-07-18,NCH1,0,25.9377083333333,20.44,31.61
2018-07-18,NEH2,3.05,22.8277777777778,17.39,28.11
2018-07-18,NYH1,0,18.676875,11.39,23.22
2018-07-18,NYH2,0,19.1747916666667,11.78,23.11
2018-07-18,NYH3,0,19.1954166666667,12.11,23
2018-07-18,OHH1,0,21.3888888888889,15,27
2018-07-18,ONH2,0,19.1641666666667,11.44,26.89
2018-07-18,TXH1,0,30.19625,24.39,36.72
2018-07-18,TXH2,0,28.8766666666667,19.33,39.39
2018-07-18,WIH1,6.6,21.6458333333333,14.22,28.44
2018-07-18,WIH2,0.25,21.1514583333333,12.33,29.11
2018-07-19,ARH1,1.78,29.7870833333333,24.39,35
2018-07-19,ARH2,0,29.4729166666667,27.11,32.22
2018-07-19,GAH2,0.25,26.5,22.94,32.89
2018-07-19,IAH1,0,20.84125,16,26.67
2018-07-19,IAH2,0,24.0475,19.94,29.33
2018-07-19,IAH3,468,20.849375,17.33,25.78
2018-07-19,IAH4,0,23.9489583333333,19.33,29.89
2018-07-19,ILH1,0,23.111875,14.94,30.72
2018-07-19,INH1,0,22.7966666666667,14.11,30.33
2018-07-19,MNH1,0.25,19.7925,18.33,21.28
2018-07-19,MOH1,0,24.1754166666667,20.28,29.11
2018-07-19,NCH1,0,25.4004166666667,16.94,31.61
2018-07-19,NEH2,0,25.3733333333333,20.89,30.11
2018-07-19,NYH1,0,19.16375,9.83,27.67
2018-07-19,NYH2,0,19.58625,9.61,28.44
2018-07-19,NYH3,0,19.5466666666667,9.89,28.17
2018-07-19,OHH1,0,20.6805555555556,13,28
2018-07-19,ONH2,1.78,20.5822916666667,11.28,28.61
2018-07-19,TXH1,0,30.4945833333333,25,37.22
2018-07-19,TXH2,0,30.17375,20.33,39.11
2018-07-19,WIH1,5.59,20.5835416666667,14.89,24.28
2018-07-19,WIH2,4.32,20.0208333333333,11.72,25.78
2018-07-20,ARH1,15.75,28.8404347826087,24.39,34.39
2018-07-20,ARH2,0,30.1760416666667,27.83,33.56
2018-07-20,GAH2,0.25,26.466875,22.78,31.44
2018-07-20,IAH1,0,21.7825,19.06,24.83
2018-07-20,IAH2,0,22.6322916666667,17.5,29.44
2018-07-20,IAH3,801,20.9614583333333,18.39,24.5
2018-07-20,IAH4,0,22.4522916666667,19.83,26.94
2018-07-20,ILH1,0.254,23.9298958333333,20.28,28.5
2018-07-20,INH1,0.25,24.0160416666667,19.28,29.17
2018-07-20,MNH1,0,20.1339583333333,17.11,25.33
2018-07-20,MOH1,0,25.3483333333333,19.44,32.72
2018-07-20,NCH1,0,24.43,19,28.72
2018-07-20,NEH2,0,22.9975,16.5,28.28
2018-07-20,NYH1,0,23.2341666666667,15.94,29.83
2018-07-20,NYH2,0,23.9172916666667,17.28,30.39
2018-07-20,NYH3,0,23.9779166666667,17.61,30.33
2018-07-20,OHH1,0,18.4861111111111,16,21
2018-07-20,ONH2,1.78,23.0852083333333,17.72,30.17
2018-07-20,TXH1,0,30.6545833333333,24.39,37.22
2018-07-20,TXH2,0,29.6804166666667,20.89,39.28
2018-07-20,WIH1,0,20.120625,19.06,21.33
2018-07-20,WIH2,0.25,20.63,18.83,22.39
2018-07-21,ARH1,0,28.0329166666667,23,33.28
2018-07-21,ARH2,0,31.505,28.56,35.17
2018-07-21,GAH2,0.25,25.6110416666667,21,32.56
2018-07-21,IAH1,0,21.853125,17.83,27.44
2018-07-21,IAH2,0,22.6358333333333,17.06,30.17
2018-07-21,IAH3,905,21.28,17.11,26.72
2018-07-21,IAH4,0,22.6402083333333,17.39,29.22
2018-07-21,ILH1,1.524,21.7385416666667,19,26.33
2018-07-21,INH1,0.76,21.776875,19.44,24.78
2018-07-21,MNH1,0,20.855,16.28,26.33
2018-07-21,MOH1,0,24.3022916666667,18,30.83
2018-07-21,NCH1,20.57,24.7783333333333,21,31.17
2018-07-21,NEH2,0,23.1183333333333,18,28.61
2018-07-21,NYH1,0,21.1633333333333,17.39,25.56
2018-07-21,NYH2,0.25,21.75875,17.94,26.17
2018-07-21,NYH3,1.27,21.7191666666667,18,26.39
2018-07-21,OHH1,0,19.8888888888889,17,24
2018-07-21,ONH2,1.02,22.5745833333333,19.83,27.06
2018-07-21,TXH1,0,30.2170833333333,24.39,37.22
2018-07-21,TXH2,0,28.3354166666667,20.22,37.17
2018-07-21,WIH1,0,21.1135416666667,19.06,26
2018-07-21,WIH2,0.25,21.3214583333333,19,27.33
2018-07-22,ARH1,0,27.3929166666667,21.72,32.22
2018-07-22,ARH2,0,31.5954166666667,28.5,34.78
2018-07-22,GAH2,0.25,26.4304166666667,21.44,33.06
2018-07-22,IAH1,0,20.7035416666667,16.67,25.06
2018-07-22,IAH2,0,22.6285416666667,15.61,31.67
2018-07-22,IAH3,852,20.6172916666667,16.11,26.94
2018-07-22,IAH4,0,22.816875,16.33,30.17
2018-07-22,ILH1,0,21.9535416666667,19.78,26.72
2018-07-22,INH1,0,21.7970833333333,19.94,26.78
2018-07-22,MNH1,0,20.8027083333333,16.44,26.72
2018-07-22,MOH1,0,23.3191666666667,17.61,30.56
2018-07-22,NCH1,1.02,24.9339583333333,19.56,32.89
2018-07-22,NEH2,0,22.7831944444444,16.78,28.61
2018-07-22,NYH1,0,22.0091666666667,16.28,28
2018-07-22,NYH2,0,22.5802083333333,16.89,28.72
2018-07-22,NYH3,0.76,22.55,16.83,28.78
2018-07-22,OHH1,0,20.3194444444444,18,26
2018-07-22,ONH2,5.84,18.2614583333333,15.39,22.06
2018-07-22,TXH1,0,31.2270833333333,24.39,38.28
2018-07-22,TXH2,0,28.6579166666667,19.33,38.72
2018-07-22,WIH1,0,20.1502127659574,16,24.61
2018-07-22,WIH2,0,20.5189583333333,15.67,26.56
2018-07-23,ARH1,0,25.9883333333333,21.72,29.39
2018-07-23,ARH2,0,30.4302083333333,28.44,32.78
2018-07-23,GAH2,0,25.095625,20.22,30.72
2018-07-23,IAH1,0,22.9275,16.11,29.39
2018-07-23,IAH2,0,23.1675,16.17,31.67
2018-07-23,IAH3,990,22.04375,15.83,28.33
2018-07-23,IAH4,0,23.383125,16.22,29.89
2018-07-23,ILH1,0,22.2734375,17.17,28.17
2018-07-23,INH1,0,21.1966666666667,15.89,26
2018-07-23,MNH1,0,22.1835416666667,14.67,29.33
2018-07-23,MOH1,0,23.7939583333333,17.06,31.83
2018-07-23,NCH1,0.51,24.889375,21.56,29.67
2018-07-23,NEH2,0,23.3977777777778,17.72,29
2018-07-23,NYH1,0.25,22.7677083333333,21.11,25.61
2018-07-23,NYH2,0,23.1710416666667,21.39,26.22
2018-07-23,NYH3,2.29,23.1535416666667,21.56,25.89
2018-07-23,OHH1,0,19.7777777777778,17,25
2018-07-23,ONH2,2.03,22.3820833333333,15.17,29.67
2018-07-23,TXH1,0,32.2245833333333,24.39,40.61
2018-07-23,TXH2,0.02,26.0029166666667,21.5,31.94
2018-07-23,WIH1,0,21.9254166666667,14.72,27.78
2018-07-23,WIH2,0,21.7414583333333,13.67,30.33
2018-07-24,ARH1,0,26.72625,20.61,32.22
2018-07-24,ARH2,0,30.6525,27.39,34.44
2018-07-24,GAH2,0,25.2535416666667,22.67,31.44
2018-07-24,IAH1,0,23.5372916666667,17.56,30.33
2018-07-24,IAH2,0.76,22.4866666666667,14.72,31.56
2018-07-24,IAH3,920,22.3120833333333,16.61,27.67
2018-07-24,IAH4,7.11,22.8610416666667,15.89,30.5
2018-07-24,ILH1,0,23.9191666666667,16.39,30.5
2018-07-24,INH1,0.25,23.8125,18.94,30.06
2018-07-24,MNH1,0.76,21.42375,12.78,28.11
2018-07-24,MOH1,0,24.81125,16.94,33.83
2018-07-24,NCH1,23.62,24.6510416666667,21.72,29.78
2018-07-24,NEH2,0,21.9184722222222,14.72,28.39
2018-07-24,NYH1,0.25,22.7614583333333,21.61,24.61
2018-07-24,NYH2,9.91,23.16875,21.94,25
2018-07-24,NYH3,8.38,23.1420833333333,21.94,25
2018-07-24,OHH1,0,21.875,17,26
2018-07-24,ONH2,0,23.76625,18.61,30.5
2018-07-24,TXH1,0,31.9795833333333,28.28,37.22
2018-07-24,TXH2,0,25.41625,19.89,30.72
2018-07-24,WIH1,0,23.1991666666667,17.67,28.28
2018-07-24,WIH2,0,22.2304166666667,14.72,29.61
2018-07-25,ARH1,0,27.8191666666667,22.22,32.78
2018-07-25,ARH2,0.76,31.6547916666667,28.44,35.22
2018-07-25,GAH2,0,26.5185416666667,21.22,33.5
2018-07-25,IAH1,0.51,22.1454166666667,13.89,29.94
2018-07-25,IAH2,0,22.0077083333333,15.22,29.11
2018-07-25,IAH3,903,21.5360416666667,13.44,28.39
2018-07-25,IAH4,0,22.635,15.83,29.33
2018-07-25,ILH1,0,23.9190625,18.39,29.78
2018-07-25,INH1,0,23.6841666666667,16.72,29.94
2018-07-25,MNH1,0,20.1470833333333,14.44,27.39
2018-07-25,MOH1,0,23.6458333333333,13.67,32.22
2018-07-25,NCH1,0,24.4766666666667,21.94,30.56
2018-07-25,NEH2,0,21.6390277777778,15,28.72
2018-07-25,NYH1,0.25,21.8645833333333,19.78,24.89
2018-07-25,NYH2,0.51,22.22875,20.06,25.72
2018-07-25,NYH3,0.51,22.2329166666667,20.11,25.56
2018-07-25,OHH1,0,22.7638888888889,17,29
2018-07-25,ONH2,2.29,23.5195833333333,18.33,30.22
2018-07-25,TXH1,0,30.6408333333333,25,36.72
2018-07-25,TXH2,0.16,26.5366666666667,17.78,34.83
2018-07-25,WIH1,0,22.765625,15.33,28.83
2018-07-25,WIH2,0,21.50875,11.94,29.72
2018-07-26,ARH1,9.4,28.6020833333333,22.78,34.39
2018-07-26,ARH2,0,31.9641666666667,29.39,34.56
2018-07-26,GAH2,0,27.0789583333333,21.17,34.17
2018-07-26,IAH1,0,21.7070833333333,15.83,27.33
2018-07-26,IAH2,0,20.4966666666667,13.33,28.33
2018-07-26,IAH3,989,19.2385416666667,13.67,24.06
2018-07-26,IAH4,0,20.3204166666667,15.17,25.94
2018-07-26,ILH1,0,22.3201041666667,16.72,28.5
2018-07-26,INH1,0,21.9652083333333,16.89,27.56
2018-07-26,MNH1,0,16.755,12.67,21.06
2018-07-26,MOH1,0,21.2314583333333,17.11,27.56
2018-07-26,NCH1,0.25,26.6029166666667,20.89,33
2018-07-26,NEH2,2.79,21.6297222222222,15.61,27.5
2018-07-26,NYH1,0.25,23.0147916666667,17.39,29.11
2018-07-26,NYH2,5.08,23.5410416666667,18.11,29.94
2018-07-26,NYH3,5.08,23.616170212766,18.06,29.72
2018-07-26,OHH1,0,22.1666666666667,15,28
2018-07-26,ONH2,7.37,23.3302083333333,18.72,30.33
2018-07-26,TXH1,0,30.69875,23.89,37.22
2018-07-26,TXH2,0,23.6645833333333,18.39,29.22
2018-07-26,WIH1,0,19.7025531914894,15.11,23.5
2018-07-26,WIH2,0,19.6370833333333,14.83,23.83
2018-07-27,ARH1,1.78,25.6545833333333,21.72,30
2018-07-27,ARH2,0,31.7,29.33,34.61
2018-07-27,GAH2,0,26.7485416666667,19.78,34.61
2018-07-27,IAH1,0,19.3341666666667,12.5,26.61
2018-07-27,IAH2,0,18.8995833333333,10.89,27.94
2018-07-27,IAH3,576,17.8572916666667,11.61,24.83
2018-07-27,IAH4,0,18.9758333333333,12.33,26.72
2018-07-27,ILH1,0,20.3835416666667,14.67,26.5
2018-07-27,INH1,0,19.2970833333333,13.11,25.28
2018-07-27,MNH1,0,18.0625,10.17,25.44
2018-07-27,MOH1,0,21.8052083333333,15.06,30.22
2018-07-27,NCH1,14.48,27.4822916666667,23,33.28
2018-07-27,NEH2,9.4,19.5198611111111,12.72,25.5
2018-07-27,NYH1,0.25,21.8227083333333,16.67,26.78
2018-07-27,NYH2,0.25,22.4489583333333,17.61,27
2018-07-27,NYH3,0,22.5010416666667,17.89,27.17
2018-07-27,OHH1,0,20.8611111111111,16,26
2018-07-27,ONH2,0,19.4314583333333,12.94,27.94
2018-07-27,TXH1,0,30.8333333333333,23.89,37.78
2018-07-27,TXH2,0,23.3125,19.44,29.61
2018-07-27,WIH1,0,18.481875,14.28,23.78
2018-07-27,WIH2,0,18.071875,10.67,24.5
2018-07-28,ARH1,0,24.0441666666667,21.72,27.78
2018-07-28,ARH2,0,30.9652083333333,28.94,32.44
2018-07-28,GAH2,0,26.9358333333333,21.11,34.5
2018-07-28,IAH1,0,19.1139583333333,10.94,26.78
2018-07-28,IAH2,0,19.0697916666667,14,24.06
2018-07-28,IAH3,986,18.4347916666667,10.67,25.72
2018-07-28,IAH4,0,19.926875,14.22,26.39
2018-07-28,ILH1,0.254,20.1602083333333,12.5,28.33
2018-07-28,INH1,0.51,19.1414583333333,11.83,25.89
2018-07-28,MNH1,0,18.4745833333333,9.5,27
2018-07-28,MOH1,0.51,21.1897916666667,14.94,30.94
2018-07-28,NCH1,0,26.031875,21.72,32.11
2018-07-28,NEH2,0,19.8915277777778,17.11,24.22
2018-07-28,NYH1,0,20.6075,16.39,25.33
2018-07-28,NYH2,0,20.9464583333333,17,25.17
2018-07-28,NYH3,0,21.0310416666667,17.39,25.33
2018-07-28,OHH1,0,19.2083333333333,12,26
2018-07-28,ONH2,12.45,19.215,12.61,27.11
2018-07-28,TXH1,0,30.5783333333333,23.89,37.22
2018-07-28,TXH2,0,26.4208333333333,19.61,35.22
2018-07-28,WIH1,0,19.9845833333333,12.22,26.17
2018-07-28,WIH2,0,18.6052083333333,8.11,28.67
2018-07-29,ARH1,0,25.35125,21.11,30
2018-07-29,ARH2,0,30.2825,28.17,32.22
2018-07-29,GAH2,0,26.68125,19.83,35.06
2018-07-29,IAH1,0,20.18625,15.83,25.39
2018-07-29,IAH2,0,20.63625,12.5,29.78
2018-07-29,IAH3,927,20.76625,13.56,31
2018-07-29,IAH4,0,21.3810416666667,14.78,30.39
2018-07-29,ILH1,0.508,17.3919791666667,13.83,20.5
2018-07-29,INH1,0.76,16.753125,11.89,21.06
2018-07-29,MNH1,0,19.6952083333333,10.94,28.61
2018-07-29,MOH1,0,19.5129166666667,18.39,22.44
2018-07-29,NCH1,4.32,24.728125,21.44,30.44
2018-07-29,NEH2,0,20.6790277777778,16.89,25.39
2018-07-29,NYH1,0,19.6133333333333,15.72,25.06
2018-07-29,NYH2,0,20.31375,16.83,25.94
2018-07-29,NYH3,0,20.1358333333333,16.83,25.17
2018-07-29,OHH1,0,19.9444444444444,13,26
2018-07-29,ONH2,0.76,20.111875,14.5,29.28
2018-07-29,TXH1,0,31.0229166666667,24.39,37.78
2018-07-29,TXH2,0.05,26.5433333333333,18.11,36.5
2018-07-29,WIH1,0,19.85875,13.28,27.83
2018-07-29,WIH2,5.84,19.1960416666667,9.67,30.06
2018-07-30,ARH1,0,24.19625,21.72,26.72
2018-07-30,ARH2,0.51,29.6022916666667,28.56,30.72
2018-07-30,GAH2,0,27.123125,22.89,33.39
2018-07-30,IAH1,0,20.4104166666667,12.33,27.56
2018-07-30,IAH2,0,20.3764583333333,12.11,29.39
2018-07-30,IAH3,972,20.46875,12.17,31.61
2018-07-30,IAH4,0,20.6941666666667,13,29.39
2018-07-30,ILH1,0,20.0705208333333,17,25.44
2018-07-30,INH1,0.51,19.1122916666667,16.56,23.94
2018-07-30,MNH1,0,20.4929166666667,11.33,28.72
2018-07-30,MOH1,0,21.2814583333333,17.33,29.28
2018-07-30,NCH1,2.79,24.5004166666667,22.56,29.22
2018-07-30,NEH2,0,20.2520833333333,15.22,26.11
2018-07-30,NYH1,0.25,19.31875,13.94,25.06
2018-07-30,NYH2,0,19.8754166666667,14.22,26.44
2018-07-30,NYH3,0,19.7991666666667,14.5,25.61
2018-07-30,OHH1,0,20.4722222222222,17,25
2018-07-30,ONH2,0.51,20.5385416666667,14.78,28.33
2018-07-30,TXH1,1.52,30.9141666666667,25.61,37.78
2018-07-30,TXH2,0,23.1729166666667,17.61,28.06
2018-07-30,WIH1,0,20.25,13.17,27.39
2018-07-30,WIH2,0.25,20.1177083333333,10.39,30.78
2018-07-31,ARH1,0,23.60125,20.61,28.89
2018-07-31,ARH2,0.25,28.8272916666667,27.39,30.61
2018-07-31,GAH2,0,25.380625,22.89,29.39
2018-07-31,IAH1,0,20.88125,12.94,29.39
2018-07-31,IAH2,0,21.970625,13.33,32
2018-07-31,IAH3,873,20.2845833333333,11.11,32.39
2018-07-31,IAH4,20.83,21.6827083333333,14.06,30.72
2018-07-31,ILH1,0,20.0358333333333,16.39,24.11
2018-07-31,INH1,0.51,18.4554166666667,15.5,21.94
2018-07-31,MNH1,0,21.8960416666667,12.5,31.61
2018-07-31,MOH1,0,22.8364583333333,16.22,31.78
