year,location,lat,lon,saverest,muname,compname,hz_dept,hz_depb,sieveno4_r,sieveno10_r,sieveno40_r,sieveno200_r,sandtotal_r,sandvc_r,sandco_r,sandmed_r,sandfine_r,sandvf_r,silttotal_r,siltco_r,siltfine_r,claytotal_r,om_r,partdensity,ksat_r,awc_r,wtenthbar_r,wthirdbar_r,wfifteenbar_r,wsatiated_r,kwfact,caco3_r,gypsum_r,sar_r,ec_r,cec7_r,ecec_r,ph01mcacl2_r,ptotal_r,sumbases_r,freeiron_r,extracid_r,extral_r,pbray1_r
2018,IAH3,41.98745, -92.26014,6/10/2020 2:31:54 AM,Muscatine silty clay loam. 0 to 2 percent slopes,Muscatine - Garwin,30,60,100,100,99.65,98.1833333333333,2.96666666666667,0,0.255,0.37,0.5,1.84166666666667,64.4166666666667,33.8666666666667,30.55,32.6166666666667,2.71666666666667,NA,3,0.202166666666667,NA,33.3433333333333,20.7166666666667,44.8333333333333,0.3425,0,0,0,0.1,26.6933333333333,NA,3.04666666666667,NA,24.55,NA,7,NA,NA
2018,IAH3,41.98745, -92.26014,6/10/2020 2:31:54 AM,Muscatine silty clay loam. 0 to 2 percent slopes,Muscatine - Garwin,60,90,100,100,100,98,3.5,0,0.15,0.3,0.5,2.55,63.8666666666667,33.8666666666667,30,32.6333333333333,1.25,NA,3,0.18,NA,32.54,19.3666666666667,45,0.43,0,0,0,0.1,26.0066666666667,NA,3.1,NA,24.73,NA,5.91333333333333,NA,NA
2018,IAH3,41.98745, -92.26014,6/10/2020 2:31:54 AM,Muscatine silty clay loam. 0 to 2 percent slopes,Muscatine - Garwin,90,120,100,100,100,97.7833333333333,3.71666666666667,0,0.15,0.3,0.543333333333333,2.72333333333333,67.0833333333333,35.95,31.1333333333333,29.2,0.791666666666667,NA,5.6,0.184333333333333,NA,31.2516666666667,17.3383333333333,43.9166666666667,0.456,1.73333333333333,0,0,0.1,23.0933333333333,NA,3.20833333333333,NA,30.3866666666667,NA,4.65,NA,NA
2018,IAH3,41.98745, -92.26014,6/10/2020 2:31:54 AM,Muscatine silty clay loam. 0 to 2 percent slopes,Muscatine - Garwin,120,150,100,100,100,97.5,4,0,0.15,0.3,0.6,2.95,70.9666666666667,38.9666666666667,32,25.0333333333333,0.383333333333333,NA,9,0.19,NA,29.77,15.03,42.9666666666667,0.49,4,0,0,0.1,19.4933333333333,NA,3.35,NA,38.1433333333333,NA,3.06,NA,NA
2018,IAH3,41.98745, -92.26014,6/10/2020 2:31:54 AM,Muscatine silty clay loam. 0 to 2 percent slopes,Muscatine - Garwin,150,180,100,100,100,97.5,4,0,0.15,0.3,0.6,2.95,71,39,32,25,0.375,NA,9,0.19,NA,29.75,15,43,0.49,4,0,0,0.1,19.45,NA,3.35,NA,38.1,NA,3.05,NA,NA
2018,IAH4,41.99775, -93.69625,6/10/2020 1:38:22 PM,Clarion loam. Bemis moraine. 2 to 6 percent slopes,Clarion - Storden - Nicollet,0,15,98,91.6666666666667,83.6666666666667,58,42.3333333333333,2,4.33333333333333,9.66666666666667,16.3333333333333,10,36,18,18,21.6666666666667,4,2.56333333333333,9.17,0.2,NA,28.3666666666667,14.3,47,0.266666666666667,4,0,0,0,18.1333333333333,NA,6.36666666666667,NA,29.8,NA,4.73333333333333,NA,NA
2018,IAH4,41.99775, -93.69625,6/10/2020 1:38:22 PM,Clarion loam. Bemis moraine. 2 to 6 percent slopes,Clarion - Storden - Nicollet,15,30,98,92.1111111111111,84.5555555555556,59.7111111111111,40.3333333333333,2,4.11111111111111,9,15.8888888888889,9.33333333333333,37.3333333333333,17.7777777777778,19.5555555555556,22.3333333333333,2.95555555555556,2.57822222222222,9.17,0.195333333333333,NA,28.5111111111111,14.5022222222222,43.8,0.292888888888889,5.77777777777778,0,0,0,18.4133333333333,NA,6.3,NA,30.1311111111111,NA,4.76,NA,NA
2018,IAH4,41.99775, -93.69625,6/10/2020 1:38:22 PM,Clarion loam. Bemis moraine. 2 to 6 percent slopes,Clarion - Storden - Nicollet,30,60,98,92.6111111111111,85.0333333333333,59.9333333333333,40.5555555555556,2.24444444444444,4,8.91111111111111,15.9111111111111,9.48888888888889,36.7777777777778,17.4222222222222,19.3555555555556,22.6666666666667,1.175,2.60477777777778,9.17,0.182666666666667,NA,27.9833333333333,13.6733333333333,41.2333333333333,0.330888888888889,6.66666666666667,0,0,0,18.0388888888889,NA,6.37111111111111,NA,30.1722222222222,NA,3.72,NA,NA
2018,IAH4,41.99775, -93.69625,6/10/2020 1:38:22 PM,Clarion loam. Bemis moraine. 2 to 6 percent slopes,Clarion - Storden - Nicollet,60,90,98,92.8444444444444,84.6444444444444,57.5111111111111,43.5777777777778,2.33333333333333,4.35555555555556,9.95555555555556,16.9555555555556,9.97777777777778,36.1111111111111,17.4,18.7111111111111,20.3111111111111,0.622222222222222,2.62088888888889,9.17,0.18,NA,26.9088888888889,12.2933333333333,39.1777777777778,0.348888888888889,10.3333333333333,0,0,0,15.6066666666667,NA,6.76666666666667,NA,37.5777777777778,NA,2.33111111111111,NA,NA
2018,IAH4,41.99775, -93.69625,6/10/2020 1:38:22 PM,Clarion loam. Bemis moraine. 2 to 6 percent slopes,Clarion - Storden - Nicollet,90,120,98,93,84.3333333333333,55,46.6666666666667,2.33333333333333,4.66666666666667,11,18,10.6666666666667,36.3333333333333,17.6666666666667,18.6666666666667,17,0.333333333333333,2.63666666666667,9.17,0.18,NA,25.6,10.7333333333333,36.3333333333333,0.37,16.6666666666667,0,0,0,12.2666666666667,NA,7.4,NA,50.9666666666667,NA,0.533333333333333,NA,NA
2018,IAH4,41.99775, -93.69625,6/10/2020 1:38:22 PM,Clarion loam. Bemis moraine. 2 to 6 percent slopes,Clarion - Storden - Nicollet,120,150,98,93,84.2222222222222,54.3333333333333,47.4444444444444,2.22222222222222,4.77777777777778,11.3333333333333,18.3333333333333,10.7777777777778,36.2222222222222,18.1111111111111,18.1111111111111,16.3333333333333,0.305555555555556,2.63777777777778,9.17,0.18,NA,25.2222222222222,10.2666666666667,36.5555555555556,0.37,16.1111111111111,0,0,0,11.7444444444444,NA,7.43333333333333,NA,50.4444444444444,NA,0.355555555555556,NA,NA
2018,IAH4,41.99775, -93.69625,6/10/2020 1:38:22 PM,Clarion loam. Bemis moraine. 2 to 6 percent slopes,Clarion - Storden - Nicollet,150,180,98,93,84,53,49,2,5,12,19,11,36,19,17,15,0.25,2.64,9.17,0.18,NA,24.4666666666667,9.33333333333333,37,0.37,15,0,0,0,10.7,NA,7.5,NA,49.4,NA,0,NA,NA
2018,ILH1,40.06341, -88.23005,5/29/2020 11:40:42 AM,Flanagan silt loam. 0 to 2 percent slopes,Flanagan - Urban land - Elpaso,0,15,66.6666666666667,66.6666666666667,66,63.6666666666667,3.66666666666667,0.1,0.366666666666667,0.7,1,1.5,44.6666666666667,0,0,18.3333333333333,3.16666666666667,NA,6.11333333333333,0.136666666666667,NA,21.9666666666667,13.4,29.6666666666667,0.186666666666667,0,0,0,0,15.5333333333333,NA,NA,NA,14.0333333333333,NA,4.96666666666667,NA,NA
2018,ILH1,40.06341, -88.23005,5/29/2020 11:40:42 AM,Flanagan silt loam. 0 to 2 percent slopes,Flanagan - Urban land - Elpaso,15,30,66.6666666666667,66.6666666666667,66,63.6666666666667,3.66666666666667,0.1,0.366666666666667,0.7,1,1.5,43.5555555555556,0,0,19.4444444444444,2.94444444444444,NA,6.11333333333333,0.125555555555556,NA,22.1666666666667,13.7111111111111,29.8888888888889,0.197777777777778,0,0,0,0,16.2888888888889,NA,NA,NA,14.5444444444444,NA,4.96666666666667,NA,NA
2018,ILH1,40.06341, -88.23005,5/29/2020 11:40:42 AM,Flanagan silt loam. 0 to 2 percent slopes,Flanagan - Urban land - Elpaso,30,60,66.6666666666667,66.6666666666667,66,63.6666666666667,3.66666666666667,0.1,0.366666666666667,0.7,1,1.5,41.6777777777778,0,0,21.3222222222222,2.18,NA,5.12555555555556,0.116111111111111,NA,22.3288888888889,13.9911111111111,29.9222222222222,0.213444444444444,0,0,0,0,17.2811111111111,NA,NA,NA,15.6944444444444,NA,4.77222222222222,NA,NA
2018,ILH1,40.06341, -88.23005,5/29/2020 11:40:42 AM,Flanagan silt loam. 0 to 2 percent slopes,Flanagan - Urban land - Elpaso,60,90,66.6666666666667,66.6666666666667,65.9,63.3666666666667,3.96666666666667,0.13,0.386666666666667,0.78,1.12,1.55,40.2,0,0,22.5,0.65,NA,4.63166666666667,0.111,NA,21.8433333333333,13.16,30,0.252666666666667,0,0,0,0,17.4533333333333,NA,NA,NA,16.7566666666667,NA,3.66333333333333,NA,NA
2018,ILH1,40.06341, -88.23005,5/29/2020 11:40:42 AM,Flanagan silt loam. 0 to 2 percent slopes,Flanagan - Urban land - Elpaso,90,120,66.3333333333333,65.2,63.9777777777778,59.7777777777778,6.68888888888889,0.268888888888889,0.562222222222222,1.50444444444444,2.29777777777778,2.05555555555556,39.4666666666667,0,0,20.5111111111111,0.457777777777778,NA,6.11333333333333,0.110666666666667,NA,20.9244444444444,11.9044444444444,29.0444444444444,0.272,0.622222222222222,0,0,0,15.9044444444444,NA,NA,NA,19.1088888888889,NA,2.87555555555556,NA,NA
2018,ILH1,40.06341, -88.23005,5/29/2020 11:40:42 AM,Flanagan silt loam. 0 to 2 percent slopes,Flanagan - Urban land - Elpaso,120,150,65.2888888888889,60.6222222222222,57.4666666666667,47.4,17.1333333333333,1.07777777777778,1.57777777777778,4.2,6.48888888888889,3.78888888888889,33.6,0,0,15.9333333333333,0.204444444444444,NA,4.27888888888889,0.0888888888888889,NA,18.8666666666667,9.78,23.4,0.286666666666667,9.55555555555555,0,0.577777777777778,0,12.2222222222222,NA,NA,NA,29.6533333333333,NA,0.7,NA,NA
2018,ILH1,40.06341, -88.23005,5/29/2020 11:40:42 AM,Flanagan silt loam. 0 to 2 percent slopes,Flanagan - Urban land - Elpaso,150,180,35.1888888888889,32.3555555555556,31.5111111111111,27.6555555555556,6.15555555555556,0.233333333333333,0.422222222222222,1.53333333333333,2.62222222222222,1.34444444444444,19.6444444444444,0,0,9.75555555555556,0.126666666666667,NA,2.76655555555556,0.0502222222222222,NA,10.4122222222222,5.84333333333333,13.2777777777778,0.152888888888889,3.44444444444444,0,0.0444444444444444,0,7.51777777777778,NA,NA,NA,20.7666666666667,NA,0.494444444444444,NA,NA
2018,INH1,40.47928, -86.99014,6/11/2020 5:54:44 PM,Raub-Brenton complex. 0 to 1 percent slopes,Drummer - Raub - Brenton,0,15,66.6666666666667,66.6666666666667,63.3333333333333,58.3333333333333,10.3333333333333,0,1,3.33333333333333,3.33333333333333,2.66666666666667,41.3333333333333,0,0,15,2,NA,6.11333333333333,0.14,NA,20.7333333333333,11.3333333333333,28,0.213333333333333,0,0,0,0,13,NA,NA,NA,9.66666666666667,NA,3.4,NA,NA
2018,INH1,40.47928, -86.99014,6/11/2020 5:54:44 PM,Raub-Brenton complex. 0 to 1 percent slopes,Drummer - Raub - Brenton,15,30,66.6666666666667,66.6666666666667,63.4444444444444,58.3333333333333,9.84444444444444,0.0444444444444444,1,3.11111111111111,3.15555555555556,2.53333333333333,41.1111111111111,0,0,15.7111111111111,1.84444444444444,NA,6.11333333333333,0.138222222222222,NA,20.8933333333333,11.5911111111111,27.9111111111111,0.217777777777778,0,0,0,0,12.8888888888889,NA,NA,NA,9.4,NA,3.44,NA,NA
2018,INH1,40.47928, -86.99014,6/11/2020 5:54:44 PM,Raub-Brenton complex. 0 to 1 percent slopes,Drummer - Raub - Brenton,30,60,66.6666666666667,66.6666666666667,64.1666666666667,58.3333333333333,6.66666666666667,0.333333333333333,1,1.66666666666667,2,1.66666666666667,39.6666666666667,0,0,20.3333333333333,0.833333333333333,NA,6.11333333333333,0.126666666666667,NA,21.9333333333333,13.2666666666667,27.3333333333333,0.246666666666667,0,0,0,0,12.1666666666667,NA,NA,NA,7.66666666666667,NA,3.7,NA,NA
2018,INH1,40.47928, -86.99014,6/11/2020 5:54:44 PM,Raub-Brenton complex. 0 to 1 percent slopes,Drummer - Raub - Brenton,60,90,66.5555555555555,66.4444444444444,63.8333333333333,57.4444444444444,8.22222222222222,0.466666666666667,1.17777777777778,2.02222222222222,2.62222222222222,1.93333333333333,38.2888888888889,0,0,20.1555555555556,0.811111111111111,NA,5.83111111111111,0.124444444444444,NA,21.8533333333333,13.1911111111111,27.1111111111111,0.244444444444444,0.355555555555556,0,0,0,12.0111111111111,NA,NA,NA,7.75555555555555,NA,3.56666666666667,NA,NA
2018,INH1,40.47928, -86.99014,6/11/2020 5:54:44 PM,Raub-Brenton complex. 0 to 1 percent slopes,Drummer - Raub - Brenton,90,120,64.5555555555556,63.0833333333333,56.5555555555556,38.8888888888889,19.3555555555556,1.33333333333333,2.07777777777778,4.33333333333333,6.92222222222222,4.68888888888889,30.8666666666667,0,0,16.4444444444444,0.538888888888889,NA,3.99666666666667,0.104888888888889,NA,20.03,11.09,24.3888888888889,0.260666666666667,5.22222222222222,0,0,0,10.1055555555556,NA,NA,NA,7.82222222222222,NA,2.41888888888889,NA,NA
2018,INH1,40.47928, -86.99014,6/11/2020 5:54:44 PM,Raub-Brenton complex. 0 to 1 percent slopes,Drummer - Raub - Brenton,120,150,63.75,61.9166666666667,54.25,33.3333333333333,24.8666666666667,1.33333333333333,2.03333333333333,8.4,8.43333333333333,4.66666666666667,29.1333333333333,0,0,12.6666666666667,0.5,NA,3.65,0.083,NA,17.5033333333333,8.79666666666667,22.3333333333333,0.264333333333333,11.2666666666667,0,0,0,9.13333333333333,NA,NA,NA,7.5,NA,1.55,NA,NA
2018,INH1,40.47928, -86.99014,6/11/2020 5:54:44 PM,Raub-Brenton complex. 0 to 1 percent slopes,Drummer - Raub - Brenton,150,180,4.22222222222222,4.08888888888889,3.55555555555556,2.11111111111111,1.88888888888889,0.0888888888888889,0.133333333333333,0.755555555555556,0.622222222222222,0.288888888888889,1.88888888888889,0,0,0.666666666666667,0.0333333333333333,NA,0.220222222222222,0.00422222222222222,NA,1.03555555555556,0.48,1.37777777777778,0.0177777777777778,1.02222222222222,0,0,0,0.566666666666667,NA,NA,NA,0.488888888888889,NA,0.0555555555555556,NA,NA
2018,KSH1,37.80983,-100.77027,6/11/2020 2:42:01 AM,Satanta loam. 0 to 1 percent slopes,Keith - Satanta - Feterita,0,15,100,98.6666666666667,94.3333333333333,76.3333333333333,32.3333333333333,1.43333333333333,2.43333333333333,3.6,8.06666666666667,16.8,39.6666666666667,26.3333333333333,13.3333333333333,28,1.93333333333333,NA,4.07,0.176666666666667,NA,31.4,17.2666666666667,44.6666666666667,0.33,0,0,0,1,22.3,NA,6.76666666666667,NA,22.2333333333333,0,3.23333333333333,0,NA
2018,KSH1,37.80983,-100.77027,6/11/2020 2:42:01 AM,Satanta loam. 0 to 1 percent slopes,Keith - Satanta - Feterita,15,30,100,98.6666666666667,95,79.6444444444444,27.7777777777778,1.3,1.99777777777778,3.09333333333333,6.87111111111111,14.5155555555556,42.7777777777778,26.8888888888889,15.8888888888889,29.4444444444444,1.28333333333333,NA,3.6,0.177777777777778,NA,29.6133333333333,17.1866666666667,45.2888888888889,0.376666666666667,0.333333333333333,0,0,1,22.9044444444444,NA,6.87555555555556,NA,22.9066666666667,0,2.84444444444444,0,NA
2018,KSH1,37.80983,-100.77027,6/11/2020 2:42:01 AM,Satanta loam. 0 to 1 percent slopes,Keith - Satanta - Feterita,30,60,100,98.6666666666667,95.5111111111111,82.8666666666667,21.3777777777778,1.04666666666667,1.58,3.02444444444444,6.39555555555556,9.33111111111111,47.2444444444444,28,19.2444444444444,31.3777777777778,0.677777777777778,NA,3.46666666666667,0.196888888888889,NA,30.2155555555556,17.3555555555556,47.3333333333333,0.383333333333333,1.6,0,0,1,23.8422222222222,NA,7.04666666666667,NA,23.8911111111111,0,2.37555555555556,0,NA
2018,KSH1,37.80983,-100.77027,6/11/2020 2:42:01 AM,Satanta loam. 0 to 1 percent slopes,Keith - Satanta - Feterita,60,90,100,98.6666666666667,94.9555555555555,77.3444444444444,30.8333333333333,1.42111111111111,2.01555555555556,3.36111111111111,8.22111111111111,15.8144444444444,44.3444444444444,25.3333333333333,19.0111111111111,24.8222222222222,0.602777777777778,NA,7.42222222222222,0.207888888888889,NA,27.6666666666667,14.1677777777778,45.8555555555556,0.424777777777778,4.17777777777778,0,0,1,17.8677777777778,NA,7.38,NA,17.8266666666667,0,0.79,0,NA
2018,KSH1,37.80983,-100.77027,6/11/2020 2:42:01 AM,Satanta loam. 0 to 1 percent slopes,Keith - Satanta - Feterita,90,120,100,98.6666666666667,94.8555555555556,74.9555555555555,36.5666666666667,1.43333333333333,2.04777777777778,3.13777777777778,8.46111111111111,21.4866666666667,40.2444444444444,22.7111111111111,17.5333333333333,23.1888888888889,0.54,NA,11.3333333333333,0.192333333333333,NA,26.1288888888889,13.7055555555556,45.2333333333333,0.43,5.38888888888889,0,0,1,16.4077777777778,NA,7.55333333333333,NA,16.3411111111111,0,0.302222222222222,0,NA
2018,KSH1,37.80983,-100.77027,6/11/2020 2:42:01 AM,Satanta loam. 0 to 1 percent slopes,Keith - Satanta - Feterita,120,150,100,98.6666666666667,96.2222222222222,80.6777777777778,29.3555555555556,0.811111111111111,1.16444444444444,1.85,6.29111111111111,19.2388888888889,47.3888888888889,28.1888888888889,19.2,23.2555555555556,0.395555555555556,NA,12.2666666666667,0.190888888888889,NA,26.2633333333333,13.9,44.4111111111111,0.470666666666667,6,0,0,0.688888888888889,16.3277777777778,NA,7.66111111111111,NA,16.2722222222222,0,0,0,NA
2018,KSH1,37.80983,-100.77027,6/11/2020 2:42:01 AM,Satanta loam. 0 to 1 percent slopes,Keith - Satanta - Feterita,150,180,100,98.6666666666667,96.3333333333333,81.3333333333333,28.3333333333333,0.766666666666667,1.1,1.73333333333333,6.03333333333333,18.7,48.6666666666667,28.3333333333333,20.3333333333333,23,0.416666666666667,NA,12.3333333333333,0.196666666666667,NA,26.1333333333333,13.6333333333333,44.6666666666667,0.49,4.33333333333333,0,0,0.666666666666667,16.2,NA,7.63333333333333,NA,16.2,0,0,0,NA
2018,MIH1,42.68847, -84.49732,6/1/2020 5:26:34 PM,Marlette fine sandy loam. 2 to 6 percent slopes,Marlette - Capac - Parkhill,0,15,97,96,87,47.3333333333333,55.7666666666667,1.13333333333333,3.63333333333333,16,25.0666666666667,9.93333333333333,31.9,8,10.6666666666667,12.3333333333333,2.66666666666667,2.61666666666667,2.5,0.183333333333333,NA,22.4333333333333,11.3333333333333,37.6666666666667,0.306666666666667,0,0,0,0.2,9.13333333333333,NA,NA,NA,7.46666666666667,NA,4.5,NA,NA
2018,MIH1,42.68847, -84.49732,6/1/2020 5:26:34 PM,Marlette fine sandy loam. 2 to 6 percent slopes,Marlette - Capac - Parkhill,15,30,97.1555555555556,96.1555555555556,88.6,55,46.0711111111111,1.07111111111111,2.92666666666667,12.4955555555556,20.54,9.03777777777778,32.3066666666667,8,12.1777777777778,21.6222222222222,1.59444444444444,2.63955555555556,1.26,0.160222222222222,NA,28.1622222222222,16.4288888888889,36.2666666666667,0.312888888888889,0,0,0,0.146666666666667,10.1466666666667,NA,NA,NA,8.88,NA,4.35333333333333,NA,NA
2018,MIH1,42.68847, -84.49732,6/1/2020 5:26:34 PM,Marlette fine sandy loam. 2 to 6 percent slopes,Marlette - Capac - Parkhill,30,60,96.7777777777778,95.5777777777778,89.0444444444444,61.5888888888889,39.9555555555556,1.37777777777778,2.85888888888889,9.79222222222222,17.2788888888889,8.64777777777778,31.2777777777778,7.58888888888889,12.8222222222222,28.7666666666667,0.553333333333333,2.661,0.55,0.130555555555556,NA,31.5644444444444,20.3233333333333,33.3555555555556,0.331,2.5,0,0,0.11,10.9311111111111,NA,NA,NA,14.1077777777778,NA,3.68888888888889,NA,NA
2018,MIH1,42.68847, -84.49732,6/1/2020 5:26:34 PM,Marlette fine sandy loam. 2 to 6 percent slopes,Marlette - Capac - Parkhill,60,90,96.3333333333333,94.5777777777778,87.4,60.9777777777778,41.2266666666667,1.92222222222222,3.33111111111111,9.57555555555555,17.1955555555556,9.20222222222222,32.7288888888889,9,14.3111111111111,26.0444444444444,0.458888888888889,2.66422222222222,0.55,0.135555555555556,NA,29.1977777777778,18.3688888888889,31.7777777777778,0.361555555555556,9.44444444444444,0,0,0.137777777777778,9.55555555555555,NA,NA,NA,23.6844444444444,NA,2.49777777777778,NA,NA
2018,MIH1,42.68847, -84.49732,6/1/2020 5:26:34 PM,Marlette fine sandy loam. 2 to 6 percent slopes,Marlette - Capac - Parkhill,90,120,96.0222222222222,93.0666666666667,84.1111111111111,58.0444444444444,44,2.96666666666667,4.18444444444444,9.13555555555556,17.04,10.6733333333333,36.8,14.8888888888889,21.9111111111111,19.2,0.206666666666667,2.67311111111111,0.55,0.159333333333333,NA,24.1577777777778,13.4511111111111,29.0888888888889,0.427555555555556,24.4444444444444,0,0,0.197777777777778,6.31777777777778,NA,NA,NA,44.1577777777778,NA,0.0933333333333333,NA,NA
2018,MIH1,42.68847, -84.49732,6/1/2020 5:26:34 PM,Marlette fine sandy loam. 2 to 6 percent slopes,Marlette - Capac - Parkhill,120,150,96,93,84,58,44,3,4.2,9.1,17,10.7,37,15,22,19,0.2,2.67333333333333,0.55,0.16,NA,24,13.3,29,0.43,25,0,0,0.2,6.2,NA,NA,NA,44.9,NA,0,NA,NA
2018,MIH1,42.68847, -84.49732,6/1/2020 5:26:34 PM,Marlette fine sandy loam. 2 to 6 percent slopes,Marlette - Capac - Parkhill,150,180,96,93,84,58,44,3,4.2,9.1,17,10.7,37,15,22,19,0.2,2.67333333333333,0.55,0.16,NA,24,13.3,29,0.43,25,0,0,0.2,6.2,NA,NA,NA,44.9,NA,0,NA,NA
2018,MNH1,43.07471, -89.38440,6/8/2020 8:54:09 PM,Dodge silt loam. 2 to 6 percent slopes,St. Charles - Lamartine - Dodge - Mayville,0,15,99.5,99.5,97.25,90.75,12.225,0.475,1.275,1.55,2.95,5.975,69.65,0,0,18.125,2.75,2.585,9.0425,0.23,NA,28.8,13.95,42.5,0.4325,0,0,0,0.1,15.775,NA,NA,NA,14.975,NA,4.925,NA,NA
2018,MNH1,43.07471, -89.38440,6/8/2020 8:54:09 PM,Dodge silt loam. 2 to 6 percent slopes,St. Charles - Lamartine - Dodge - Mayville,15,30,98.4166666666667,98.4166666666667,97.3333333333333,92.45,8.76666666666667,0.245,0.62,0.973333333333333,2.10333333333333,4.825,65.0416666666667,0,0,26.1916666666667,1.25416666666667,2.5945,8.3425,0.2075,NA,30.705,16.76,41.6166666666667,0.457833333333333,0,0,0,0.1,20.94,NA,NA,NA,19,NA,6.13666666666667,NA,NA
2018,MNH1,43.07471, -89.38440,6/8/2020 8:54:09 PM,Dodge silt loam. 2 to 6 percent slopes,St. Charles - Lamartine - Dodge - Mayville,30,60,96.925,96.925,95.925,90.7666666666667,9.23666666666667,0.274166666666667,0.6,0.855,2.32916666666667,5.17833333333333,63.155,0,0,27.6083333333333,0.44375,2.60075,6.0925,0.18775,NA,30.575,16.8475,40.0416666666667,0.475,0.375,0,0,0.1,21.2433333333333,NA,NA,NA,21.81,NA,6.37583333333333,NA,NA
2018,MNH1,43.07471, -89.38440,6/8/2020 8:54:09 PM,Dodge silt loam. 2 to 6 percent slopes,St. Charles - Lamartine - Dodge - Mayville,60,90,88.4083333333333,87.9583333333333,84.0333333333333,70.6666666666667,27.1025,0.798333333333333,2.845,4.87333333333333,9.16416666666667,9.42166666666667,49.41,0,0,23.4875,0.491666666666667,2.61166666666667,8.70916666666667,0.16725,NA,26.0525,13.9058333333333,37.375,0.388916666666667,7.56666666666667,0,0,0.1,18.4833333333333,NA,NA,NA,38.08,NA,4.09083333333333,NA,NA
2018,MNH1,43.07471, -89.38440,6/8/2020 8:54:09 PM,Dodge silt loam. 2 to 6 percent slopes,St. Charles - Lamartine - Dodge - Mayville,90,120,80.3,79.4,71.05,51.75,44.6,1.905,7.075,10.3,14.175,11.145,37.825,0,0,17.575,0.4625,2.623,11.9425,0.1455,NA,20.05,10.175,33.55,0.2845,12.3,0,0,0.1,14.255,NA,NA,NA,42.93,NA,1.975,NA,NA
2018,MNH1,43.07471, -89.38440,6/8/2020 8:54:09 PM,Dodge silt loam. 2 to 6 percent slopes,St. Charles - Lamartine - Dodge - Mayville,120,150,75.5583333333333,74.125,60.875,36.3,58.8666666666667,3.84166666666667,10.5283333333333,14.5858333333333,17.5941666666667,12.3166666666667,27.0833333333333,0,0,14.05,0.2625,2.63183333333333,14.0721666666667,0.1215,NA,16.5108333333333,8.10333333333333,30.6833333333333,0.211583333333333,13.5833333333333,0,0,0.1,11.2808333333333,NA,NA,NA,44.2625,NA,0.611666666666667,NA,NA
2018,MNH1,43.07471, -89.38440,6/8/2020 8:54:09 PM,Dodge silt loam. 2 to 6 percent slopes,St. Charles - Lamartine - Dodge - Mayville,150,180,72.5,70.5,57.5,33,60.75,4.55,10.275,15.5,17.9,12.525,25.75,0,0,13.5,0.25,2.635,16.0725,0.12,NA,15.025,7.4,30,0.1875,15,0,0,0.1,10.65,NA,NA,NA,49.35,NA,0,NA,NA
2018,MOH1,38.89722, -92.20935,5/29/2020 1:05:36 PM,Mexico silt loam. 1 to 4 percent slopes. eroded,Putnam - Armstrong - Mexico - Leonard,0,15,100,100,97.75,93.25,8.1,0.55,1.25,1.875,2.25,2.175,71.95,31.55,40.4,19.95,2.2525,NA,9,0.215,NA,28.975,14.025,43.5,0.46,0,0,0,1,16.95,NA,NA,NA,16.625,NA,4.35,NA,NA
2018,MOH1,38.89722, -92.20935,5/29/2020 1:05:36 PM,Mexico silt loam. 1 to 4 percent slopes. eroded,Putnam - Armstrong - Mexico - Leonard,15,30,98.75,96,92.1,86.8333333333333,11.9133333333333,1.615,2.215,1.92166666666667,3.07,3.09166666666667,57.9766666666667,22.9633333333333,35.0133333333333,30.11,1.3895,NA,5.64166666666667,0.175333333333333,NA,30.295,17.925,42.9166666666667,0.412166666666667,0,0,0,1,23.6083333333333,NA,NA,NA,20.425,NA,7.41166666666667,NA,NA
2018,MOH1,38.89722, -92.20935,5/29/2020 1:05:36 PM,Mexico silt loam. 1 to 4 percent slopes. eroded,Putnam - Armstrong - Mexico - Leonard,30,60,98.75,96,94.3333333333333,91.2166666666667,6.57,0.701666666666667,1.07333333333333,1.19166666666667,1.88,1.72333333333333,46.0433333333333,18.0466666666667,27.9966666666667,47.3866666666667,1.2365,NA,1.64,0.130166666666667,NA,34.62,25.965,44.1166666666667,0.294833333333333,0,0,0,1,27.1,6.435,NA,NA,28.6483333333333,NA,10.775,NA,NA
2018,MOH1,38.89722, -92.20935,5/29/2020 1:05:36 PM,Mexico silt loam. 1 to 4 percent slopes. eroded,Putnam - Armstrong - Mexico - Leonard,60,90,98.75,96.0916666666667,94.5416666666667,89.4833333333333,8.99666666666667,0.361666666666667,0.984166666666667,1.78583333333333,3.00416666666667,2.86083333333333,43.0675,17.7441666666667,25.3233333333333,47.9358333333333,0.9755,NA,0.720833333333333,0.129166666666667,NA,35.6508333333333,26.715,43.2416666666667,0.282416666666667,0,0,0,1,25.6591666666667,7.605,NA,NA,29.2266666666667,NA,10.615,NA,NA
2018,MOH1,38.89722, -92.20935,5/29/2020 1:05:36 PM,Mexico silt loam. 1 to 4 percent slopes. eroded,Putnam - Armstrong - Mexico - Leonard,90,120,98.75,96.25,94.3916666666667,88,11.1883333333333,0.349166666666667,1.02166666666667,2.22416666666667,3.86416666666667,3.72916666666667,52.9366666666667,21.7475,31.1891666666667,35.875,0.323583333333333,NA,1.49166666666667,0.1625,NA,32.97,21.1783333333333,40.875,0.3795,0,0,0,1,26.3158333333333,NA,NA,NA,23.9733333333333,NA,7.99833333333333,NA,NA
