year2014 year2015 year2016 year2017 year2018 year2019
-0.3923888 -0.6134653 -0.4923097 0.257957 0.2868754 0.05442941
-0.4053902 -0.5668023 -0.4538942 0.3123435 0.3088128 0.05143283
-0.3317093 -0.5508684 -0.4434407 0.3285289 0.302028 0.08151125
-0.3181881 -0.5393971 -0.4561892 0.3356265 0.3286887 0.07354699
-0.3110174 -0.528142 -0.4295215 0.4002857 0.3567879 0.1195375
-0.2862514 -0.585115 -0.4413025 0.4311327 0.3687714 0.1123189
-0.2374665 -0.6069704 -0.4457218 0.4111287 0.3973496 0.1266684
-0.2517875 -0.5716307 -0.4715005 0.4000351 0.4036869 0.1384099
-0.2423099 -0.5801602 -0.4505545 0.3825796 0.4061674 0.1293868
-0.2843583 -0.5826668 -0.4439993 0.3629677 0.4153093 0.1403563
-0.2409367 -0.5372617 -0.4568831 0.386991 0.4504761 0.1414717
-0.2198725 -0.5585691 -0.4608296 0.4348128 0.4488149 0.1904846
-0.2376957 -0.5737024 -0.4679349 0.439576 0.4545153 0.1629211
-0.1960019 -0.583013 -0.4688304 0.4673823 0.4692465 0.1577575
-0.16746 -0.5557145 -0.4379192 0.4782905 0.4492097 0.1630404
-0.1599297 -0.5976862 -0.4375603 0.42778 0.4097905 0.1404376
-0.1146054 -0.5811335 -0.4370447 0.4707568 0.4189438 0.1689377
-0.1488202 -0.5274201 -0.4434345 0.467754 0.4055771 0.1749801
-0.1437973 -0.5244655 -0.4966936 0.452233 0.4032922 0.1747197
-0.1369844 -0.5377569 -0.4887578 0.4748093 0.4149767 0.1886601
-0.1618591 -0.497491 -0.5317848 0.4638371 0.419665 0.1819351
-0.1002427 -0.4990464 -0.5674506 0.4628288 0.4133555 0.1818148
-0.09751733 -0.5427734 -0.5575404 0.4899347 0.4237135 0.2005597
-0.09007569 -0.509705 -0.5868114 0.434741 0.4651898 0.2045199
-0.109352 -0.5058603 -0.6241856 0.4780295 0.4737845 0.1885694
-0.1039274 -0.4895365 -0.6046379 0.5092449 0.4777495 0.2104492
-0.09515403 -0.4555862 -0.5774099 0.4948662 0.4642223 0.2310797
-0.09925016 -0.4290568 -0.5729026 0.5311216 0.4639949 0.2226305
-0.07624867 -0.4525645 -0.5848238 0.5584559 0.4688713 0.2190238
-0.03684895 -0.476841 -0.5713961 0.5349976 0.4723795 0.2242225
-0.01774788 -0.4753386 -0.5694066 0.5256189 0.4811217 0.2396334
-0.03859881 -0.4725254 -0.5764564 0.5066561 0.4737497 0.2653888
-0.06119742 -0.4220945 -0.5833953 0.5262508 0.4768726 0.2498634
-0.0376586 -0.3984257 -0.5890573 0.5185304 0.4687139 0.2759198
-0.03457076 -0.4334704 -0.5903276 0.5037899 0.4314307 0.2517722
-0.04242935 -0.4073021 -0.5389444 0.5401442 0.4416912 0.2689202
-0.04611277 -0.413938 -0.527235 0.4916185 0.439737 0.2327751
-0.04328641 -0.4311734 -0.5433315 0.4795311 0.4265874 0.2127759
-0.05416983 -0.3891953 -0.5178988 0.4692742 0.4350234 0.2418346
-0.04161404 -0.4170014 -0.4561001 0.4674824 0.4267274 0.2438922
-0.05714905 -0.419745 -0.451158 0.4535745 0.4027074 0.2212189
-0.05253973 -0.4589056 -0.4804938 0.4389524 0.4014608 0.1860117
-0.04821313 -0.5004929 -0.4570046 0.4661698 0.428006 0.1898985
-0.04135963 -0.5087593 -0.42476 0.4829595 0.4282713 0.1923206
-0.04011781 -0.49051 -0.423467 0.5144701 0.4502378 0.1947286
-0.01284675 -0.4810937 -0.4327544 0.5150552 0.4673755 0.2135231
0.05002927 -0.4920823 -0.4019297 0.5145241 0.4861827 0.2155915
0.08153483 -0.533956 -0.408355 0.5028991 0.5108084 0.2384839
0.07167314 -0.5027236 -0.4146276 0.4872388 0.5140048 0.2445559
0.1378631 -0.5322613 -0.4071452 0.5114876 0.5341485 0.2332376
0.1034106 -0.5538816 -0.4181024 0.4475169 0.4998578 0.2275338
0.10021 -0.5252213 -0.4259045 0.5069121 0.4975355 0.2187123
0.08956511 -0.5964831 -0.4081886 0.5060396 0.5031043 0.1983888
0.07264985 -0.6304819 -0.3937136 0.5228047 0.4947479 0.1788129
0.04744282 -0.6504836 -0.3934542 0.5310324 0.4840292 0.1613248
0.06512262 -0.6597858 -0.4102395 0.5117437 0.490427 0.1630435
0.04809995 -0.680959 -0.384544 0.5089233 0.4660217 0.1726215
0.03022057 -0.7165776 -0.3882055 0.5171629 0.4503716 0.1662362
0.03677879 -0.7539137 -0.3605228 0.5207141 0.4472275 0.173236
0.04015541 -0.7043768 -0.354622 0.4937441 0.4409886 0.2104581
0.04524184 -0.6933853 -0.3359141 0.4644185 0.4457032 0.2088152
0.03167728 -0.6974413 -0.309501 0.4519722 0.4095735 0.2131813
0.01990851 -0.7042163 -0.2832067 0.4123539 0.4078269 0.1997574
0.0329613 -0.785204 -0.2555451 0.4022385 0.4219826 0.2281704
0.004336898 -0.7462293 -0.2888517 0.3564502 0.4257576 0.2387828
0.05837259 -0.7420747 -0.2261645 0.3702827 0.4230148 0.298588
0.06981088 -0.7280116 -0.2142692 0.3504229 0.4090913 0.2870399
0.07265578 -0.7353815 -0.1891517 0.3339346 0.4323846 0.2389844
0.02579641 -0.6825401 -0.1911472 0.3163236 0.4216476 0.2521612
0.04405189 -0.7126926 -0.1910107 0.3223883 0.4240415 0.2329982
0.0690314 -0.716402 -0.2059946 0.315542 0.4430514 0.2467976
0.105163 -0.6637606 -0.1817537 0.3109333 0.439662 0.2596901
0.122883 -0.6537007 -0.151902 0.3656754 0.4417588 0.2917893
0.1363093 -0.6149213 -0.1240972 0.3543402 0.4321146 0.336221
0.09682773 -0.6345312 -0.1369129 0.3854109 0.4641335 0.3146616
0.09233477 -0.6071569 -0.1698947 0.3743584 0.4657477 0.3065935
0.06567697 -0.5818231 -0.2044237 0.4038232 0.4991462 0.3134345
0.04220155 -0.6158534 -0.2086426 0.3994334 0.5033246 0.322495
0.07390397 -0.6423023 -0.1776133 0.3854261 0.514408 0.3202042
0.03777742 -0.6582206 -0.2390508 0.4269092 0.4670619 0.2880722
0.06541136 -0.6500379 -0.1848442 0.4664827 0.4797609 0.2979554
0.04612896 -0.6954888 -0.188736 0.4104729 0.4576201 0.2782375
-0.00855058 -0.6879803 -0.2236012 0.3943557 0.4386232 0.2555085
-0.03827305 -0.701946 -0.2543589 0.4150357 0.4353923 0.2665582
-0.02681107 -0.6531226 -0.2564805 0.3908329 0.4079808 0.235699
-0.009772767 -0.6565096 -0.2458516 0.4333072 0.3987681 0.2694432
-0.03880239 -0.6340683 -0.2204619 0.432389 0.4199416 0.2696031
-0.05820634 -0.6563482 -0.2001936 0.4239033 0.4430584 0.256394
-0.09474497 -0.6871082 -0.190732 0.4485869 0.4424784 0.2930537
-0.1073001 -0.6587263 -0.2145319 0.4415999 0.4549573 0.2741914
-0.1107804 -0.6752088 -0.1977212 0.4685746 0.4690194 0.2701775
-0.1095173 -0.6804651 -0.2162879 0.4496183 0.4497557 0.2678857
-0.08486573 -0.6264519 -0.2006357 0.4766485 0.4651308 0.2740379
-0.08973524 -0.6018602 -0.2141976 0.4937656 0.4757599 0.2764295
-0.0696654 -0.6325358 -0.2053766 0.4599386 0.4725275 0.251764
-0.1225645 -0.5894379 -0.1976044 0.4571898 0.4920044 0.2417597
-0.1062207 -0.5894763 -0.2283853 0.4655018 0.5058063 0.2264537
-0.1235493 -0.5718213 -0.2099018 0.4470289 0.4846023 0.2310658
-0.08841995 -0.5334675 -0.213366 0.4449449 0.4721307 0.2651112
-0.06119978 -0.5413134 -0.2265575 0.4199991 0.5021081 0.273021
-0.07958342 -0.5494348 -0.2644263 0.3777906 0.4842823 0.2649558
-0.1034903 -0.5413343 -0.2661034 0.3840801 0.4876533 0.2473326
-0.1732194 -0.5681938 -0.2569786 0.3350601 0.4772666 0.237512
-0.1627601 -0.5988442 -0.2722373 0.3176303 0.4866759 0.2360567
-0.2137085 -0.5627313 -0.307294 0.3258076 0.4798476 0.2652966
-0.163878 -0.546385 -0.3002229 0.3314831 0.4753844 0.2657413
-0.1558207 -0.5321627 -0.3094888 0.3357719 0.4439594 0.2687239
-0.1872663 -0.5215589 -0.363248 0.3381961 0.408739 0.2308521
-0.1798138 -0.5076117 -0.3493657 0.3557358 0.3850008 0.2191772
-0.1827221 -0.45549 -0.3672136 0.3494156 0.3702043 0.2348261
-0.1436449 -0.431262 -0.3781361 0.3555787 0.3554702 0.2379456
-0.1139814 -0.4150077 -0.3791489 0.3319954 0.3634422 0.2807683
-0.1169066 -0.3829439 -0.4328239 0.3130905 0.3431765 0.2506861
-0.1266374 -0.40742 -0.4254766 0.3338381 0.3320995 0.2554343
-0.122143 -0.3490949 -0.3937653 0.3405132 0.3304677 0.2522262
-0.1600878 -0.3353451 -0.3749758 0.3773661 0.3341076 0.2453231
-0.1579234 -0.3661553 -0.3731844 0.3447033 0.3396339 0.2381318
-0.1118053 -0.37546 -0.3795616 0.335635 0.3321324 0.2609932
-0.05653051 -0.3853549 -0.4086204 0.3460476 0.330063 0.2285906
-0.045612 -0.3563313 -0.4083128 0.3388778 0.3172091 0.2674424
0.01039559 -0.3941216 -0.3826455 0.2873812 0.3478339 0.2882317
0.04159419 -0.3459427 -0.3962766 0.3295264 0.3323237 0.303005
0.04104912 -0.3208627 -0.3829768 0.3283333 0.3836086 0.2886245
0.04819525 -0.3348365 -0.4140581 0.3119441 0.3922912 0.2749776
0.06432059 -0.3380167 -0.4417812 0.2543066 0.3598028 0.2796306
0.0760685 -0.341226 -0.4450115 0.2295285 0.3800178 0.263503
0.01785093 -0.34902 -0.4479713 0.2150021 0.370925 0.2584752
0.01550985 -0.3206997 -0.3987489 0.2169735 0.3722933 0.2724379
0.05292434 -0.2905713 -0.3864625 0.2240248 0.3777634 0.240031
0.08678594 -0.2750405 -0.387818 0.2167228 0.3604038 0.2747493
0.07627657 -0.3042914 -0.4244236 0.1814121 0.3487195 0.2672768
0.05758919 -0.3064996 -0.4449916 0.1684722 0.3543869 0.2877339
0.1290047 -0.3307644 -0.4287425 0.1858271 0.3605795 0.2719966
0.1185204 -0.3179962 -0.3993162 0.1700614 0.3071139 0.2807321
0.1025058 -0.3012395 -0.388919 0.1560595 0.2798473 0.2843339
0.07632826 -0.3091234 -0.3945309 0.1701688 0.3015528 0.284418
0.1019504 -0.3333093 -0.3471993 0.1604676 0.3140127 0.3158408
0.09280522 -0.3481282 -0.320683 0.1621539 0.3018171 0.3474157
0.1324624 -0.3438213 -0.34587 0.2023446 0.3022665 0.3249306
0.13997 -0.3544109 -0.3209796 0.1716679 0.2982352 0.2879893
0.1181059 -0.3493956 -0.3352627 0.1934079 0.3267551 0.3327421
0.100834 -0.2930138 -0.3496117 0.136542 0.3326153 0.31398
0.1033771 -0.300248 -0.3483889 0.1352551 0.3281322 0.3113295
0.09929985 -0.2511972 -0.3852915 0.1851626 0.3252272 0.3534325
0.0776157 -0.2493666 -0.3710163 0.186212 0.3487662 0.3462442
0.1302561 -0.2156124 -0.3535403 0.1394865 0.3717053 0.3495335
0.100034 -0.2185515 -0.3687673 0.1419403 0.3476228 0.3175826
0.07875251 -0.1817017 -0.377909 0.1773853 0.3754733 0.3208247
0.05905401 -0.1485989 -0.371277 0.1539549 0.3471386 0.3206477
0.005620754 -0.2033121 -0.3345653 0.1600564 0.3407442 0.333002
0.02233342 -0.2090106 -0.3313588 0.1397034 0.3424101 0.3273586
-0.01550694 -0.1854794 -0.3649893 0.1407278 0.334757 0.308142
-0.03582804 -0.2012337 -0.331727 0.1542435 0.3377384 0.3306143
-0.03642527 -0.2197828 -0.3305366 0.1631305 0.3556509 0.3154236
-0.07491441 -0.2137054 -0.3548882 0.1318546 0.3400905 0.356093
-0.08652985 -0.2122769 -0.3034818 0.1463331 0.3429313 0.3681438
-0.06272437 -0.1927457 -0.2723216 0.1382635 0.3712626 0.4077873
-0.09401261 -0.1616122 -0.2696436 0.1558424 0.3924424 0.4154112
-0.08379757 -0.1273039 -0.308637 0.150689 0.3967849 0.4289701
-0.09144017 -0.1385841 -0.3443739 0.1909989 0.4015935 0.4127606
-0.02913322 -0.1885929 -0.3337493 0.2498696 0.3709444 0.423402
-0.02344591 -0.2161701 -0.2702379 0.2851552 0.3603467 0.4253519
-0.02624037 -0.1521088 -0.2441262 0.2603599 0.3853878 0.4473457
0.01008317 -0.1306845 -0.1761819 0.2414672 0.4086146 0.4456489
-0.04360958 -0.1452228 -0.1724497 0.2414902 0.3888205 0.4588301
-0.08507398 -0.1174402 -0.1397121 0.2850761 0.362371 0.4672274
-0.09251565 -0.1251957 -0.1278481 0.2578003 0.3606911 0.5002001
-0.09634164 -0.09543131 -0.1763127 0.2554905 0.3530806 0.5101174
-0.09748804 -0.09418433 -0.216015 0.2684044 0.3629996 0.4813819
-0.1018902 -0.1513272 -0.2228139 0.2584246 0.3619747 0.4805182
-0.06238257 -0.1717406 -0.2631175 0.178267 0.3446331 0.4384653
-0.03450282 -0.1596673 -0.2824465 0.1668323 0.3365394 0.4540801
0.01339511 -0.1673414 -0.275246 0.1493039 0.3448184 0.4484923
-0.009430581 -0.2392103 -0.2575347 0.1868918 0.3288111 0.438584
0.008590129 -0.1934356 -0.2509545 0.1596808 0.381953 0.4530095
0.01644351 -0.177519 -0.2407323 0.153986 0.4225263 0.4645976
0.06320141 -0.1979412 -0.209045 0.1827088 0.4157239 0.4608855
0.0832522 -0.2017786 -0.2449062 0.2063298 0.4113143 0.419811
0.1081391 -0.2371881 -0.2504263 0.2105438 0.4229943 0.4039186
0.1274521 -0.240518 -0.2855938 0.2132496 0.4033761 0.4274957
0.154924 -0.2614669 -0.2303899 0.2498898 0.421881 0.4408445
0.1601454 -0.2454865 -0.2428602 0.2155542 0.3897304 0.4348133
0.2066914 -0.2161161 -0.2412887 0.1928595 0.4024373 0.4422814
0.2071377 -0.2581378 -0.260731 0.2139275 0.4087954 0.4514841
0.2628991 -0.2449589 -0.2457868 0.2132168 0.4182964 0.4531172
0.2524205 -0.2561389 -0.2493581 0.2295751 0.3964389 0.445208
0.1970917 -0.2855092 -0.2096503 0.2481168 0.418966 0.4381887
0.2247579 -0.3140534 -0.2050603 0.2226299 0.4394172 0.4248911
0.2304199 -0.2931217 -0.1901309 0.2044138 0.4218458 0.4180066
0.2873284 -0.2652071 -0.15839 0.2138669 0.456508 0.392933
0.3029786 -0.2411729 -0.2002571 0.2551427 0.4268008 0.3835392
0.3400008 -0.2872642 -0.1763176 0.2696576 0.4363009 0.3790437
0.2837414 -0.2735113 -0.2080874 0.3412153 0.428022 0.3972056
0.2555019 -0.2510543 -0.2045287 0.2859834 0.418366 0.4172297
0.2630902 -0.2008482 -0.2634208 0.2628565 0.4098143 0.3793919
0.284352 -0.1892121 -0.242874 0.2484967 0.4001251 0.368335
0.2530415 -0.2252868 -0.1991582 0.2631756 0.4273222 0.3789775
0.2507383 -0.2432051 -0.2039109 0.2804834 0.4017538 0.3741592
0.2256874 -0.2840091 -0.1840535 0.3416431 0.4103526 0.3463376
0.2495345 -0.2599581 -0.2322741 0.3166418 0.3894273 0.3597985
0.2143688 -0.246966 -0.2213517 0.3162046 0.3988967 0.3410288
0.2430076 -0.195358 -0.2443113 0.303609 0.3785226 0.3343201
0.2430422 -0.143729 -0.2432868 0.3156383 0.3801202 0.3344116
0.2311952 -0.1412534 -0.1979815 0.2845365 0.3794275 0.3310909
0.2597755 -0.1302219 -0.1845159 0.2891457 0.417522 0.3954371
0.2718868 -0.1374887 -0.1688405 0.3325108 0.3973974 0.4099825
0.2608116 -0.1238525 -0.151637 0.3335647 0.4131588 0.3753991
0.2244945 -0.1743414 -0.1405748 0.2866354 0.3938785 0.3577266
0.2160125 -0.1724918 -0.1510316 0.3052259 0.3629422 0.3630969
0.2082949 -0.1434394 -0.1344665 0.2412989 0.3582452 0.3637279
0.2310831 -0.1512757 -0.1391467 0.2756153 0.3689644 0.3688865
0.197295 -0.1631558 -0.2019003 0.2523934 0.365406 0.4056245
0.2045146 -0.205057 -0.1927082 0.2511511 0.3905894 0.3957661
0.2725217 -0.184929 -0.2312799 0.2437291 0.3943564 0.3971291
0.216105 -0.124021 -0.238482 0.2051795 0.3873888 0.3860863
0.2355112 -0.1549582 -0.2386684 0.1282909 0.3677701 0.378268
0.2590414 -0.1276446 -0.2250804 0.1233901 0.4130188 0.4066289
0.2899961 -0.1251389 -0.1954363 0.1465277 0.3817085 0.4145369
0.2981892 -0.1203401 -0.2055383 0.105875 0.3832821 0.39848
0.3104904 -0.1480739 -0.1979131 0.1115897 0.3862805 0.4175485
0.2679943 -0.1230815 -0.2055243 0.1055724 0.3512649 0.4043795
0.2663985 -0.1210163 -0.1936892 0.1422636 0.3504174 0.4174732
0.231103 -0.09054114 -0.2269824 0.1816219 0.3215653 0.4130264
0.1676048 -0.1313314 -0.1982533 0.1513539 0.3245457 0.3977563
0.1912929 -0.1137782 -0.1918486 0.1734124 0.3384277 0.40747
0.1917507 -0.09991954 -0.1976504 0.1983007 0.3403612 0.3940081
0.1926447 -0.166927 -0.2581335 0.2096705 0.2913739 0.3694828
0.2346533 -0.1606897 -0.2672091 0.1915186 0.3004196 0.3779935
0.2387838 -0.1031791 -0.2541103 0.1908159 0.3425738 0.3930016
0.2795739 -0.12954 -0.2779389 0.1756714 0.3212728 0.3806454
0.2868945 -0.1531193 -0.2675988 0.1963705 0.3519586 0.3673157
0.2844733 -0.1605466 -0.2612193 0.2156468 0.3172468 0.3890291
0.2285868 -0.1586698 -0.2661267 0.2233003 0.344035 0.3756559
0.2370737 -0.1811107 -0.2563054 0.2170557 0.3363152 0.3293968
0.2646349 -0.1370902 -0.3043658 0.2183968 0.3311302 0.3435197
0.2793597 -0.1706593 -0.2748149 0.2141716 0.3281703 0.3573824
0.2615109 -0.2105065 -0.3014854 0.1879358 0.3392652 0.3201035
0.2733396 -0.1751973 -0.2879491 0.2104039 0.3663465 0.3317737
0.2449751 -0.1951268 -0.256802 0.175728 0.3597696 0.2875101
0.2607801 -0.2024088 -0.28982 0.169802 0.3390224 0.2809281
0.2001543 -0.2539104 -0.2779198 0.1494765 0.303531 0.2289718
0.1869652 -0.3379739 -0.2671334 0.1377352 0.2875504 0.2160736
0.1889259 -0.3236027 -0.2814694 0.158121 0.2993765 0.2026433
0.1627142 -0.3727595 -0.2715514 0.1670574 0.3230601 0.2023757
0.1962455 -0.3163414 -0.2600688 0.1673577 0.3281395 0.2282945
0.2453664 -0.2854463 -0.2772247 0.1144104 0.3271742 0.180702
0.2336167 -0.2524916 -0.3095447 0.09975008 0.307884 0.1791485
0.191875 -0.2612195 -0.3143828 0.09526199 0.3116112 0.1705979
0.176431 -0.2787849 -0.3342006 0.08480511 0.3118601 0.1929852
0.1364261 -0.272673 -0.3438355 0.1178719 0.3150075 0.1852264
0.112367 -0.2671503 -0.3765941 0.1654289 0.3192554 0.1696329
0.07863095 -0.2944434 -0.3982196 0.1448803 0.3304025 0.1757729
0.06647552 -0.3065641 -0.3817241 0.1022944 0.3283279 0.1649712
0.03844529 -0.2884278 -0.3617398 0.1081115 0.3472495 0.1678917
0.03454162 -0.3248676 -0.3715409 0.1185175 0.3495939 0.1468671
0.02720085 -0.3170719 -0.4011031 0.09603542 0.3418266 0.1318085
-0.001456147 -0.327198 -0.4056541 0.1386637 0.290962 0.1208516
0.04059946 -0.3296334 -0.3962823 0.1779033 0.3415983 0.1224133
0.07078 -0.3512024 -0.4204594 0.2041604 0.3223068 0.1286427
0.05557491 -0.3700255 -0.4130669 0.1893634 0.3520875 0.1172939
0.046065 -0.3783264 -0.4434862 0.1609444 0.3624062 0.1474605
0.0235483 -0.3898961 -0.4536174 0.1621422 0.36137 0.1720117
0.03492142 -0.407132 -0.4425656 0.1485165 0.3668191 0.1671826
0.01117631 -0.4099632 -0.4647737 0.1233546 0.3249488 0.1544169
0.02846697 -0.3929751 -0.4434083 0.1390515 0.3072641 0.2037301
0.07282587 -0.3847118 -0.442395 0.15648 0.3212373 0.2089426
0.05202336 -0.4338976 -0.423473 0.1472782 0.2742809 0.2023723
0.004911854 -0.480859 -0.4365298 0.1378105 0.2811072 0.1847124
-0.0132473 -0.5022011 -0.4044438 0.1344901 0.2872107 0.1377393
-0.03520704 -0.4575366 -0.39744 0.1763187 0.2883266 0.1585012
-0.0142093 -0.4433169 -0.4217593 0.1387321 0.2970694 0.1711385
-0.05767418 -0.4695608 -0.4153397 0.1598119 0.3286872 0.1555835
-0.0451036 -0.4437084 -0.4196917 0.1796126 0.3535835 0.1393946
-0.06107734 -0.4440749 -0.4172463 0.1763723 0.3623578 0.111861
-0.1023897 -0.4758575 -0.4477208 0.1980732 0.3013868 0.09799873
-0.08075271 -0.441432 -0.4599371 0.2163909 0.3212931 0.1336673
-0.06125475 -0.4471023 -0.4890085 0.234186 0.2919988 0.1167101
-0.07076822 -0.4707976 -0.4624542 0.2157119 0.3287875 0.1242057
-0.08489537 -0.4897713 -0.4691311 0.1867126 0.3560354 0.09192334
-0.131733 -0.5463237 -0.4458637 0.1727841 0.3609198 0.1004994
-0.09776186 -0.5739521 -0.4358268 0.1640325 0.3653385 0.1233222
-0.1296854 -0.5374134 -0.4653781 0.1788727 0.3587793 0.1135748
-0.08991765 -0.5573861 -0.4497982 0.153119 0.3852446 0.09479387
-0.09860884 -0.5948395 -0.4435711 0.1751249 0.3954562 0.08098366
-0.111887 -0.5224656 -0.4435139 0.1940689 0.3989367 0.08149689
-0.1392736 -0.567476 -0.4425011 0.1948011 0.3883015 0.08515756
-0.1341168 -0.5648234 -0.4561522 0.2029015 0.370165 0.1079579
-0.1056586 -0.5468638 -0.4304427 0.2211757 0.3995408 0.09052425
-0.07208778 -0.523804 -0.4595809 0.16876 0.3797761 0.08632988
-0.07994974 -0.528409 -0.5080167 0.2058844 0.3719278 0.08691005
-0.02624559 -0.4859338 -0.4959901 0.205373 0.3808971 0.07026249
-0.06730806 -0.4766225 -0.4682377 0.2165244 0.3690137 0.09624938
-0.06399031 -0.490115 -0.4637418 0.1983793 0.3792931 0.130605
-0.04582062 -0.469631 -0.4594859 0.2231801 0.4219223 0.1424307
-0.02707203 -0.4288102 -0.458608 0.2345014 0.4516066 0.1790235
-0.06509861 -0.4213121 -0.4523125 0.2328369 0.4681411 0.17613
-0.0628479 -0.4448726 -0.4432771 0.2200472 0.4858562 0.1705146
-0.07201799 -0.4980701 -0.4393864 0.1792709 0.4816096 0.1301638
-0.08895528 -0.5075545 -0.4195005 0.2317145 0.4846447 0.1518204
-0.07849227 -0.500318 -0.4050375 0.2629005 0.452852 0.1263099
-0.1146805 -0.5228688 -0.4009608 0.270221 0.4324288 0.1561484
-0.103357 -0.5149887 -0.4186036 0.2803805 0.4180944 0.1417113
-0.1066336 -0.4881672 -0.386445 0.2874121 0.4293972 0.1877105
-0.07496971 -0.4794466 -0.4107542 0.2528802 0.433722 0.1901352
-0.0574485 -0.4463838 -0.4308086 0.258317 0.4186311 0.1380267
-0.1151178 -0.3743091 -0.4530507 0.3037749 0.4515039 0.1662258
-0.1682168 -0.3732291 -0.4792488 0.3244329 0.4363729 0.1614167
-0.1646778 -0.4186297 -0.5162295 0.3151714 0.4396498 0.1362606
-0.1485098 -0.4334284 -0.4677759 0.3232333 0.4215328 0.1636904
-0.1453683 -0.4851108 -0.4997852 0.3299461 0.3941353 0.1250226
-0.1460556 -0.4763107 -0.4925243 0.3017277 0.3763999 0.1321801
-0.1370598 -0.4822071 -0.5353293 0.3684026 0.3711893 0.1454027
-0.1676777 -0.4864251 -0.5095663 0.3572501 0.370456 0.1462234
-0.1718858 -0.5127735 -0.5551411 0.3719995 0.3467359 0.1702364
-0.1556867 -0.5438882 -0.5390432 0.3804452 0.3097577 0.163926
-0.09498962 -0.5275169 -0.5524809 0.3704854 0.3165893 0.1810433
-0.1308736 -0.5236759 -0.608724 0.3507004 0.2894642 0.132727
-0.1104472 -0.5339287 -0.6245352 0.3477749 0.2913309 0.1305443
-0.2044123 -0.5665747 -0.6015995 0.3316298 0.2989106 0.1384057
-0.1960481 -0.5368929 -0.6226015 0.3500659 0.2647423 0.140528
-0.1718079 -0.4648657 -0.6083769 0.3638534 0.2769727 0.1594698
-0.1991637 -0.489105 -0.63011 0.3314449 0.2674796 0.1671031
-0.1950524 -0.4882173 -0.6706893 0.3234395 0.2529198 0.1519527
-0.1594285 -0.5245189 -0.6537538 0.3460885 0.2540289 0.1532636
-0.1208265 -0.5791812 -0.613493 0.344669 0.232157 0.1716188
-0.1527851 -0.5849322 -0.5699565 0.3315311 0.2090561 0.1772347
-0.1728837 -0.5576527 -0.5464635 0.3401145 0.2019151 0.1901167
-0.1581482 -0.599566 -0.5534895 0.3679601 0.2024445 0.1996836
-0.175647 -0.6087785 -0.5634584 0.3840341 0.1922688 0.1880019
-0.1595826 -0.5879517 -0.5372585 0.3854649 0.1593604 0.1898814
-0.161947 -0.5891041 -0.5151978 0.4250362 0.1606077 0.2073047
-0.1376509 -0.5306218 -0.4970792 0.4078293 0.1432258 0.2367764
-0.1210576 -0.5124947 -0.4912964 0.4536123 0.1681961 0.2723271
-0.1655424 -0.5097633 -0.4692047 0.4567146 0.1778916 0.2447419
-0.1569721 -0.5393714 -0.4323196 0.4700847 0.1402928 0.257589
-0.2077791 -0.6062038 -0.4304335 0.5031444 0.1704005 0.2306359
-0.1856446 -0.6078049 -0.4324027 0.4964975 0.1631837 0.2027819
-0.1891311 -0.5947064 -0.4227393 0.4992453 0.1662762 0.2201102
-0.2314628 -0.5861382 -0.4086307 0.5127393 0.1704778 0.2235741
-0.2245099 -0.5501467 -0.3990692 0.5086586 0.1599597 0.2253746
-0.2067989 -0.5362135 -0.3714763 0.5255273 0.1559275 0.2507918
-0.1616478 -0.4907731 -0.3719012 0.552604 0.1695986 0.2731987
-0.1545282 -0.5088023 -0.3478263 0.5560722 0.1687524 0.2696727
-0.1984939 -0.5243027 -0.3203241 0.5788452 0.1661914 0.2649121
-0.213935 -0.5673154 -0.2952091 0.5730059 0.1741989 0.2284194
-0.189466 -0.567864 -0.3041317 0.5882002 0.1538641 0.2333499
-0.24912 -0.5507978 -0.3267143 0.5340216 0.165242 0.2308601
-0.2342812 -0.5555097 -0.3069341 0.5851985 0.1430014 0.2346814
-0.2499407 -0.5465731 -0.2843528 0.5675871 0.1632647 0.2614263
-0.2490351 -0.5460369 -0.2737515 0.5708364 0.183931 0.2595649
-0.2731289 -0.545974 -0.2660901 0.5267207 0.175423 0.2793594
-0.2877311 -0.5360862 -0.2649063 0.5295016 0.155253 0.2730988
-0.2874026 -0.4925269 -0.2752122 0.5655838 0.1487554 0.2604124
-0.2800271 -0.4795804 -0.3144942 0.5509028 0.1027189 0.2540071
-0.2622173 -0.4724553 -0.3325447 0.5812874 0.1086684 0.2589084
-0.2490161 -0.4403874 -0.3490273 0.5244509 0.09507538 0.2636836
-0.286776 -0.4424144 -0.3613058 0.4582074 0.1148156 0.2672886
-0.2719616 -0.3591426 -0.3664868 0.448001 0.1024854 0.3011635
-0.320108 -0.3824395 -0.3478423 0.4815857 0.03507503 0.2970717
-0.298405 -0.4072651 -0.3369693 0.4639724 0.008167188 0.3079738
-0.2827202 -0.4089037 -0.3349588 0.4879607 -0.01655323 0.333113
-0.2857477 -0.3915537 -0.3075159 0.4676536 -0.06961126 0.3500385
-0.313071 -0.4306123 -0.2995585 0.4557801 -0.1164001 0.3257822
-0.2935753 -0.4249042 -0.2970654 0.4752731 -0.1018074 0.3196224
-0.3115963 -0.4405833 -0.3337065 0.4732384 -0.09607723 0.3329099
-0.2634686 -0.445017 -0.3801949 0.4536293 -0.06073039 0.3397515
-0.2823028 -0.4262921 -0.3693966 0.4207368 -0.09630193 0.3323864
